grp,pp,S,IDL,IDR,HarmonicityL,HarmonicityR,HarmonicityDownL,HarmonicityDownR,HarmonicityUpL,HarmonicityUpR,CircularityL,CircularityR,fL,fR,IDefL,IDefR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
1,2,3,2,2,1,1,1,1,1,1,0.86356,0.84984,0.9341,0.9341,3.5229,4.0096,0.3542,0.35074,0.475,0.484,0.219,0.227,0.247,0.241,0.46944,0.4988,5.4726,8.2645,7.4165,8.2844,0.85851,0.84842,0.1374,0.13782,0.8769,0.86487,0.8486,0.78927,0.87809,0.84799,0.85972,0.85622,0.1751,0.28982,0.75014,1,0.99586,0.99129,-0.030439,0.0067203,1.221,0.7726,0.89975,-0.025543,-0.001,-0.0042105
1,2,3,2,2,1,1,1,1,1,1,0.87277,0.88041,1.021,1.0653,4.2271,4.6622,0.33675,0.35494,0.47,0.469,0.223,0.228,0.236,0.231,0.4902,0.50718,5.5308,8.5288,8.9938,9.9408,0.87957,0.86751,0.14063,0.16692,0.87612,0.84931,0.85676,0.8432,0.88914,0.87949,0.88192,0.89617,0.24836,0.54799,0.75509,1,0.98377,0.99289,0.062201,0.0080324,1.2434,0.82309,0.9125,0.065628,0.014,0.059574
1,2,3,2,2,1,1,1,1,1,1,0.85068,0.84958,0.97656,0.97656,3.8063,4.2039,0.3198,0.3152,0.5015,0.5015,0.2245,0.2325,0.2725,0.2655,0.45181,0.46665,5.1834,7.9761,7.5899,8.3827,0.83019,0.81722,0.15351,0.14174,0.87427,0.85008,0.78633,0.77375,0.84792,0.82541,0.82044,0.82885,0.21585,0.32916,0.77053,1,0.99774,0.99594,0.038026,0.0046732,1.2112,0.80451,0.87721,0.047154,0.0105,0.041874
1,2,3,2,3,1,1,1,1,1,1,0.77027,0.78424,1.7756,1.7756,2.4513,3.0149,0.70523,0.70712,0.209,0.206,0.109,0.109,0.107,0.104,0.51031,0.53409,12.438,12.619,11.729,14.636,0.74183,0.72127,0.077704,0.22211,0.86265,0.87896,0.73918,0.73505,0.68303,0.71359,0.79255,0.7361,0.1018,0.52963,0.78296,1,0.9919,0.89144,0.083173,0.0094679,1.1077,0.7268,0.77085,0.083157,0.006,0.057416
1,2,3,2,3,1,1,1,1,1,1,0.79583,0.80059,2.5391,2.5391,2.7579,3.6593,0.75029,0.78189,0.193,0.193,0.1,0.104,0.098,0.097,0.50515,0.53982,13.469,13.469,14.29,18.96,0.84668,0.83589,0.17619,0.071371,0.86757,0.81714,0.77849,0.74809,0.68863,0.78987,0.84161,0.83924,0.1239,0.087248,0.73784,1,0.99802,0.68443,0.01555,0.013999,1.1587,0.72448,0.80845,0.033944,0.003,0.031088
1,2,3,2,3,1,1,1,1,1,1,0.79914,0.77578,3.1738,3.1738,2.6896,2.8674,0.77114,0.81893,0.163,0.16,0.086,0.085,0.082,0.082,0.51095,0.52174,15.948,16.247,16.5,17.921,0.83882,0.72665,0.18804,0.20583,0.86265,0.87896,0.73672,0.74809,0.86237,0.86229,0.83882,0.72665,0.11081,0,0.68285,1,0.99283,0.53968,-0.08305,0.039924,1.1204,0.82866,0.70562,-0.062015,-0.009,-0.11043
1,3,1,1,1,0.10105,0.063345,0.079462,0.041614,0.13772,0.097283,0.85743,0.86499,0.30591,0.30591,5.386,5.7493,0.19902,0.2318,1.763,1.737,0.669,0.645,1.032,1.063,0.37981,0.38962,3.0187,3.0639,3.055,3.3099,0.7657,0.74891,0.35742,0.40903,0.92899,0.93274,0.70995,0.74061,0.89592,0.88805,0.691,0.63212,0.72048,0.61733,0.74369,1,0.99819,0.53232,0.087495,0.00801,1.294,0.16971,1.236,0.049908,0.013,0.014748
1,3,1,1,1,0.084256,0.054179,0.056582,0.02895,0.10504,0.070363,0.83878,0.86696,0.31595,0.31595,5.2909,6.0476,0.20025,0.22222,1.5555,1.561,0.5645,0.5715,1.0585,0.9735,0.36028,0.3705,3.4224,3.4094,3.4024,3.8743,0.74108,0.74565,0.33197,0.36545,0.93599,0.95036,0.73064,0.72511,0.87078,0.90677,0.63855,0.64129,2.9399,0.50556,0.75718,1,0.99528,0.53021,0.082783,0.0054765,1.2817,0.19503,1.2036,0.057882,0.008,0.010286
1,3,1,1,1,0.054322,0.051491,0.040999,0.034833,0.072684,0.066557,0.86064,0.86347,0.29415,0.29415,5.4524,5.938,0.20437,0.21451,1.672,1.683,0.605,0.635,1.056,1.069,0.34584,0.35838,3.183,3.1622,3.261,3.5282,0.76681,0.71831,0.3792,0.35652,0.94245,0.91934,0.70163,0.68112,0.91953,0.86552,0.67049,0.65406,0.45286,1.0583,0.72974,1,0.99894,0.52104,0.049112,0.0039038,1.2991,0.1615,1.2427,0.030558,-0.024,-0.028708
1,3,1,1,2,0.11504,0.078612,0.097215,0.062708,0.12813,0.096978,0.85296,0.83748,0.24414,0.24414,5.7815,4.3953,0.15688,0.16747,2.027,2.057,0.764,0.764,1.242,1.233,0.3816,0.38656,2.6255,1.9446,2.8523,2.1367,0.74167,0.72747,0.33512,0.32106,0.87536,0.86343,0.65827,0.67849,0.8659,0.8682,0.63755,0.6567,1.1192,0.9141,0.73497,1,0.99846,0.48363,0.056386,0.0043791,1.2691,0.1868,1.2214,0.032349,0.014,0.013814
1,3,1,1,2,0.06076,0.039971,0.041778,0.022642,0.093319,0.054263,0.86152,0.82669,0.32992,0.32992,5.5501,4.6435,0.21224,0.24151,1.537,1.539,0.557,0.589,0.969,0.96,0.37716,0.37251,3.4625,2.5991,3.611,3.0172,0.78742,0.76008,0.36873,0.38487,0.94712,0.89452,0.72686,0.73555,0.92031,0.85713,0.69331,0.59186,2.6464,0.55572,0.73132,1,0.99909,0.61212,0.081603,0.010295,1.2543,0.19442,1.1848,0.051077,-0.006,-0.0078074
1,3,1,1,2,0.0527,0.040864,0.030015,0.026124,0.07678,0.054779,0.88804,0.85331,0.31707,0.31707,5.6478,4.7953,0.21339,0.23765,1.583,1.593,0.617,0.605,0.973,0.992,0.37902,0.3773,3.3619,2.511,3.5678,3.0102,0.80988,0.78526,0.37804,0.36217,0.9698,0.93829,0.74716,0.7709,0.94887,0.90547,0.72938,0.63744,1.7659,0.98309,0.71874,1,0.99899,0.5966,0.065785,0.0075713,1.2924,0.17217,1.2339,0.03021,-0.027,-0.034112
1,3,1,1,3,0.06329,0.030427,0.048521,0.022584,0.076233,0.047596,0.86989,0.78527,0.38752,0.38752,5.7132,4.0205,0.21069,0.21449,1.295,1.275,0.467,0.445,0.813,0.812,0.36356,0.36706,4.1096,2.0388,4.4117,3.1533,0.82533,0.77048,0.3284,0.29066,0.96118,0.9191,0.78292,0.79825,0.9189,0.8741,0.71089,0.61914,0.58272,0.63569,0.78432,1,0.97355,0.78917,0.079312,0.0062045,1.2181,0.31915,1.0957,0.053058,0.024,0.037066
1,3,1,1,3,0.059085,0.031379,0.050717,0.012304,0.059254,0.0631,0.83732,0.80734,0.38365,0.40109,5.4222,4.1859,0.22915,0.25118,1.312,1.293,0.486,0.467,0.816,0.826,0.36991,0.36549,4.0563,2.0104,4.1328,3.2374,0.73913,0.75368,0.3204,0.23653,0.91139,0.82323,0.70007,0.74561,0.86914,0.83342,0.64434,0.61721,0.56273,1.8347,0.76866,1,0.99882,0.70909,0.072293,0.0052596,1.2143,0.20632,1.1514,0.038623,0.009,0.01372
1,3,1,1,3,0.051216,0.016413,0.047305,0.0084757,0.052706,0.032766,0.84848,0.775,0.32992,0.32992,6.0418,3.9344,0.17262,0.18052,1.519,1.514,0.5,0.481,1,1.096,0.34245,0.3107,3.5036,1.7169,3.9775,2.5987,0.77743,0.74535,0.35092,0.32745,0.93327,0.88619,0.73086,0.73592,0.88198,0.86243,0.68071,0.59673,0.38205,2.2978,0.76108,1,0.98824,0.67011,0.06188,0.0067797,1.2039,0.30285,1.0871,0.03542,0.032,0.042133
1,3,1,2,1,0.041401,0.1001,0.034323,0.064081,0.054379,0.11237,0.78018,0.83901,0.43035,0.4469,2.6726,5.7101,0.20955,0.24768,1.155,1.128,0.457,0.453,0.695,0.687,0.39469,0.398,2.2506,4.718,2.314,5.0622,0.78617,0.78461,0.24904,0.28785,0.83457,0.87796,0.76951,0.77827,0.88054,0.88026,0.68797,0.70409,0.73141,0.69303,0.72667,1,0.96023,0.6069,0.056372,0.0086974,1.1819,0.36681,1.0743,0.03434,0.008,0.013853
1,3,1,2,1,0.021476,0.073213,0.017592,0.051651,0.023648,0.11854,0.80352,0.88135,0.41118,0.41118,3.4862,5.8178,0.21309,0.25617,1.165,1.211,0.435,0.446,0.73,0.754,0.36992,0.37167,2.2313,4.3947,2.9925,4.8041,0.80223,0.83477,0.25954,0.33814,0.8782,0.96997,0.76532,0.79044,0.90068,0.92675,0.68432,0.72254,0.6761,0.46112,0.76089,1,0.96059,0.56429,0.079784,0.0075235,1.226,0.36048,1.1136,0.055576,-0.009,-0.015451
1,3,1,2,1,0.046689,0.091517,0.036698,0.061034,0.064977,0.10578,0.80036,0.84731,0.41594,0.41594,3.5578,5.6945,0.21904,0.26638,1.23,1.236,0.466,0.472,0.758,0.773,0.38742,0.38122,2.1134,4.3058,2.8925,4.6072,0.78974,0.77552,0.28824,0.30716,0.87671,0.91064,0.76606,0.76548,0.86542,0.8744,0.6703,0.67849,0.69576,0.88432,0.76268,1,0.97924,0.60773,0.077051,0.006844,1.2041,0.27471,1.1205,0.043316,-0.002,-0.003252
1,3,1,2,2,0.13575,0.096215,0.19731,0.10296,0.092326,0.084573,0.82646,0.84491,0.61035,0.61035,3.8427,4.6352,0.2429,0.28864,0.824,0.834,0.328,0.308,0.503,0.533,0.39752,0.37544,3.1547,4.7962,4.6635,5.5578,0.79999,0.81309,0.20468,0.24485,0.88522,0.89767,0.77244,0.79552,0.84803,0.89829,0.73796,0.7028,0.45543,0.54458,0.81478,1,0.99404,0.84495,0.13457,0.01088,1.208,0.52429,1.0174,0.12144,0.007,0.01699
1,3,1,2,2,0.12006,0.10184,0.12137,0.11572,0.1106,0.095938,0.80658,0.81229,0.65104,0.65104,3.3625,4.4371,0.24532,0.2844,0.779,0.781,0.278,0.265,0.493,0.505,0.35764,0.36039,3.3369,5.1216,4.3165,5.6813,0.82045,0.80471,0.21853,0.28383,0.88521,0.90328,0.81239,0.7711,0.87742,0.87086,0.68018,0.70143,0.23484,0.22013,0.76936,1,0.99242,0.8649,0.061981,0.0067309,1.1573,0.55293,0.93306,0.060613,0.003,0.0077022
1,3,1,2,2,0.09656,0.10533,0.10762,0.081727,0.067907,0.12746,0.79273,0.84447,0.65984,0.65984,3.3439,4.7303,0.25558,0.30092,0.752,0.773,0.288,0.278,0.474,0.495,0.38079,0.36399,3.4567,5.1746,4.4466,6.1194,0.81324,0.83245,0.18648,0.2634,0.87184,0.93867,0.81746,0.81456,0.86355,0.9106,0.69902,0.73638,0.37986,0.66929,0.761,1,0.96533,0.80529,0.073853,0.0078226,1.178,0.48458,0.98214,0.063255,0.009,0.023936
1,3,1,2,3,1,0.17847,1,0.31467,0.14275,0.093962,0.8216,0.78235,0.87193,0.87193,2.6395,3.2579,0.28765,0.2884,0.574,0.574,0.231,0.231,0.338,0.344,0.40619,0.40203,4.5287,4.5287,4.5985,5.6759,0.85826,0.77921,0.17477,0.19157,0.8877,0.80638,0.8733,0.74467,0.90144,0.82766,0.73239,0.71681,0.2813,0.22533,0.78555,1,0.99323,0.97006,0.11606,0.0146,1.1488,0.77177,0.8002,0.09451,0.011,0.038328
1,3,1,2,3,1,0.7517,1,1,1,0.19524,0.81677,0.80645,0.9375,0.9375,3.0701,3.7795,0.2809,0.27696,0.535,0.535,0.2395,0.225,0.2965,0.314,0.45062,0.41215,4.8588,4.8588,5.7384,7.0644,0.83513,0.7771,0.18034,0.1761,0.8447,0.82264,0.89011,0.76612,0.8445,0.80456,0.74516,0.72721,0.22503,0.1543,0.78158,1,0.99439,0.9857,0.09414,0.0092566,1.1529,0.78672,0.81798,0.086506,0.007,0.026168
1,3,1,2,3,1,1,1,1,1,1,0.80792,0.80668,1.0173,1.0173,2.7458,3.4698,0.2843,0.29213,0.501,0.503,0.216,0.223,0.273,0.293,0.44785,0.43761,5.1885,5.1679,5.4807,6.8982,0.81075,0.8219,0.16644,0.19951,0.8102,0.82263,0.87666,0.84923,0.86324,0.84618,0.68569,0.71619,0.18149,0.20262,0.79131,1,0.99739,0.99827,0.10911,0.010361,1.1583,0.81974,0.77594,0.10435,0.014,0.055888
1,3,2,1,1,0.11659,0.078288,0.085456,0.069911,0.12672,0.10708,0.82851,0.87032,0.2917,0.2917,5.4032,5.1257,0.16978,0.19454,1.592,1.65,0.606,0.669,0.954,0.939,0.38993,0.41408,3.3429,3.2254,3.394,3.1065,0.7781,0.79403,0.26014,0.31921,0.79479,0.85383,0.67086,0.7244,0.89282,0.91241,0.72658,0.76921,0.53402,0.53595,0.75796,1,0.99318,0.48663,0.097601,0.0087727,1.2462,0.23416,1.1938,0.05852,-0.007,-0.008794
1,3,2,1,1,0.12682,0.087262,0.10457,0.068541,0.14203,0.10207,0.85761,0.89758,0.31196,0.31196,5.8012,5.6417,0.15958,0.18845,1.587,1.647,0.56,0.655,1.036,0.996,0.37011,0.40736,3.3535,3.2313,3.6555,3.4255,0.76936,0.82917,0.32762,0.2972,0.82382,0.9091,0.67272,0.76337,0.92783,0.92976,0.73419,0.78674,1.1045,0.96247,0.74483,1,0.99699,0.53331,0.094528,0.010979,1.2965,0.2863,1.2222,0.065181,0.039,0.049149
1,3,2,1,1,0.12016,0.091746,0.054392,0.039476,0.13165,0.10107,0.86284,0.86912,0.33444,0.33444,5.3659,5.2166,0.15972,0.18544,1.519,1.486,0.587,0.573,0.939,0.92,0.38681,0.38611,3.5036,3.5814,3.5325,3.5105,0.79139,0.79819,0.31021,0.28435,0.82765,0.87409,0.69684,0.72122,0.94242,0.91131,0.75712,0.75839,0.71242,3.089,0.77254,1,0.99973,0.59134,0.1025,0.0086996,1.2724,0.32688,1.1863,0.06878,-0.001,-0.0013167
1,3,2,1,2,0.10141,0.082562,0.11696,0.081887,0.085082,0.077398,0.86198,0.838,0.35511,0.35511,5.5929,4.8103,0.20042,0.21247,1.383,1.341,0.516,0.554,0.836,0.811,0.38235,0.40269,3.8481,2.9828,4.044,3.5871,0.78428,0.76512,0.31049,0.26163,0.81682,0.79929,0.67008,0.7036,0.93608,0.87991,0.77217,0.73807,0.37494,0.31712,0.77496,1,0.99826,0.65951,0.099363,0.0072487,1.2447,0.27434,1.1816,0.063823,0.048,0.069414
1,3,2,1,2,0.084047,0.063534,0.063391,0.052089,0.087074,0.082008,0.83124,0.85296,0.35807,0.35807,5.5475,4.741,0.18338,0.19064,1.3665,1.361,0.505,0.5515,0.875,0.837,0.37126,0.39917,3.8946,2.9391,4.0596,3.4835,0.73905,0.79265,0.30599,0.25189,0.80079,0.81997,0.65195,0.68605,0.90404,0.91453,0.74674,0.79425,0.33175,0.6955,0.76885,1,0.99871,0.61038,0.13385,0.010771,1.2328,0.35146,1.1418,0.088925,0.056,0.081961
1,3,2,1,2,0.092548,0.061953,0.045797,0.04658,0.14306,0.10254,0.82823,0.86098,0.36439,0.36439,5.2321,4.274,0.17078,0.18307,1.41,1.416,0.53,0.571,0.869,0.804,0.38144,0.42355,3.7744,2.8249,3.7107,3.0184,0.80582,0.84528,0.30679,0.27761,0.83346,0.887,0.73688,0.8063,0.91649,0.91611,0.73655,0.79904,0.64574,0.41346,0.76922,1,0.99744,0.60937,0.10652,0.0090744,1.2178,0.42713,1.0922,0.088209,0.065,0.092199
1,3,2,1,3,0.079615,0.06097,0.07488,0.055222,0.074887,0.061666,0.84174,0.83751,0.38365,0.38365,5.0553,4.1133,0.1997,0.2186,1.281,1.249,0.495,0.544,0.761,0.723,0.39392,0.43243,4.1545,2.0812,3.9464,3.2933,0.75313,0.81976,0.30029,0.20768,0.78562,0.7746,0.67011,0.75863,0.90518,0.89074,0.75571,0.75426,2.4139,0.28633,0.78899,1,0.99851,0.69397,0.12554,0.0097154,1.2171,0.33375,1.1408,0.076252,0.074,0.11553
1,3,2,1,3,0.051208,0.050065,0.040663,0.05284,0.064315,0.048344,0.86154,0.82176,0.37042,0.37042,5.5467,3.7151,0.17089,0.19136,1.299,1.325,0.487,0.557,0.815,0.763,0.36573,0.42927,4.0969,1.9619,4.27,2.8038,0.83122,0.7836,0.28769,0.25855,0.82993,0.78518,0.73142,0.748,0.9409,0.88074,0.7688,0.74235,0.37315,0.3847,0.78655,1,0.9915,0.71466,0.11442,0.011968,1.2108,0.4383,1.0983,0.068629,0.09,0.13857
1,3,2,1,3,0.058386,0.053511,0.065587,0.045837,0.052966,0.056546,0.87472,0.84709,0.39378,0.39378,5.2683,3.8043,0.17943,0.20002,1.292,1.275,0.49,0.542,0.791,0.74,0.38956,0.42857,4.1191,2.0388,4.0777,2.9838,0.83452,0.84237,0.29389,0.22828,0.85612,0.83435,0.74808,0.79279,0.9707,0.93639,0.79391,0.78188,0.34061,0.21279,0.75796,1,0.99437,0.73419,0.112,0.01009,1.2271,0.40971,1.1247,0.068828,0.123,0.1904
1,3,2,2,1,0.050895,0.07324,0.060604,0.064504,0.040928,0.081702,0.73878,0.83736,0.49867,0.49867,3.1851,5.1129,0.26551,0.2951,0.975,0.955,0.385,0.388,0.575,0.57,0.39593,0.40055,2.6661,5.5727,3.2668,5.3538,0.75751,0.81967,0.28848,0.28116,0.78984,0.8438,0.72443,0.74564,0.8582,0.91146,0.69241,0.79799,2.9073,0.54244,0.72392,1,0.92518,0.60178,0.050806,0.0068913,1.1195,0.3575,1.0176,0.030414,0.003,0.0061538
1,3,2,2,1,0.046701,0.092667,0.060635,0.052706,0.034192,0.10195,0.80191,0.84782,0.39725,0.39725,3.954,5.3182,0.22683,0.24289,1.182,1.208,0.531,0.495,0.661,0.715,0.44784,0.40402,2.1992,4.4056,3.3452,4.4025,0.77477,0.80374,0.22161,0.30637,0.74812,0.84383,0.70093,0.7563,0.90799,0.89515,0.78338,0.73964,1.5208,0.3779,0.719,1,0.98023,0.58812,0.085778,0.010555,1.1834,0.28082,1.1256,0.077858,-0.025,-0.042301
1,3,2,2,1,0.043459,0.090693,0.058975,0.077465,0.036006,0.095619,0.82715,0.86776,0.40409,0.40409,4.0324,5.4851,0.16916,0.205,1.218,1.191,0.479,0.453,0.741,0.745,0.38898,0.38673,2.1342,4.4685,3.3106,4.6054,0.79297,0.80952,0.24539,0.29543,0.79229,0.86482,0.7156,0.73012,0.92054,0.91467,0.76784,0.7881,0.26248,0.67816,0.76229,1,0.97689,0.58842,0.12951,0.013101,1.2205,0.45193,1.1049,0.10495,0.005,0.0082102
1,3,2,2,2,0.13661,0.11329,0.35909,0.2099,0.060893,0.080265,0.85319,0.83847,0.68063,0.68063,4.2565,4.6838,0.26082,0.28854,0.724,0.713,0.313,0.29,0.414,0.425,0.43411,0.40616,3.5904,5.6101,5.8792,6.5692,0.85093,0.82513,0.20958,0.22718,0.82472,0.83837,0.78276,0.77473,0.93005,0.88489,0.84828,0.79364,0.25506,0.26278,0.80831,1,0.99989,0.92635,0.087911,0.005464,1.2016,0.60527,0.98305,0.090537,0.008,0.022099
1,3,2,2,2,0.2066,0.16521,0.42416,0.24066,0.10197,0.07676,0.84511,0.82896,0.65104,0.65104,3.9232,4.7069,0.24134,0.2564,0.768,0.79,0.324,0.329,0.45,0.453,0.42298,0.41887,3.3847,5.0633,5.1084,5.958,0.82892,0.80525,0.19303,0.20702,0.82525,0.81783,0.74994,0.74006,0.90991,0.89076,0.84688,0.81099,0.30759,0.24145,0.83268,1,0.99957,0.90432,0.10359,0.0055389,1.1948,0.61629,0.97523,0.11294,0.014,0.036458
1,3,2,2,2,0.61203,0.36914,0.83663,0.53155,0.1045,0.10838,0.8403,0.86935,0.71806,0.71806,3.9436,4.6334,0.23076,0.25508,0.713,0.699,0.321,0.311,0.396,0.389,0.43614,0.45286,3.6458,5.7225,5.531,6.6287,0.82165,0.85251,0.17754,0.23369,0.79841,0.85252,0.7457,0.78978,0.91872,0.91644,0.84991,0.87478,0.21188,0.52256,0.90381,1,0.98759,0.89108,0.14847,0.004138,1.2192,0.74558,0.93668,0.15413,0.031,0.086957
1,3,2,2,3,1,1,1,1,1,1,0.82573,0.85732,1.2336,1.2336,2.685,3.7429,0.33451,0.3613,0.411,0.419,0.1935,0.203,0.228,0.2165,0.46206,0.48924,6.3249,6.204,6.533,8.9329,0.85017,0.8549,0.1626,0.14951,0.78893,0.85651,0.89086,0.85009,0.90181,0.85663,0.75365,0.84607,0.33433,0.18294,0.71994,1,0.97612,0.9973,0.23634,0.0091019,1.187,0.86891,0.81991,0.23137,0.0305,0.14842
1,3,2,2,3,1,1,1,1,1,1,0.85256,0.90039,1.1719,1.1719,3.1348,3.8382,0.32916,0.34394,0.412,0.414,0.214,0.209,0.201,0.204,0.51643,0.50681,6.3094,6.2789,7.6088,9.271,0.85298,0.91059,0.1439,0.13926,0.81524,0.91138,0.91505,0.94111,0.88899,0.90302,0.79573,0.89937,0.20509,0.13961,0.7238,1,0.98937,0.99972,0.35584,0.005128,1.2475,0.9306,0.84189,0.33988,0.048,0.23301
1,3,2,2,3,1,1,1,1,1,1,0.83473,0.86649,1.285,1.285,3.1917,3.6194,0.3379,0.34593,0.395,0.395,0.198,0.199,0.203,0.201,0.4962,0.49772,6.5809,6.5809,8.0804,9.1631,0.85334,0.86808,0.13213,0.15437,0.80127,0.82959,0.9206,0.91666,0.90992,0.90947,0.78704,0.8352,0.16345,0.27456,0.71099,1,0.99178,0.99141,0.30492,0.0074278,1.2055,0.91361,0.79991,0.28194,0.039,0.19747
1,3,3,1,1,0.11733,0.052562,0.085962,0.047294,0.12818,0.053514,0.89216,0.89046,0.37287,0.37287,5.7347,5.8616,0.23804,0.25195,1.371,1.291,0.578,0.57,0.728,0.748,0.42679,0.4203,3.8818,4.1223,4.1828,4.5403,0.8428,0.83317,0.24468,0.23909,0.87194,0.88801,0.78698,0.77041,0.9305,0.92428,0.79896,0.77438,0.37613,2.0989,0.71412,1,0.99992,0.65181,0.054975,0.0051729,1.3004,0.19648,1.26,0.036204,0,0
1,3,3,1,1,0.094811,0.071787,0.06505,0.043924,0.11789,0.084634,0.89257,0.89037,0.37287,0.37287,5.6948,5.685,0.23109,0.23395,1.26,1.319,0.5495,0.5635,0.75,0.762,0.42035,0.41762,4.224,4.0349,4.52,4.3101,0.84693,0.81042,0.27046,0.26593,0.90834,0.87718,0.79971,0.75758,0.9296,0.89822,0.76515,0.76966,0.62803,0.90044,0.712,1,0.99993,0.65849,0.033642,0.0039149,1.3029,0.20555,1.2588,0.021433,-0.0035,-0.0055556
1,3,3,1,1,0.087876,0.064676,0.083316,0.034755,0.090571,0.11108,0.8751,0.89261,0.39405,0.39405,5.5786,5.6565,0.24468,0.24372,1.318,1.289,0.517,0.522,0.748,0.744,0.42894,0.40766,4.0379,4.1287,4.2326,4.3883,0.80987,0.85953,0.26336,0.276,0.85814,0.92679,0.74965,0.82795,0.93451,0.90161,0.77655,0.78291,0.76411,2.3137,0.6812,1,0.99995,0.67866,-0.0061326,0.0043639,1.2827,0.19711,1.238,0.0099453,-0.011,-0.016692
1,3,3,1,2,0.07669,0.057832,0.0663,0.041496,0.099813,0.078961,0.86394,0.8562,0.44759,0.44759,5.5128,4.6968,0.22953,0.23377,1.126,1.113,0.454,0.468,0.631,0.629,0.42123,0.42087,4.7264,3.5939,4.8959,4.22,0.81437,0.82012,0.22913,0.25523,0.84786,0.86223,0.74962,0.79277,0.89651,0.86459,0.80049,0.76921,0.99371,1.1572,0.73051,1,0.99949,0.75918,0.045409,0.0044544,1.2392,0.34922,1.1552,0.038313,-0.006,-0.010657
1,3,3,1,2,0.075967,0.06444,0.11337,0.057439,0.065019,0.068183,0.86556,0.87533,0.38422,0.38422,5.4061,5.0126,0.23533,0.24516,1.308,1.233,0.552,0.524,0.754,0.705,0.4188,0.41215,4.0688,3.2441,4.1331,4.0654,0.78624,0.82704,0.25573,0.28382,0.84404,0.8921,0.72493,0.79517,0.93335,0.89418,0.77829,0.75097,0.79112,0.79581,0.69092,1,0.99991,0.66474,0.050431,0.0071372,1.2668,0.22475,1.2167,0.034716,0.033,0.050459
1,3,3,1,2,0.072042,0.056695,0.062755,0.025215,0.090299,0.075061,0.84284,0.87256,0.47907,0.47907,5.471,4.9646,0.25075,0.26252,1.067,1.08,0.442,0.456,0.611,0.619,0.42797,0.42334,4.9877,3.7037,5.1275,4.5968,0.74924,0.82199,0.28872,0.25114,0.79401,0.87782,0.70459,0.78581,0.84682,0.88089,0.7207,0.75711,0.96142,3.0276,0.73002,1,0.99984,0.77478,0.044452,0.003588,1.2457,0.25926,1.1987,0.029465,0.007,0.013121
1,3,3,1,3,0.10055,0.03614,0.10024,0.037917,0.097756,0.028911,0.87103,0.83058,0.48828,0.48828,5.3084,4.088,0.27238,0.26863,1.002,1.009,0.463,0.47,0.577,0.559,0.43819,0.45725,5.3113,2.5763,5.2978,4.0515,0.8418,0.81958,0.23833,0.25748,0.84657,0.8061,0.76611,0.78885,0.9363,0.941,0.82256,0.77602,0.64941,0.62475,0.80581,1,0.99333,0.84286,0.096461,0.0041297,1.2127,0.28803,1.1477,0.074987,0.049,0.097804
1,3,3,1,3,0.10655,0.042854,0.098251,0.047799,0.12474,0.03795,0.87497,0.82673,0.46064,0.46064,5.7825,4.212,0.24488,0.26563,1.094,1.092,0.485,0.478,0.62,0.598,0.43304,0.44545,4.8647,2.3805,5.2857,3.8571,0.83588,0.8054,0.22094,0.2495,0.86497,0.80096,0.7603,0.74984,0.91451,0.89173,0.80063,0.7701,0.67772,0.70124,0.74826,1,0.99062,0.82615,0.059381,0.0026792,1.2237,0.30405,1.1527,0.045472,0.002,0.0036563
1,3,3,1,3,0.10549,0.043662,0.074048,0.036387,0.1087,0.052834,0.86357,0.85007,0.44222,0.44222,5.4574,4.4245,0.26052,0.28798,1.102,1.109,0.467,0.497,0.623,0.601,0.42687,0.4531,4.8293,2.344,4.9523,3.9897,0.81156,0.78946,0.25829,0.2287,0.86002,0.8358,0.76251,0.73841,0.89754,0.84188,0.75012,0.75176,0.68711,0.42198,0.7894,1,0.99997,0.7432,0.067914,0.0028563,1.2381,0.22662,1.1982,0.051229,0.049,0.088929
1,3,3,2,1,0.048461,0.069481,0.04312,0.065348,0.049463,0.061182,0.8601,0.87808,0.54253,0.54253,3.8737,5.3803,0.28514,0.2876,0.912,0.9,0.439,0.423,0.473,0.516,0.47842,0.45611,2.8503,5.9133,4.2474,5.9781,0.87323,0.85285,0.19605,0.24242,0.85304,0.86115,0.86596,0.81108,0.91825,0.91113,0.82791,0.82599,0.39208,0.45119,0.70844,1,0.99598,0.79613,-0.015323,0.0033823,1.2312,0.3652,1.1424,-0.0072875,-0.026,-0.057018
1,3,3,2,1,0.033898,0.079977,0.032976,0.056703,0.033657,0.086133,0.8392,0.8858,0.45711,0.45711,3.9983,5.601,0.24383,0.257,1.0685,1.073,0.47,0.4475,0.5925,0.6085,0.43762,0.42022,2.4328,4.9601,3.742,5.2203,0.8222,0.821,0.25581,0.23556,0.85424,0.87911,0.79457,0.77396,0.88037,0.8801,0.76101,0.7894,0.49103,0.37373,0.71126,1,0.98556,0.67137,0.02532,0.004799,1.2362,0.33313,1.1626,0.022023,-0.006,-0.011231
