group , participant , session , IDRight , IDLeft , hand , value
2,1,1,1,1,2,1.2399
2,1,1,1,1,2,1.0993
2,1,1,1,1,2,1.1181
2,1,1,1,2,1,1.3277
2,1,1,1,2,1,1.2431
2,1,1,1,2,1,1.2599
2,1,1,1,2,2,1.3469
2,1,1,1,2,2,1.3362
2,1,1,1,2,2,1.3332
2,1,1,2,1,1,1.165
2,1,1,2,1,1,1.3143
2,1,1,2,1,1,1.1483
2,1,1,2,1,2,1.3975
2,1,1,2,1,2,1.3057
2,1,1,2,1,2,1.2185
2,1,1,2,2,1,1.183
2,1,1,2,2,1,1.2876
2,1,1,2,2,1,1.2843
2,1,1,2,2,2,1.4087
2,1,1,2,2,2,1.2474
2,1,1,2,2,2,1.2034
2,1,1,3,1,1,1.1862
2,1,1,3,1,1,1.245
2,1,1,3,1,1,1.257
2,1,1,3,1,2,1.2075
2,1,1,3,1,2,1.2565
2,1,1,3,1,2,1.3784
2,1,1,3,2,1,0.96108
2,1,1,3,2,1,1.2708
2,1,1,3,2,1,1.2903
2,1,1,3,2,2,1.0955
2,1,1,3,2,2,1.1908
2,1,1,3,2,2,1.3759
2,1,4,1,1,1,1.1888
2,1,4,1,1,1,1.1756
2,1,4,1,1,1,1.0484
2,1,4,1,1,2,1.1236
2,1,4,1,1,2,1.0821
2,1,4,1,1,2,1.0612
2,1,4,1,2,1,1.2317
2,1,4,1,2,1,1.1881
2,1,4,1,2,1,1.2423
2,1,4,1,2,2,1.3217
2,1,4,1,2,2,1.1874
2,1,4,1,2,2,1.1716
2,1,4,2,1,1,1.1479
2,1,4,2,1,1,1.2397
2,1,4,2,1,1,1.2878
2,1,4,2,1,2,1.0784
2,1,4,2,1,2,1.2819
2,1,4,2,1,2,1.2745
2,1,4,2,2,1,1.1827
2,1,4,2,2,1,1.1083
2,1,4,2,2,1,1.0939
2,1,4,2,2,2,1.2202
2,1,4,2,2,2,1.1155
2,1,4,2,2,2,1.1112
2,1,4,3,1,1,1.3703
2,1,4,3,1,1,1.2424
2,1,4,3,1,1,1.225
2,1,4,3,1,2,1.2397
2,1,4,3,1,2,1.1851
2,1,4,3,1,2,1.3223
2,1,4,3,2,1,1.1142
2,1,4,3,2,1,1.0418
2,1,4,3,2,1,0.94998
2,1,4,3,2,2,1.1981
2,1,4,3,2,2,1.1805
2,1,4,3,2,2,1.052
2,1,7,1,1,1,1.1406
2,1,7,1,1,1,1.0608
2,1,7,1,1,1,1.2431
2,1,7,1,1,2,1.1295
2,1,7,1,1,2,1.2817
2,1,7,1,1,2,1.0812
2,1,7,1,2,1,0.97839
2,1,7,1,2,1,0.95195
2,1,7,1,2,1,0.94189
2,1,7,1,2,2,1.3998
2,1,7,1,2,2,1.4114
2,1,7,1,2,2,1.4435
2,1,7,2,1,1,1.2607
2,1,7,2,1,1,1.192
2,1,7,2,1,1,1.2996
2,1,7,2,1,2,1.2318
2,1,7,2,1,2,1.069
2,1,7,2,1,2,1.2385
2,1,7,2,2,1,0.89498
2,1,7,2,2,1,0.98337
2,1,7,2,2,1,1.0513
2,1,7,2,2,2,1.3887
2,1,7,2,2,2,1.4842
2,1,7,2,2,2,1.5471
2,1,7,3,1,1,1.1565
2,1,7,3,1,1,1.2565
2,1,7,3,1,1,1.3073
2,1,7,3,1,2,1.0152
2,1,7,3,1,2,1.0223
2,1,7,3,1,2,0.97414
2,1,7,3,2,1,0.91374
2,1,7,3,2,1,0.81276
2,1,7,3,2,1,0.96064
2,1,7,3,2,2,0.86713
2,1,7,3,2,2,0.78853
2,1,7,3,2,2,0.93983
2,4,1,1,1,1,1.2093
2,4,1,1,1,1,1.1365
2,4,1,1,1,1,1.1751
2,4,1,1,1,2,1.0975
2,4,1,1,1,2,1.2019
2,4,1,1,1,2,1.1484
2,4,1,1,2,1,1.2455
2,4,1,1,2,1,1.1673
2,4,1,1,2,1,1.2774
2,4,1,1,2,2,1.1148
2,4,1,1,2,2,1.2425
2,4,1,1,2,2,1.2388
2,4,1,2,1,1,1.4801
2,4,1,2,1,1,1.3698
2,4,1,2,1,1,1.2999
2,4,1,2,1,2,1.4341
2,4,1,2,1,2,1.4091
2,4,1,2,1,2,1.3768
2,4,1,2,2,1,1.1966
2,4,1,2,2,1,1.1598
2,4,1,2,2,1,1.2268
2,4,1,2,2,2,1.2384
2,4,1,2,2,2,1.1001
2,4,1,2,2,2,1.1296
2,4,1,3,1,1,1.2266
2,4,1,3,1,1,1.3315
2,4,1,3,1,1,1.2872
2,4,1,3,1,2,1.1708
2,4,1,3,1,2,1.3991
2,4,1,3,1,2,1.4419
2,4,1,3,2,1,0.90034
2,4,1,3,2,1,1.0198
2,4,1,3,2,1,0.98968
2,4,1,3,2,2,1.0837
2,4,1,3,2,2,1.0167
2,4,1,3,2,2,0.97643
2,4,4,1,1,1,1.2162
2,4,4,1,1,1,1.2679
2,4,4,1,1,1,1.1967
2,4,4,1,1,2,1.3869
2,4,4,1,1,2,1.2841
2,4,4,1,1,2,1.1606
2,4,4,1,2,1,1.023
2,4,4,1,2,1,1.118
2,4,4,1,2,1,1.1541
2,4,4,1,2,2,1.4923
2,4,4,1,2,2,1.2484
2,4,4,1,2,2,1.278
2,4,4,2,1,1,1.1601
2,4,4,2,1,1,1.206
2,4,4,2,1,1,1.3184
2,4,4,2,1,2,1.2231
2,4,4,2,1,2,1.2068
2,4,4,2,1,2,1.2187
2,4,4,2,2,1,1.095
2,4,4,2,2,1,1.1221
2,4,4,2,2,1,1.1593
2,4,4,2,2,2,1.162
2,4,4,2,2,2,1.3117
2,4,4,2,2,2,1.2057
2,4,4,3,1,1,1.0939
2,4,4,3,1,1,1.0936
2,4,4,3,1,1,1.2847
2,4,4,3,1,2,1.1041
2,4,4,3,1,2,1.1592
2,4,4,3,1,2,1.0773
2,4,4,3,2,1,0.99013
2,4,4,3,2,1,0.98888
2,4,4,3,2,1,0.9339
2,4,4,3,2,2,0.98357
2,4,4,3,2,2,0.95542
2,4,4,3,2,2,0.82859
2,4,7,1,1,1,1.2927
2,4,7,1,1,1,1.2657
2,4,7,1,1,1,1.251
2,4,7,1,1,2,1.2443
2,4,7,1,1,2,1.2597
2,4,7,1,1,2,1.1756
2,4,7,1,2,1,1.09
2,4,7,1,2,1,1.0685
2,4,7,1,2,1,1.0622
2,4,7,1,2,2,1.1487
2,4,7,1,2,2,1.1704
2,4,7,1,2,2,1.1498
2,4,7,2,1,1,1.0771
2,4,7,2,1,1,1.1784
2,4,7,2,1,1,1.0645
2,4,7,2,1,2,1.2097
2,4,7,2,1,2,1.1619
2,4,7,2,1,2,1.1463
2,4,7,2,2,1,1.0516
2,4,7,2,2,1,1.0742
2,4,7,2,2,1,1.0124
2,4,7,2,2,2,1.2621
2,4,7,2,2,2,1.2077
2,4,7,2,2,2,1.0377
2,4,7,3,1,1,1.4081
2,4,7,3,1,1,1.1158
2,4,7,3,1,1,1.2797
2,4,7,3,1,2,1.0075
2,4,7,3,1,2,1.0147
2,4,7,3,1,2,1.0518
2,4,7,3,2,1,0.98885
2,4,7,3,2,1,0.94583
2,4,7,3,2,1,0.95172
2,4,7,3,2,2,0.93641
2,4,7,3,2,2,0.94023
2,4,7,3,2,2,0.90694
2,5,1,1,1,1,1.0438
2,5,1,1,1,1,1.1469
2,5,1,1,1,1,1.1849
2,5,1,1,1,2,1.2388
2,5,1,1,1,2,1.1138
2,5,1,1,1,2,1.1765
2,5,1,1,2,1,0.87933
2,5,1,1,2,1,0.91239
2,5,1,1,2,1,0.88624
2,5,1,1,2,2,1.0355
2,5,1,1,2,2,0.96933
2,5,1,1,2,2,0.88703
2,5,1,2,1,1,0.93762
2,5,1,2,1,1,0.92049
2,5,1,2,1,1,1.0131
