group , participant , session , IDRight , IDLeft , hand , value
2,5,4,3,1,1,0.46733
2,5,4,3,1,1,0.4597
2,5,4,3,1,2,0.46595
2,5,4,3,1,2,0.47044
2,5,4,3,1,2,0.45805
2,5,4,3,2,1,0.48331
2,5,4,3,2,1,0.46773
2,5,4,3,2,1,0.46359
2,5,4,3,2,2,0.48116
2,5,4,3,2,2,0.48221
2,5,4,3,2,2,0.48583
2,5,7,1,1,1,0.46781
2,5,7,1,1,1,0.46732
2,5,7,1,1,1,0.48113
2,5,7,1,1,2,0.49007
2,5,7,1,1,2,0.48094
2,5,7,1,1,2,0.48204
2,5,7,1,2,1,0.48872
2,5,7,1,2,1,0.49335
2,5,7,1,2,1,0.49517
2,5,7,1,2,2,0.4785
2,5,7,1,2,2,0.46983
2,5,7,1,2,2,0.48025
2,5,7,2,1,1,0.4665
2,5,7,2,1,1,0.44979
2,5,7,2,1,1,0.45418
2,5,7,2,1,2,0.49884
2,5,7,2,1,2,0.48685
2,5,7,2,1,2,0.48756
2,5,7,2,2,1,0.4802
2,5,7,2,2,1,0.50309
2,5,7,2,2,1,0.49946
2,5,7,2,2,2,0.50752
2,5,7,2,2,2,0.47385
2,5,7,2,2,2,0.47554
2,5,7,3,1,1,0.4624
2,5,7,3,1,1,0.45757
2,5,7,3,1,1,0.48303
2,5,7,3,1,2,0.47428
2,5,7,3,1,2,0.45526
2,5,7,3,1,2,0.45566
2,5,7,3,2,1,0.4773
2,5,7,3,2,1,0.46492
2,5,7,3,2,1,0.48199
2,5,7,3,2,2,0.47056
2,5,7,3,2,2,0.4716
2,5,7,3,2,2,0.47132
2,7,1,1,1,1,0.53721
2,7,1,1,1,1,0.5004
2,7,1,1,1,1,0.50263
2,7,1,1,1,2,0.48384
2,7,1,1,1,2,0.48457
2,7,1,1,1,2,0.47942
2,7,1,1,2,1,0.52474
2,7,1,1,2,1,0.52286
2,7,1,1,2,1,0.53248
2,7,1,1,2,2,0.50686
2,7,1,1,2,2,0.49852
2,7,1,1,2,2,0.50599
2,7,1,2,1,1,0.49088
2,7,1,2,1,1,0.48861
2,7,1,2,1,1,0.48996
2,7,1,2,1,2,0.46983
2,7,1,2,1,2,0.49353
2,7,1,2,1,2,0.46623
2,7,1,2,2,1,0.50807
2,7,1,2,2,1,0.49902
2,7,1,2,2,1,0.5032
2,7,1,2,2,2,0.47711
2,7,1,2,2,2,0.47772
2,7,1,2,2,2,0.49468
2,7,1,3,1,1,0.4836
2,7,1,3,1,1,0.49142
2,7,1,3,1,1,0.48305
2,7,1,3,1,2,0.47044
2,7,1,3,1,2,0.50051
2,7,1,3,1,2,0.47372
2,7,1,3,2,1,0.52173
2,7,1,3,2,1,0.53528
2,7,1,3,2,1,0.52778
2,7,1,3,2,2,0.48103
2,7,1,3,2,2,0.48831
2,7,1,3,2,2,0.50907
2,7,4,1,1,1,0.51106
2,7,4,1,1,1,0.5223
2,7,4,1,1,1,0.51421
2,7,4,1,1,2,0.48301
2,7,4,1,1,2,0.48678
2,7,4,1,1,2,0.46559
2,7,4,1,2,1,0.5268
2,7,4,1,2,1,0.53182
2,7,4,1,2,1,0.5128
2,7,4,1,2,2,0.50156
2,7,4,1,2,2,0.49622
2,7,4,1,2,2,0.48775
2,7,4,2,1,1,0.52625
2,7,4,2,1,1,0.50351
2,7,4,2,1,1,0.5162
2,7,4,2,1,2,0.5054
2,7,4,2,1,2,0.48301
2,7,4,2,1,2,0.48985
2,7,4,2,2,1,0.54367
2,7,4,2,2,1,0.51052
2,7,4,2,2,1,0.52217
2,7,4,2,2,2,0.48816
2,7,4,2,2,2,0.50193
2,7,4,2,2,2,0.51384
2,7,4,3,1,1,0.48069
2,7,4,3,1,1,0.46716
2,7,4,3,1,1,0.4995
2,7,4,3,1,2,0.47723
2,7,4,3,1,2,0.4932
2,7,4,3,1,2,0.48673
2,7,4,3,2,1,0.51596
2,7,4,3,2,1,0.51426
2,7,4,3,2,1,0.52544
2,7,4,3,2,2,0.48926
2,7,4,3,2,2,0.48496
2,7,4,3,2,2,0.48203
2,7,7,1,1,1,0.47975
2,7,7,1,1,1,0.49987
2,7,7,1,1,1,0.49076
2,7,7,1,1,2,0.49892
2,7,7,1,1,2,0.48958
2,7,7,1,1,2,0.48046
2,7,7,1,2,1,0.49588
2,7,7,1,2,1,0.47807
2,7,7,1,2,1,0.48401
2,7,7,1,2,2,0.45249
2,7,7,1,2,2,0.46905
2,7,7,1,2,2,0.45535
2,7,7,2,1,1,0.46884
2,7,7,2,1,1,0.48116
2,7,7,2,1,1,0.45751
2,7,7,2,1,2,0.49447
2,7,7,2,1,2,0.48339
2,7,7,2,1,2,0.49425
2,7,7,2,2,1,0.47701
2,7,7,2,2,1,0.47954
2,7,7,2,2,1,0.47244
2,7,7,2,2,2,0.49793
2,7,7,2,2,2,0.49896
2,7,7,2,2,2,0.49642
2,7,7,3,1,1,0.49496
2,7,7,3,1,1,0.49885
2,7,7,3,1,1,0.50954
2,7,7,3,1,2,0.469
2,7,7,3,1,2,0.48304
2,7,7,3,1,2,0.47842
2,7,7,3,2,1,0.49251
2,7,7,3,2,1,0.5074
2,7,7,3,2,1,0.50312
2,7,7,3,2,2,0.4787
2,7,7,3,2,2,0.47895
2,7,7,3,2,2,0.48402
2,10,1,1,1,1,0.50367
2,10,1,1,1,1,0.50982
2,10,1,1,1,1,0.51152
2,10,1,1,1,2,0.50244
2,10,1,1,1,2,0.50549
2,10,1,1,1,2,0.50393
2,10,1,1,2,1,0.5376
2,10,1,1,2,1,0.49961
2,10,1,1,2,1,0.4883
2,10,1,1,2,2,0.51574
2,10,1,1,2,2,0.52369
2,10,1,1,2,2,0.493
2,10,1,2,1,1,0.52506
2,10,1,2,1,1,0.47236
2,10,1,2,1,1,0.4873
2,10,1,2,1,2,0.52271
2,10,1,2,1,2,0.46916
2,10,1,2,1,2,0.49919
2,10,1,2,2,1,0.49197
2,10,1,2,2,1,0.50335
2,10,1,2,2,1,0.51825
2,10,1,2,2,2,0.48957
2,10,1,2,2,2,0.52494
2,10,1,2,2,2,0.53212
2,10,1,3,1,1,0.50508
2,10,1,3,1,1,0.50102
2,10,1,3,1,1,0.48677
2,10,1,3,1,2,0.49899
2,10,1,3,1,2,0.51104
2,10,1,3,1,2,0.47683
2,10,1,3,2,1,0.51299
2,10,1,3,2,1,0.49976
2,10,1,3,2,1,0.50592
2,10,1,3,2,2,0.53148
2,10,1,3,2,2,0.47995
2,10,1,3,2,2,0.52415
2,10,4,1,1,1,0.50044
2,10,4,1,1,1,0.49561
2,10,4,1,1,1,0.50169
2,10,4,1,1,2,0.50214
2,10,4,1,1,2,0.50905
2,10,4,1,1,2,0.50572
2,10,4,1,2,1,0.47177
2,10,4,1,2,1,0.46301
2,10,4,1,2,1,0.48722
2,10,4,1,2,2,0.48054
2,10,4,1,2,2,0.46668
2,10,4,1,2,2,0.50387
2,10,4,2,1,1,0.46717
2,10,4,2,1,1,0.49754
2,10,4,2,1,1,0.45898
2,10,4,2,1,2,0.48676
2,10,4,2,1,2,0.50668
2,10,4,2,1,2,0.51098
2,10,4,2,2,1,0.48261
2,10,4,2,2,1,0.49655
2,10,4,2,2,1,0.46359
2,10,4,2,2,2,0.49436
2,10,4,2,2,2,0.51064
2,10,4,2,2,2,0.48688
2,10,4,3,1,1,0.47741
2,10,4,3,1,1,0.48373
2,10,4,3,1,1,0.4861
2,10,4,3,1,2,0.49078
2,10,4,3,1,2,0.50245
2,10,4,3,1,2,0.52555
2,10,4,3,2,1,0.49808
2,10,4,3,2,1,0.50015
2,10,4,3,2,1,0.49439
2,10,4,3,2,2,0.49097
2,10,4,3,2,2,0.50485
2,10,4,3,2,2,0.48665
2,10,7,1,1,1,0.49765
2,10,7,1,1,1,0.496
2,10,7,1,1,1,0.49589
2,10,7,1,1,2,0.49236
2,10,7,1,1,2,0.49574
2,10,7,1,1,2,0.51884
2,10,7,1,2,1,0.50526
2,10,7,1,2,1,0.53496
2,10,7,1,2,1,0.51694
2,10,7,1,2,2,0.47983
2,10,7,1,2,2,0.50666
2,10,7,1,2,2,0.49784
2,10,7,2,1,1,0.51456
2,10,7,2,1,1,0.50138
2,10,7,2,1,1,0.50912
2,10,7,2,1,2,0.52402
2,10,7,2,1,2,0.52052
2,10,7,2,1,2,0.51649
2,10,7,2,2,1,0.49859
2,10,7,2,2,1,0.48918
2,10,7,2,2,1,0.49854
2,10,7,2,2,2,0.50949
2,10,7,2,2,2,0.5032
2,10,7,2,2,2,0.50817
2,10,7,3,1,1,0.48929
2,10,7,3,1,1,0.5058
2,10,7,3,1,1,0.50658
2,10,7,3,1,2,0.51381
2,10,7,3,1,2,0.52443
2,10,7,3,1,2,0.51477
2,10,7,3,2,1,0.49286
2,10,7,3,2,1,0.48819
2,10,7,3,2,1,0.48848
2,10,7,3,2,2,0.45481
2,10,7,3,2,2,0.47201
2,10,7,3,2,2,0.4946
