group , participant , session , IDRight , IDLeft , hand , value
2,1,1,2,2,2,0.8685
2,1,1,3,1,1,1.3892
2,1,1,3,1,1,1.1638
2,1,1,3,1,1,1.4477
2,1,1,3,1,2,1.1877
2,1,1,3,1,2,1.1642
2,1,1,3,1,2,1.3246
2,1,1,3,2,1,0.43215
2,1,1,3,2,1,0.51594
2,1,1,3,2,1,0.42368
2,1,1,3,2,2,0.43111
2,1,1,3,2,2,0.51521
2,1,1,3,2,2,0.42319
2,1,4,1,1,1,1.8268
2,1,4,1,1,1,1.683
2,1,4,1,1,1,1.6333
2,1,4,1,1,2,1.6228
2,1,4,1,1,2,1.2354
2,1,4,1,1,2,1.3716
2,1,4,1,2,1,1.0864
2,1,4,1,2,1,1.1824
2,1,4,1,2,1,1.0556
2,1,4,1,2,2,1.0848
2,1,4,1,2,2,1.129
2,1,4,1,2,2,1.0548
2,1,4,2,1,1,1.4027
2,1,4,2,1,1,1.1829
2,1,4,2,1,1,1.1972
2,1,4,2,1,2,1.236
2,1,4,2,1,2,1.1814
2,1,4,2,1,2,1.1516
2,1,4,2,2,1,0.75385
2,1,4,2,2,1,0.77484
2,1,4,2,2,1,0.71945
2,1,4,2,2,2,0.7544
2,1,4,2,2,2,0.77453
2,1,4,2,2,2,0.70947
2,1,4,3,1,1,1.247
2,1,4,3,1,1,1.0856
2,1,4,3,1,1,1.1494
2,1,4,3,1,2,1.2
2,1,4,3,1,2,1.0449
2,1,4,3,1,2,1.1423
2,1,4,3,2,1,0.51665
2,1,4,3,2,1,0.37198
2,1,4,3,2,1,0.3056
2,1,4,3,2,2,0.51622
2,1,4,3,2,2,0.37172
2,1,4,3,2,2,0.30584
2,1,7,1,1,1,1.465
2,1,7,1,1,1,1.5397
2,1,7,1,1,1,1.4551
2,1,7,1,1,2,1.2796
2,1,7,1,1,2,1.3879
2,1,7,1,1,2,1.2344
2,1,7,1,2,1,0.558
2,1,7,1,2,1,0.57085
2,1,7,1,2,1,0.55329
2,1,7,1,2,2,1.4925
2,1,7,1,2,2,1.4883
2,1,7,1,2,2,1.3282
2,1,7,2,1,1,1.2974
2,1,7,2,1,1,1.1584
2,1,7,2,1,1,1.1352
2,1,7,2,1,2,1.2946
2,1,7,2,1,2,1.2072
2,1,7,2,1,2,1.1334
2,1,7,2,2,1,0.50659
2,1,7,2,2,1,0.52145
2,1,7,2,2,1,0.53435
2,1,7,2,2,2,0.97532
2,1,7,2,2,2,0.94587
2,1,7,2,2,2,0.98698
2,1,7,3,1,1,1.8716
2,1,7,3,1,1,1.8283
2,1,7,3,1,1,1.9672
2,1,7,3,1,2,0.46399
2,1,7,3,1,2,0.46802
2,1,7,3,1,2,0.43635
2,1,7,3,2,1,0.28675
2,1,7,3,2,1,0.23491
2,1,7,3,2,1,0.27016
2,1,7,3,2,2,0.28671
2,1,7,3,2,2,0.23457
2,1,7,3,2,2,0.27051
2,4,1,1,1,1,1.8287
2,4,1,1,1,1,2.082
2,4,1,1,1,1,2.2591
2,4,1,1,1,2,1.7767
2,4,1,1,1,2,1.7877
2,4,1,1,1,2,2.1888
2,4,1,1,2,1,1.1869
2,4,1,1,2,1,1.2653
2,4,1,1,2,1,1.201
2,4,1,1,2,2,1.1489
2,4,1,1,2,2,1.2643
2,4,1,1,2,2,1.2004
2,4,1,2,1,1,1.683
2,4,1,2,1,1,1.7302
2,4,1,2,1,1,1.8002
2,4,1,2,1,2,1.6806
2,4,1,2,1,2,1.7288
2,4,1,2,1,2,1.7949
2,4,1,2,2,1,0.85196
2,4,1,2,2,1,0.79262
