grp,pp,S,DID,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,10,1,1,0.80498,0.78797,2.0845,2.125,0.7485,0.682,1.3365,1.445,0.37179,0.32722,2.5531,2.5046,-1.2168,-1.2232,0.086547,0.090806,0.24634,0.24634,0.75882,0.74839,0.34376,0.39637,0.89646,0.88046,0.69686,0.65474,0.86916,0.88237,0.70642,0.64326,3.1416,3.1416,0.71724,1,0.9995,0.4718,-0.015144,0.0058497,1.2386,0.39513,1.0741,-0.008135,-0.0565,-0.05421
2,10,1,1,0.71252,0.75303,2.4545,2.5105,0.9345,0.8,1.6005,1.702,0.35801,0.32108,2.1682,2.1199,-1.0513,-1.0348,0.13818,0.12399,0.19531,0.19531,0.73882,0.7438,0.39971,0.3984,0.90442,0.93515,0.62403,0.66414,0.79275,0.82361,0.67064,0.6247,3.1416,3.1416,0.72068,1,0.99986,0.37803,0.023654,0.0063622,1.2318,0.38989,1.1033,0.017055,-0.054,-0.044001
2,10,1,1,0.78798,0.7508,2.3755,2.39,0.8135,0.77,1.546,1.6185,0.34718,0.33426,2.2403,2.2268,-1.0634,-1.0572,0.083934,0.13571,0.21612,0.21612,0.68531,0.68948,0.3823,0.39525,0.89734,0.89311,0.67675,0.64973,0.81763,0.82325,0.61476,0.60639,3.1416,3.1416,0.71769,1,0.99973,0.41371,0.0046449,0.0051415,1.1964,0.39646,1.0383,0.0025643,-0.055,-0.046306
2,10,1,2,0.80475,0.80666,1.51,1.489,0.613,0.551,0.898,0.937,0.40692,0.36438,3.5245,2.6864,-1.7083,-1.6891,0.10592,0.073409,0.33524,0.33524,0.84144,0.79602,0.26334,0.27511,0.94679,0.89458,0.81513,0.76041,0.83052,0.86332,0.77046,0.72239,1.9145,1.5708,0.73971,1,0.98808,0.67888,0.014085,0.0035508,1.2509,0.51,1.0965,0.010276,-0.006,-0.007947
2,10,1,2,0.76562,0.86864,2.102,2.1205,0.7455,0.7185,1.344,1.387,0.3592,0.34571,2.5318,1.8864,-1.2288,-1.1894,0.095721,0.09215,0.23609,0.23609,0.74638,0.81994,0.40314,0.31232,0.8775,0.869,0.71155,0.76088,0.84404,0.93107,0.67402,0.70809,1.5708,3.1416,0.74406,1,0.99709,0.47792,0.014139,0.0082904,1.2337,0.48447,1.0361,0.014117,-0.027,-0.02569
2,10,1,2,0.65071,0.6323,2.2685,2.212,0.756,0.721,1.4695,1.494,0.33902,0.32127,2.3461,1.8083,-1.1285,-1.1614,0.10157,0.093664,0.21115,0.21115,0.72003,0.69904,0.42187,0.41853,0.87637,0.78033,0.62408,0.59877,0.77856,0.76769,0.59018,0.61312,2.3081,3.1416,0.73052,1,0.99989,0.40707,-0.021776,0.0048189,1.1707,0.36206,1.0465,-0.0076724,-0.0075,-0.0066123
2,10,1,3,0.65002,0.64219,1.719,1.743,0.681,0.628,0.99,1.151,0.40397,0.36441,3.0959,1.4914,-1.4472,-1.3935,0.098876,0.0696,0.29839,0.29839,0.68733,0.65747,0.30281,0.30491,0.86413,0.8468,0.74476,0.69155,0.72173,0.65705,0.60467,0.61913,1.5708,3.1416,0.72821,1,0.99018,0.61263,0.02205,0.0044361,1.1294,0.38696,1.022,0.014286,-0.026,-0.03025
2,10,1,3,0.65505,0.74262,2.0625,2.1405,0.77,0.758,1.2595,1.3775,0.3851,0.37479,2.5805,1.2144,-1.2346,-1.1416,0.13412,0.086943,0.24414,0.24414,0.68634,0.71912,0.38365,0.28132,0.84573,0.84942,0.60085,0.65171,0.75018,0.77566,0.61637,0.6586,3.1416,1.9271,0.75014,1,0.99539,0.49985,0.035771,0.0067916,1.1579,0.39075,1.0346,0.026794,0.0165,0.016
2,10,1,3,0.81533,0.84132,1.9265,1.921,0.7145,0.69,1.183,1.236,0.38678,0.36214,2.7626,1.3532,-1.3393,-1.2933,0.095514,0.091429,0.27574,0.27574,0.78654,0.79434,0.32332,0.26653,0.91415,0.879,0.74743,0.6864,0.86645,0.86158,0.69403,0.75766,3.1416,2.3579,0.73076,1,0.98312,0.59641,-0.0012036,0.014985,1.2028,0.56899,1.0089,0.019004,-0.0455,-0.047236
2,10,2,1,0.73995,0.73548,1.7665,1.7145,0.5705,0.556,1.1705,1.173,0.35122,0.33,3.0127,3.1041,-1.404,-1.4331,0.041652,0.060054,0.29871,0.29871,0.74026,0.67903,0.36401,0.37591,0.93894,0.93972,0.70622,0.65397,0.8031,0.79132,0.60403,0.60505,3.1416,2.4376,0.70984,1,0.99808,0.57722,-0.0062076,0.0021443,1.2729,0.16514,1.2228,-0.0057633,-0.031,-0.035098
2,10,2,1,0.79542,0.71087,2.031,2.068,0.6845,0.689,1.3225,1.319,0.35328,0.3441,2.6203,2.5735,-1.2339,-1.1851,0.063984,0.060353,0.25276,0.25276,0.73918,0.68412,0.35631,0.38739,0.9688,0.93441,0.74075,0.67901,0.80179,0.77388,0.62374,0.57143,2.8057,3.1416,0.73157,1,0.9981,0.50123,-0.0017677,0.0037084,1.2684,0.17942,1.2056,-0.0010661,-0.0335,-0.032989
2,10,2,1,0.72369,0.66391,2.04,2.029,0.752,0.6625,1.29,1.3725,0.37983,0.31308,2.6089,2.6229,-1.211,-1.2289,0.049289,0.046919,0.23205,0.23205,0.71041,0.68645,0.31826,0.42589,0.92742,0.9006,0.66031,0.61978,0.79616,0.71311,0.63838,0.5837,2.1313,1.808,0.7365,1,0.99826,0.46276,-0.02828,0.0035418,1.2702,0.1655,1.225,-0.018511,0.012,0.011765
2,10,2,2,0.74577,0.67991,1.8245,1.6565,0.5875,0.5835,1.19,1.124,0.33668,0.3415,2.9169,2.415,-1.3736,-1.4627,0.063096,0.045411,0.26334,0.26334,0.71016,0.6629,0.35046,0.33606,0.87766,0.86014,0.71546,0.65982,0.79858,0.67136,0.58581,0.55332,2.6127,1.5708,0.7377,1,0.99881,0.51187,0.032914,0.0058593,1.2227,0.1944,1.1642,0.017771,0.008,0.0087695
2,10,2,2,0.76848,0.69856,1.7585,1.7665,0.6365,0.5715,1.087,1.1755,0.37841,0.34226,3.0265,2.2644,-1.4155,-1.3813,0.070834,0.046607,0.26334,0.26334,0.71495,0.66302,0.33219,0.33591,0.89031,0.88267,0.70121,0.68391,0.80049,0.765,0.64853,0.56762,3.1416,1.8566,0.70636,1,0.99454,0.5384,0.0082243,0.0037611,1.2289,0.22354,1.1674,0.0036668,-0.005,-0.0056867
2,10,2,2,0.73715,0.77699,1.731,1.739,0.618,0.568,1.105,1.1765,0.3529,0.33164,3.0745,2.3002,-1.4641,-1.411,0.059802,0.042011,0.27344,0.27344,0.70294,0.69754,0.39554,0.36072,0.89085,0.92312,0.70392,0.72544,0.74595,0.74537,0.5965,0.55612,2.1376,2.3136,0.71621,1,0.99617,0.54767,0.0047395,0.0038915,1.2449,0.21432,1.1794,0.0032313,-0.0255,-0.029463
2,10,2,3,0.80713,0.70897,1.8275,1.7935,0.5985,0.5605,1.255,1.207,0.34589,0.32788,2.9121,1.4495,-1.3408,-1.321,0.061699,0.04461,0.27127,0.27127,0.70041,0.66246,0.39675,0.3151,0.88581,0.83986,0.68417,0.7133,0.84564,0.7402,0.60057,0.55943,3.1416,1.5708,0.752,1,0.99556,0.54729,0.048286,0.0052015,1.1638,0.23625,1.0821,0.033704,0.0195,0.021341
2,10,2,3,0.87324,0.80752,1.551,1.513,0.553,0.449,0.98,1.063,0.36208,0.33318,3.4313,1.7181,-1.646,-1.6563,0.058117,0.037366,0.32043,0.32043,0.79775,0.77161,0.36296,0.34695,0.95303,0.95633,0.75082,0.77023,0.92605,0.86207,0.68194,0.63363,3.0113,1.5708,0.7153,1,0.99647,0.62107,0.0092031,0.0034422,1.2814,0.29388,1.181,0.0099204,0,0
2,10,2,3,0.79687,0.71989,1.6485,1.622,0.582,0.518,1.017,1.0925,0.35934,0.30935,3.2283,1.6026,-1.5479,-1.5187,0.060447,0.03436,0.30518,0.30518,0.77825,0.71915,0.33597,0.30139,0.9289,0.90141,0.74226,0.64528,0.86505,0.75074,0.66558,0.60976,1.6633,1.6636,0.72273,1,0.98355,0.64584,0.0021358,0.0024675,1.247,0.26005,1.1791,0.00055091,-0.0385,-0.046709
2,10,3,1,0.70064,0.76787,1.348,1.387,0.411,0.377,0.915,1.007,0.32057,0.27406,3.948,3.837,-1.8073,-1.7807,0.043302,0.035626,0.36821,0.36821,0.65896,0.63404,0.37097,0.45524,0.83232,0.9631,0.62589,0.61419,0.83636,0.80501,0.58909,0.56464,3.0803,2.6304,0.71459,1,0.99769,0.68214,-0.014891,0.0055509,1.2699,0.13569,1.228,-0.011452,0,0
2,10,3,1,0.79628,0.74931,1.5665,1.5475,0.5195,0.43,1.0305,1.1135,0.3356,0.2792,3.3978,3.4392,-1.5153,-1.5662,0.043401,0.034364,0.30839,0.30839,0.67067,0.61517,0.35537,0.49937,0.91055,0.94867,0.64388,0.55102,0.9111,0.77535,0.60523,0.56831,3.1416,2.7775,0.73153,1,0.99533,0.60835,-0.029443,0.0050605,1.2475,0.12427,1.2047,-0.019472,0.0215,0.02745
2,10,3,1,0.83902,0.79314,1.5175,1.5315,0.448,0.4125,1.0385,1.1205,0.29397,0.26422,3.5071,3.475,-1.5818,-1.5923,0.036498,0.028198,0.32552,0.32552,0.69601,0.63513,0.3935,0.49143,0.93178,0.99638,0.6777,0.60993,0.94103,0.85021,0.60025,0.56432,2.6894,2.931,0.77263,1,0.99547,0.63467,-0.057013,0.0051898,1.2736,0.13392,1.2272,-0.030513,0.0435,0.057331
2,10,3,2,0.81076,0.7949,1.414,1.367,0.4275,0.35,0.9615,1.024,0.30832,0.26085,3.7641,2.9261,-1.7108,-1.7789,0.035949,0.025356,0.35903,0.35903,0.72287,0.63879,0.3795,0.41269,0.91905,0.9841,0.69526,0.623,0.93024,0.83998,0.6273,0.57555,3.1416,3.1416,0.73806,1,0.99787,0.66826,-0.023004,0.0036821,1.2627,0.13476,1.2132,-0.015731,0.003,0.0042433
2,10,3,2,0.84554,0.78241,1.33,1.3585,0.427,0.353,0.936,1.0175,0.31129,0.2499,4.0016,2.9445,-1.8415,-1.7668,0.040348,0.028567,0.35903,0.35903,0.7207,0.68433,0.36795,0.44051,0.95065,0.95893,0.66948,0.62016,0.95001,0.84024,0.65656,0.59869,3.0152,1.5708,0.72501,1,0.98869,0.7108,-0.020227,0.0035053,1.2653,0.14617,1.217,-0.007927,-0.019,-0.028571
2,10,3,2,0.83638,0.81941,1.467,1.427,0.415,0.419,1.039,1.0245,0.28402,0.29085,3.6278,2.8031,-1.6911,-1.6983,0.036812,0.03241,0.3418,0.3418,0.65072,0.64426,0.44515,0.36977,0.95356,0.92841,0.64068,0.60278,0.95683,0.92093,0.59119,0.6044,2.2313,2.6767,0.66513,1,0.99721,0.64841,-3.1254,0.0055502,1.2701,1.7512,1.218,-2.8253,0.011,0.014997
2,10,3,3,0.90517,0.77468,1.404,1.374,0.403,0.347,0.976,1.022,0.30492,0.25293,3.7905,1.8919,-1.7553,-1.7272,0.033062,0.031505,0.36821,0.36821,0.75202,0.65556,0.3729,0.38587,1.0073,0.97596,0.72032,0.59011,0.95564,0.80494,0.65029,0.59002,2.5003,1.5708,0.73141,1,0.97947,0.75016,-0.0084423,0.0024827,1.2319,0.18026,1.1791,-0.0020798,-0.004,-0.005698
2,10,3,3,0.81429,0.75693,1.2145,1.252,0.3195,0.353,0.909,0.912,0.24985,0.27839,4.3821,2.0762,-2.0865,-1.9387,0.024006,0.029463,0.40023,0.40023,0.70376,0.67787,0.43894,0.41517,0.93447,0.8611,0.6552,0.56231,0.94985,0.88425,0.57122,0.61446,1.9727,1.3544,0.5544,1,0.99335,0.74758,-3.1205,0.0057475,1.2361,1.6845,1.1607,-2.8736,0.008,0.013174
2,10,3,3,0.80442,0.78508,1.2915,1.282,0.311,0.329,0.95,0.959,0.23641,0.24701,4.1207,2.0277,-1.9604,-1.8424,0.031026,0.024189,0.38752,0.38752,0.6979,0.65973,0.41484,0.35616,0.92425,0.83853,0.64515,0.56673,0.9355,0.89871,0.59462,0.58827,1.9693,1.5708,0.58632,1,0.97921,0.77608,-3.1032,0.0080996,1.2032,1.6394,1.1275,-2.8776,0.007,0.01084
