grp , pp , S , IDR , IDL , accQL
1,6,7,1,2,1.5718
1,6,7,1,2,1.3615
1,6,7,1,2,0.97623
1,6,7,1,2,1.6555
1,6,7,1,2,0.74461
1,6,7,1,2,1.3796
1,6,7,1,2,0.7646
1,6,7,1,2,1.3938
1,6,7,1,2,0.79596
1,6,7,1,2,1.3257
1,6,7,1,2,0.91652
1,6,7,1,2,1.4204
1,6,7,1,2,1.0526
1,6,7,1,2,0.72222
1,6,7,1,2,0.80832
1,6,7,1,2,1.4085
1,6,7,1,2,0.84526
1,6,7,1,2,0.68241
1,6,7,1,2,1.5459
1,6,7,1,2,0.99121
1,6,7,1,2,1.6571
1,6,7,1,2,0.83012
1,6,7,1,2,1.2772
1,6,7,1,2,0.73552
1,6,7,1,2,1.0324
1,6,7,1,2,1.0779
1,6,7,1,2,1.4912
1,6,7,1,2,0.93033
1,6,7,1,2,1.2213
1,6,7,1,2,0.85714
1,6,7,1,2,0.65517
1,6,7,1,2,1.3166
1,6,7,1,2,1.3891
1,6,7,1,2,1.0425
1,6,7,1,2,1.7032
1,6,7,1,2,1.056
1,6,7,1,2,1.182
1,6,7,1,2,0.84902
1,6,7,1,2,1.2733
1,6,7,1,2,1.1165
1,6,7,1,2,0.75862
1,6,7,1,2,1.6786
1,6,7,1,2,1.4134
1,6,7,1,2,0.86737
1,6,7,1,2,0.77778
1,6,7,1,2,1.3243
1,6,7,1,2,1.9795
1,6,7,1,2,1.0508
1,6,7,1,2,1.499
1,6,7,1,2,1.1104
1,6,7,1,2,1.594
1,6,7,1,2,0.6458
1,6,7,1,2,1.6526
1,6,7,1,2,0.94007
1,6,7,1,2,1.3543
1,6,7,1,2,1.2005
1,6,7,1,2,0.67442
1,6,7,1,2,1.3
1,6,7,1,2,1.2804
1,6,7,1,2,0.80651
1,6,7,1,2,1.4245
1,6,7,1,2,1.1272
1,6,7,1,2,0.57353
1,6,7,1,2,1.8571
1,6,7,1,2,1.808
1,6,7,1,2,0.92264
1,6,7,1,2,1.5255
1,6,7,1,2,1.0394
1,6,7,1,2,1.1501
1,6,7,1,2,1.0559
1,6,7,1,2,1.0058
1,6,7,1,2,1.6983
1,6,7,1,2,0.81906
1,6,7,1,2,1.5023
1,6,7,1,2,0.88388
1,6,7,1,2,1.2761
1,6,7,1,2,0.875
1,6,7,1,2,1.7637
1,6,7,1,2,1.1306
1,6,7,1,2,1.3734
1,6,7,1,2,1.0416
1,6,7,1,2,1.6691
1,6,7,1,2,0.84148
1,6,7,1,2,1.2976
1,6,7,1,2,0.80556
1,6,7,1,2,1.5
1,6,7,1,2,0.97426
1,6,7,1,2,1.3713
1,6,7,1,2,1.0109
1,6,7,1,2,1.299
1,6,7,1,2,1.0126
1,6,7,1,2,1.5573
1,6,7,1,2,1.0174
1,6,7,1,2,1.2846
1,6,7,1,2,0.86842
1,6,7,1,2,1.0748
1,6,7,1,2,0.82664
1,6,7,1,2,1.1711
1,6,7,1,2,1.1304
1,6,7,1,2,0.65789
1,6,7,1,2,0.88811
1,6,7,1,2,1.2056
1,6,7,1,2,1.2661
1,6,7,1,2,1.9519
1,6,7,1,2,0.85714
1,6,7,1,2,1.3513
1,6,7,1,2,0.84066
1,6,7,1,2,1.6281
1,6,7,1,2,1.36
1,6,7,1,2,1.3513
1,6,7,1,2,1.4703
1,6,7,1,2,1.6154
1,6,7,1,2,1.0387
1,6,7,1,2,1.7818
1,6,7,1,2,0.80227
1,6,7,1,2,1.5614
1,6,7,1,2,0.61194
1,6,7,1,2,0.68085
1,6,7,1,2,0.64448
1,6,7,1,2,1.1281
1,6,7,1,2,1
1,6,7,1,2,1.1818
1,6,7,1,2,0.93345
1,6,7,1,2,0.61176
1,6,7,1,2,1.1935
1,6,7,1,2,1.6779
1,6,7,1,2,2.012
1,6,7,1,2,1.4348
1,6,7,1,2,1.5455
1,6,7,1,2,0.8
1,6,7,1,2,0.95
1,6,7,1,2,1.4735
1,6,7,1,2,0.65888
1,6,7,1,2,1.5702
1,6,7,1,2,0.75321
1,6,7,1,2,1.0811
1,6,7,1,2,1
1,6,7,1,2,0.80573
1,6,7,1,2,1.2455
1,6,7,1,2,0.86486
1,6,7,1,2,1.6554
1,6,7,1,2,0.68544
1,6,7,1,2,1.6543
1,6,7,1,2,1.0566
1,6,7,1,2,1.2516
1,6,7,1,2,0.87425
1,6,7,1,2,1.8226
1,6,7,1,2,0.81659
1,6,7,1,2,1.2068
1,6,7,1,2,0.60155
1,6,7,1,2,1.2326
1,6,7,1,2,0.7218
1,6,7,1,2,1.1115
1,6,7,1,2,0.8169
1,6,7,1,2,1.427
1,6,7,1,2,0.94502
1,6,7,1,2,1.6826
1,6,7,1,2,1.087
1,6,7,1,2,0.92593
1,6,7,1,2,0.94957
1,6,7,1,2,1.3947
1,6,7,1,2,0.8405
1,6,7,1,2,1.4007
1,6,7,1,2,0.61404
1,6,7,1,2,1.8674
1,6,7,1,2,1.0487
1,6,7,1,2,1.4325
1,6,7,1,2,0.81547
1,6,7,1,2,1.5268
1,6,7,1,2,0.68369
1,6,7,1,2,0.75
1,6,7,1,2,1.2941
1,6,7,1,2,1.3926
1,6,7,1,2,0.63708
1,6,7,1,2,1.75
1,6,7,1,2,1.0384
1,6,7,1,2,1.5733
1,6,7,1,2,1.5718
1,6,7,1,2,1.3615
1,6,7,1,2,0.97623
1,6,7,1,2,1.6555
1,6,7,1,2,0.74461
1,6,7,1,2,1.3796
1,6,7,1,2,0.7646
1,6,7,1,2,1.3938
1,6,7,1,2,0.79596
1,6,7,1,2,1.3257
1,6,7,1,2,0.91652
1,6,7,1,2,1.4204
1,6,7,1,2,1.0526
1,6,7,1,2,0.72222
1,6,7,1,2,0.80832
1,6,7,1,2,1.4085
1,6,7,1,2,0.84526
1,6,7,1,2,0.68241
1,6,7,1,2,1.5459
1,6,7,1,2,0.99121
1,6,7,1,2,1.6571
1,6,7,1,2,0.83012
1,6,7,1,2,1.2772
1,6,7,1,2,0.73552
1,6,7,1,2,1.0324
1,6,7,1,2,1.0779
1,6,7,1,2,1.4912
1,6,7,1,2,0.93033
1,6,7,1,2,1.2213
1,6,7,1,2,0.85714
1,6,7,1,2,0.65517
1,6,7,1,2,1.3166
1,6,7,1,2,1.3891
1,6,7,1,2,1.0425
1,6,7,1,2,1.7032
1,6,7,1,2,1.056
1,6,7,1,2,1.182
1,6,7,1,2,0.84902
1,6,7,1,2,1.2733
1,6,7,1,2,1.1165
1,6,7,1,2,0.75862
1,6,7,1,2,1.6786
1,6,7,1,2,1.4134
1,6,7,1,2,0.86737
1,6,7,1,2,0.77778
1,6,7,1,2,1.3243
1,6,7,1,2,1.9795
1,6,7,1,2,1.0508
1,6,7,1,2,1.499
1,6,7,1,2,1.1104
1,6,7,1,2,1.594
1,6,7,1,2,0.6458
1,6,7,1,2,1.6526
1,6,7,1,2,0.94007
1,6,7,1,2,1.3543
1,6,7,1,2,1.2005
1,6,7,1,2,0.67442
1,6,7,1,2,1.3
1,6,7,1,2,1.2804
1,6,7,1,2,0.80651
1,6,7,1,2,1.4245
1,6,7,1,2,1.1272
1,6,7,1,2,0.57353
1,6,7,1,2,1.8571
1,6,7,1,2,1.808
1,6,7,1,2,0.92264
1,6,7,1,2,1.5255
1,6,7,1,2,1.0394
1,6,7,1,2,1.1501
1,6,7,1,2,1.0559
1,6,7,1,2,1.0058
1,6,7,1,2,1.6983
1,6,7,1,2,0.81906
1,6,7,1,2,1.5023
1,6,7,1,2,0.88388
1,6,7,1,2,1.2761
1,6,7,1,2,0.875
1,6,7,1,2,1.7637
1,6,7,1,2,1.1306
1,6,7,1,2,1.3734
1,6,7,1,2,1.0416
1,6,7,1,2,1.6691
1,6,7,1,2,0.84148
1,6,7,1,2,1.2976
1,6,7,1,2,0.80556
1,6,7,1,2,1.5
1,6,7,1,2,0.97426
1,6,7,1,2,1.3713
1,6,7,1,2,1.0109
1,6,7,1,2,1.299
1,6,7,1,2,1.0126
1,6,7,1,2,1.5573
1,6,7,1,2,1.0174
1,6,7,1,2,1.2846
1,6,7,1,2,0.86842
1,6,7,1,2,1.0748
1,6,7,1,2,0.82664
1,6,7,1,2,1.1711
1,6,7,1,2,1.1304
1,6,7,1,2,0.65789
1,6,7,1,2,0.88811
1,6,7,1,2,1.2056
1,6,7,1,2,1.2661
1,6,7,1,2,1.9519
1,6,7,1,2,0.85714
1,6,7,1,2,1.3513
1,6,7,1,2,0.84066
1,6,7,1,2,1.6281
1,6,7,1,2,1.36
1,6,7,1,2,1.3513
1,6,7,1,2,1.4703
1,6,7,1,2,1.6154
1,6,7,1,2,1.0387
1,6,7,1,2,1.7818
1,6,7,1,2,0.80227
1,6,7,1,2,1.5614
1,6,7,1,2,0.61194
1,6,7,1,2,0.68085
1,6,7,1,2,0.64448
1,6,7,1,2,1.1281
1,6,7,1,2,1
1,6,7,1,2,1.1818
1,6,7,1,2,0.93345
1,6,7,1,2,0.61176
1,6,7,1,2,1.1935
1,6,7,1,2,1.6779
1,6,7,1,2,2.012
1,6,7,1,2,1.4348
1,6,7,1,2,1.5455
1,6,7,1,2,0.8
1,6,7,1,2,0.95
1,6,7,1,2,1.4735
1,6,7,1,2,0.65888
1,6,7,1,2,1.5702
1,6,7,1,2,0.75321
1,6,7,2,1,0.52681
1,6,7,2,1,1.1076
1,6,7,2,1,0.72977
1,6,7,2,1,0.78431
1,6,7,2,1,1.3333
1,6,7,2,1,1.7027
1,6,7,2,1,1.0092
1,6,7,2,1,1.153
1,6,7,2,1,0.84325
1,6,7,2,1,1.6831
1,6,7,2,1,0.71562
1,6,7,2,1,1.0604
1,6,7,2,1,0.50435
1,6,7,2,1,1.2924
1,6,7,2,1,0.71618
1,6,7,2,1,1.5129
1,6,7,2,1,1.0494
1,6,7,2,1,1.2702
1,6,7,2,1,1.0132
1,6,7,2,1,1.2883
1,6,7,2,1,0.789
1,6,7,2,1,1.18
1,6,7,2,1,0.97121
1,6,7,2,1,1.3046
1,6,7,2,1,0.75262
1,6,7,2,1,1.3126
1,6,7,2,1,0.80516
1,6,7,2,1,1.5508
1,6,7,2,1,0.74772
1,6,7,2,1,1.0477
1,6,7,2,1,0.70646
1,6,7,2,1,1.2794
1,6,7,2,1,0.85973
1,6,7,2,1,1.3333
1,6,7,2,1,0.91443
1,6,7,2,1,1
1,6,7,2,1,1.7692
1,6,7,2,1,1.3467
1,6,7,2,1,0.97302
1,6,7,2,1,1.3068
1,6,7,2,1,0.48387
1,6,7,2,1,0.61765
1,6,7,2,1,0.95782
1,6,7,2,1,1.1106
1,6,7,2,1,1.0087
1,6,7,2,1,1.5209
1,6,7,2,1,0.76406
1,6,7,2,1,1.2247
1,6,7,2,1,1.0293
1,6,7,2,1,0.54098
1,6,7,2,1,1.2727
1,6,7,2,1,1.3455
1,6,7,2,1,1.6522
1,6,7,2,1,0.84746
1,6,7,2,1,0.91243
1,6,7,2,1,0.93146
1,6,7,2,1,1.0069
1,6,7,2,1,1.1077
1,6,7,2,1,1.8889
1,6,7,2,1,0.89565
1,6,7,2,1,0.68682
1,6,7,2,1,1.4116
1,6,7,2,1,0.60256
1,6,7,2,1,0.55696
1,6,7,2,1,0.78261
1,6,7,2,1,0.74727
1,6,7,2,1,0.79412
1,6,7,2,1,1.2558
1,6,7,2,1,1.6534
1,6,7,2,1,1.5385
1,6,7,2,1,0.83562
1,6,7,2,1,0.67079
1,6,7,2,1,1.1903
1,6,7,2,1,0.69318
1,6,7,2,1,1.4426
1,6,7,2,1,0.82596
1,6,7,2,1,1.0641
1,6,7,2,1,0.69149
1,6,7,2,1,1.2455
1,6,7,2,1,0.71429
1,6,7,2,1,1.0808
1,6,7,2,1,0.65826
1,6,7,2,1,1.5556
1,6,7,2,1,1.3333
1,6,7,2,1,1.1667
1,6,7,2,1,0.63636
1,6,7,2,1,1.0286
1,6,7,2,1,1.7826
1,6,7,2,1,1.7022
1,6,7,2,1,0.71037
1,6,7,2,1,0.71111
1,6,7,2,1,0.63717
1,6,7,2,1,1.2927
1,6,7,2,1,0.69575
1,6,7,2,1,1.5289
1,6,7,2,1,0.5636
1,6,7,2,1,1.1735
1,6,7,2,1,0.76094
1,6,7,2,1,1.617
1,6,7,2,1,0.7471
1,6,7,2,1,1.3046
1,6,7,2,1,0.67226
1,6,7,2,1,1.217
1,6,7,2,1,0.76446
1,6,7,2,1,1.2941
1,6,7,2,1,0.75297
1,6,7,2,1,1.3925
1,6,7,2,1,0.65672
1,6,7,2,1,1.4801
1,6,7,2,1,0.97411
1,6,7,2,1,1.1866
1,6,7,2,1,0.56921
1,6,7,2,1,1.4421
1,6,7,2,1,0.70407
1,6,7,2,1,1.2293
1,6,7,2,1,0.84893
1,6,7,2,1,1.283
1,6,7,2,1,0.76052
1,6,7,2,1,1.4601
1,6,7,2,1,1.8571
1,6,7,2,1,0.58537
1,6,7,2,1,0.91607
1,6,7,2,1,1.133
1,6,7,2,1,0.88073
1,6,7,2,1,1.0596
1,6,7,2,1,0.72183
1,6,7,2,1,1.6884
1,6,7,2,1,0.734
1,6,7,2,1,1.3253
1,6,7,2,1,0.64011
1,6,7,2,1,1.1812
1,6,7,2,1,0.90953
1,6,7,2,1,0.70079
1,6,7,2,1,1.1118
1,6,7,2,1,0.59195
1,6,7,2,1,1.356
1,6,7,2,1,0.59079
1,6,7,2,1,1.1472
1,6,7,2,1,0.78034
1,6,7,2,1,1.2368
1,6,7,2,1,1.0938
1,6,7,2,1,1.5111
1,6,7,2,1,0.87461
1,6,7,2,1,1.524
1,6,7,2,1,0.80463
1,6,7,2,1,1.4791
1,6,7,2,1,0.78237
1,6,7,2,1,1.4397
1,6,7,2,1,0.83268
1,6,7,2,1,0.97171
1,6,7,2,1,0.88543
1,6,7,2,1,1.2024
1,6,7,2,1,0.86386
1,6,7,2,1,1.3711
1,6,7,2,1,0.86826
1,6,7,2,1,1.6539
1,6,7,2,1,0.8518
1,6,7,2,1,1.24
1,6,7,2,1,0.90248
1,6,7,2,1,1.7045
1,6,7,2,1,0.75933
1,6,7,2,1,1.3782
1,6,7,2,1,0.91389
1,6,7,2,1,1.2222
1,6,7,2,1,1.0353
1,6,7,2,1,1.1541
1,6,7,2,1,0.76786
1,6,7,2,1,0.53448
1,6,7,2,1,1.1017
1,6,7,2,1,1.6503
1,6,7,2,1,0.75727
1,6,7,2,1,1.1382
1,6,7,2,1,0.79518
1,6,7,2,1,1.1949
1,6,7,2,1,1.16
1,6,7,2,1,0.83193
1,6,7,2,1,1.1081
1,6,7,2,1,0.90049
1,6,7,2,1,0.88158
1,6,7,2,1,1.2723
1,6,7,2,1,0.80179
1,6,7,2,1,1.0625
1,6,7,2,1,1.4706
1,6,7,2,1,1.4878
1,6,7,2,1,1
1,6,7,2,1,0.96974
1,6,7,2,1,0.58944
1,6,7,2,1,1.2841
1,6,7,2,1,1.0289
1,6,7,2,1,1.267
1,6,7,2,1,0.82602
1,6,7,2,1,0.52681
1,6,7,2,1,1.1076
1,6,7,2,1,0.72977
1,6,7,2,1,0.78431
1,6,7,2,1,1.3333
1,6,7,2,1,1.7027
1,6,7,2,1,1.0092
1,6,7,2,1,1.153
1,6,7,2,1,0.84325
1,6,7,2,1,1.6831
1,6,7,2,1,0.71562
1,6,7,2,1,1.0604
1,6,7,2,1,0.50435
1,6,7,2,1,1.2924
1,6,7,2,1,0.71618
1,6,7,2,1,1.5129
1,6,7,2,1,1.0494
1,6,7,2,1,1.2702
1,6,7,2,1,1.0132
1,6,7,2,1,1.2883
1,6,7,2,1,0.789
1,6,7,2,1,1.18
1,6,7,2,1,0.97121
1,6,7,2,1,1.3046
1,6,7,2,1,0.75262
1,6,7,2,1,1.3126
1,6,7,2,1,0.80516
1,6,7,2,1,1.5508
1,6,7,2,1,0.74772
1,6,7,2,1,1.0477
1,6,7,2,1,0.70646
1,6,7,2,1,1.2794
1,6,7,2,1,0.85973
1,6,7,2,1,1.3333
1,6,7,2,1,0.91443
1,6,7,2,1,1
1,6,7,2,1,1.7692
1,6,7,2,1,1.3467
1,6,7,2,1,0.97302
1,6,7,2,1,1.3068
1,6,7,2,1,0.48387
1,6,7,2,1,0.61765
1,6,7,2,1,0.95782
1,6,7,2,1,1.1106
1,6,7,2,1,1.0087
1,6,7,2,1,1.5209
1,6,7,2,1,0.76406
1,6,7,2,1,1.2247
1,6,7,2,1,1.0293
1,6,7,2,1,0.54098
1,6,7,2,1,1.2727
1,6,7,2,1,1.3455
1,6,7,2,1,1.6522
1,6,7,2,1,0.84746
1,6,7,2,1,0.91243
1,6,7,2,1,0.93146
1,6,7,2,1,1.0069
1,6,7,2,1,1.1077
1,6,7,2,1,1.8889
1,6,7,2,1,0.89565
1,6,7,2,1,0.68682
1,6,7,2,1,1.4116
1,6,7,2,1,0.60256
1,6,7,2,1,0.55696
1,6,7,2,1,0.78261
1,6,7,2,1,0.74727
1,6,7,2,1,0.79412
1,6,7,2,1,1.2558
1,6,7,2,1,1.6534
1,6,7,2,1,1.5385
1,6,7,2,1,0.83562
1,6,7,2,1,0.67079
1,6,7,2,1,1.1903
1,6,7,2,1,0.69318
1,6,7,2,1,1.4426
1,6,7,2,1,0.82596
1,6,7,2,1,1.0641
1,6,7,2,1,0.69149
1,6,7,2,1,1.2455
1,6,7,2,1,0.71429
1,6,7,2,1,1.0808
1,6,7,2,1,0.65826
1,6,7,2,1,1.5556
1,6,7,2,1,1.3333
1,6,7,2,1,1.1667
1,6,7,2,1,0.63636
1,6,7,2,1,1.0286
1,6,7,2,1,1.7826
1,6,7,2,1,1.7022
1,6,7,2,1,0.71037
1,6,7,2,1,0.71111
1,6,7,2,1,0.63717
1,6,7,2,1,1.2927
1,6,7,2,1,0.69575
1,6,7,2,1,1.5289
1,6,7,2,1,0.5636
1,6,7,2,1,1.1735
1,6,7,2,1,0.76094
1,6,7,2,1,1.617
1,6,7,2,1,0.7471
1,6,7,2,1,1.3046
1,6,7,2,1,0.67226
1,6,7,2,1,1.217
1,6,7,2,1,0.76446
1,6,7,2,1,1.2941
1,6,7,2,1,0.75297
1,6,7,2,1,1.3925
1,6,7,2,1,0.65672
1,6,7,2,1,1.4801
1,6,7,2,1,0.97411
1,6,7,2,1,1.1866
1,6,7,2,1,0.56921
1,6,7,2,1,1.4421
1,6,7,2,1,0.70407
1,6,7,2,1,1.2293
1,6,7,2,1,0.84893
1,6,7,2,1,1.283
1,6,7,2,1,0.76052
1,6,7,2,1,1.4601
1,6,7,2,1,1.8571
1,6,7,2,1,0.58537
1,6,7,2,1,0.91607
1,6,7,2,1,1.133
1,6,7,2,1,0.88073
1,6,7,2,1,1.0596
1,6,7,2,1,0.72183
1,6,7,2,1,1.6884
1,6,7,2,1,0.734
1,6,7,2,1,1.3253
1,6,7,2,1,0.64011
1,6,7,2,1,1.1812
1,6,7,2,1,0.90953
1,6,7,2,1,0.70079
1,6,7,2,1,1.1118
1,6,7,2,1,0.59195
1,6,7,2,1,1.356
1,6,7,2,1,0.59079
1,6,7,2,1,1.1472
1,6,7,2,1,0.78034
1,6,7,2,1,1.2368
1,6,7,2,1,1.0938
1,6,7,2,1,1.5111
1,6,7,2,1,0.87461
1,6,7,2,1,1.524
1,6,7,2,1,0.80463
1,6,7,2,1,1.4791
1,6,7,2,1,0.78237
1,6,7,2,1,1.4397
1,6,7,2,1,0.83268
1,6,7,2,1,0.97171
1,6,7,2,1,0.88543
1,6,7,2,1,1.2024
1,6,7,2,1,0.86386
1,6,7,2,1,1.3711
1,6,7,2,1,0.86826
1,6,7,2,1,1.6539
1,6,7,2,1,0.8518
1,6,7,2,1,1.24
1,6,7,2,1,0.90248
1,6,7,2,1,1.7045
1,6,7,2,1,0.75933
1,6,7,2,1,1.3782
1,6,7,2,1,0.91389
1,6,7,2,1,1.2222
1,6,7,2,1,1.0353
1,6,7,2,1,1.1541
1,6,7,2,1,0.76786
1,6,7,2,1,0.53448
1,6,7,2,1,1.1017
1,6,7,2,1,1.6503
1,6,7,2,1,0.75727
1,6,7,2,1,1.1382
1,6,7,2,1,0.79518
1,6,7,2,1,1.1949
1,6,7,2,1,1.16
1,6,7,2,1,0.83193
1,6,7,2,1,1.1081
1,6,7,2,1,0.90049
1,6,7,2,1,0.88158
1,6,7,2,1,1.2723
1,6,7,2,1,0.80179
1,6,7,2,1,1.0625
1,6,7,2,1,1.4706
1,6,7,2,1,1.4878
1,6,7,2,1,1
1,6,7,2,1,0.96974
1,6,7,2,1,0.58944
1,6,7,2,1,1.2841
1,6,7,2,1,1.0289
1,6,7,2,1,1.267
1,6,7,2,1,0.82602
1,6,7,2,2,1.5085
1,6,7,2,2,1.2809
1,6,7,2,2,1.3568
1,6,7,2,2,1.6573
1,6,7,2,2,1.2385
1,6,7,2,2,1.6535
1,6,7,2,2,1.1494
1,6,7,2,2,1.3333
1,6,7,2,2,1.4873
1,6,7,2,2,1.4831
1,6,7,2,2,1.3402
1,6,7,2,2,1.3884
1,6,7,2,2,1.1055
1,6,7,2,2,1.5748
1,6,7,2,2,0.827
1,6,7,2,2,1.4637
1,6,7,2,2,0.82743
1,6,7,2,2,1.4349
1,6,7,2,2,1.1111
1,6,7,2,2,1.247
1,6,7,2,2,1.3777
1,6,7,2,2,1.5894
1,6,7,2,2,1.0503
1,6,7,2,2,1.4353
1,6,7,2,2,1.3425
1,6,7,2,2,1.4032
1,6,7,2,2,1.0792
1,6,7,2,2,1.4023
1,6,7,2,2,1.4099
1,6,7,2,2,1.3803
1,6,7,2,2,1.2013
1,6,7,2,2,1.2305
1,6,7,2,2,1.1864
1,6,7,2,2,1.1645
1,6,7,2,2,0.92124
1,6,7,2,2,1.1818
1,6,7,2,2,1.2818
1,6,7,2,2,0.97722
1,6,7,2,2,1.1989
1,6,7,2,2,1.1984
1,6,7,2,2,1.6404
1,6,7,2,2,1.3159
1,6,7,2,2,1.6044
1,6,7,2,2,1.0213
1,6,7,2,2,1.2219
1,6,7,2,2,1.0754
1,6,7,2,2,1.3349
1,6,7,2,2,1.1046
1,6,7,2,2,1.3892
1,6,7,2,2,1.4463
1,6,7,2,2,1.7107
1,6,7,2,2,1.052
1,6,7,2,2,1.5897
1,6,7,2,2,0.94713
1,6,7,2,2,1.4948
1,6,7,2,2,1.2907
1,6,7,2,2,1.0628
1,6,7,2,2,1.2145
1,6,7,2,2,1.9882
1,6,7,2,2,1.2407
1,6,7,2,2,1.4986
1,6,7,2,2,1.3784
1,6,7,2,2,1.1005
1,6,7,2,2,0.95354
1,6,7,2,2,1.5067
1,6,7,2,2,0.83476
1,6,7,2,2,1.0689
1,6,7,2,2,1.2746
1,6,7,2,2,1.4828
1,6,7,2,2,1.0404
1,6,7,2,2,1.9606
1,6,7,2,2,1.1583
1,6,7,2,2,1.2857
1,6,7,2,2,0.9607
1,6,7,2,2,1.3506
1,6,7,2,2,0.96352
1,6,7,2,2,1.4414
1,6,7,2,2,0.96914
1,6,7,2,2,1.3162
1,6,7,2,2,1.056
1,6,7,2,2,1.631
1,6,7,2,2,1.0984
1,6,7,2,2,1.3601
1,6,7,2,2,1.3947
1,6,7,2,2,1.3272
1,6,7,2,2,0.97118
1,6,7,2,2,1.7765
1,6,7,2,2,0.83519
1,6,7,2,2,1.6742
1,6,7,2,2,0.9265
1,6,7,2,2,1.5081
1,6,7,2,2,0.88208
1,6,7,2,2,1.5943
1,6,7,2,2,1.1257
1,6,7,2,2,1.1834
1,6,7,2,2,1.3631
1,6,7,2,2,1.04
1,6,7,2,2,1.5613
1,6,7,2,2,1.0886
1,6,7,2,2,1.3939
1,6,7,2,2,1.532
1,6,7,2,2,1.3
1,6,7,2,2,1.3429
1,6,7,2,2,1.4391
1,6,7,2,2,1.1016
1,6,7,2,2,1.4732
1,6,7,2,2,0.95556
1,6,7,2,2,1.5044
1,6,7,2,2,1.0802
1,6,7,2,2,1.6391
1,6,7,2,2,0.73902
1,6,7,2,2,0.98667
1,6,7,2,2,1.0238
1,6,7,2,2,1.6132
1,6,7,2,2,1.1585
1,6,7,2,2,1.7319
1,6,7,2,2,1.1988
1,6,7,2,2,1.0816
1,6,7,2,2,0.96709
1,6,7,2,2,1.2121
1,6,7,2,2,1.3546
1,6,7,2,2,1.0137
1,6,7,2,2,1.2738
1,6,7,2,2,1.0477
1,6,7,2,2,1.8538
1,6,7,2,2,1.2255
1,6,7,2,2,1.4837
1,6,7,2,2,1.2891
1,6,7,2,2,1.1433
1,6,7,2,2,1.1312
1,6,7,2,2,0.90977
1,6,7,2,2,1.3352
1,6,7,2,2,1.2404
1,6,7,2,2,1.4693
1,6,7,2,2,1.1069
1,6,7,2,2,1.2182
1,6,7,2,2,1.3177
1,6,7,2,2,1.5364
1,6,7,2,2,1.3434
1,6,7,2,2,1.5085
1,6,7,2,2,1.2809
1,6,7,2,2,1.3568
1,6,7,2,2,1.6573
1,6,7,2,2,1.2385
1,6,7,2,2,1.6535
1,6,7,2,2,1.1494
1,6,7,2,2,1.3333
1,6,7,2,2,1.4873
1,6,7,2,2,1.4831
1,6,7,2,2,1.3402
1,6,7,2,2,1.3884
1,6,7,2,2,1.1055
1,6,7,2,2,1.5748
1,6,7,2,2,0.827
1,6,7,2,2,1.4637
1,6,7,2,2,0.82743
1,6,7,2,2,1.4349
1,6,7,2,2,1.1111
1,6,7,2,2,1.247
1,6,7,2,2,1.3777
1,6,7,2,2,1.5894
1,6,7,2,2,1.0503
1,6,7,2,2,1.4353
1,6,7,2,2,1.3425
1,6,7,2,2,1.4032
1,6,7,2,2,1.0792
1,6,7,2,2,1.4023
1,6,7,2,2,1.4099
1,6,7,2,2,1.3803
1,6,7,2,2,1.2013
1,6,7,2,2,1.2305
1,6,7,2,2,1.1864
1,6,7,2,2,1.1645
1,6,7,2,2,0.92124
1,6,7,2,2,1.1818
1,6,7,2,2,1.2818
1,6,7,2,2,0.97722
1,6,7,2,2,1.1989
1,6,7,2,2,1.1984
1,6,7,2,2,1.6404
1,6,7,2,2,1.3159
1,6,7,2,2,1.6044
1,6,7,2,2,1.0213
1,6,7,2,2,1.2219
1,6,7,2,2,1.0754
1,6,7,2,2,1.3349
1,6,7,2,2,1.1046
1,6,7,2,2,1.3892
1,6,7,2,2,1.4463
1,6,7,2,2,1.7107
1,6,7,2,2,1.052
1,6,7,2,2,1.5897
1,6,7,2,2,0.94713
1,6,7,2,2,1.4948
1,6,7,2,2,1.2907
1,6,7,2,2,1.0628
1,6,7,2,2,1.2145
1,6,7,2,2,1.9882
1,6,7,2,2,1.2407
1,6,7,2,2,1.4986
1,6,7,2,2,1.3784
1,6,7,2,2,1.1005
1,6,7,2,2,0.95354
1,6,7,2,2,1.5067
1,6,7,2,2,0.83476
1,6,7,2,2,1.0689
1,6,7,2,2,1.2746
1,6,7,2,2,1.4828
1,6,7,2,2,1.0404
1,6,7,2,2,1.9606
1,6,7,2,2,1.1583
1,6,7,2,2,1.2857
1,6,7,2,2,0.9607
1,6,7,2,2,1.3506
1,6,7,2,2,0.96352
1,6,7,2,2,1.4414
1,6,7,2,2,0.96914
1,6,7,2,2,1.3162
1,6,7,2,2,1.056
1,6,7,2,2,1.631
1,6,7,2,2,1.0984
1,6,7,2,2,1.3601
1,6,7,2,2,1.3947
1,6,7,2,2,1.3272
1,6,7,2,2,0.97118
1,6,7,2,2,1.7765
1,6,7,2,2,0.83519
1,6,7,2,2,1.6742
1,6,7,2,2,0.9265
1,6,7,2,2,1.5081
1,6,7,2,2,0.88208
1,6,7,2,2,1.5943
1,6,7,2,2,1.1257
1,6,7,2,2,1.1834
1,6,7,2,2,1.3631
1,6,7,2,2,1.04
1,6,7,2,2,1.5613
1,6,7,2,2,1.0886
1,6,7,2,2,1.3939
1,6,7,2,2,1.532
1,6,7,2,2,1.3
1,6,7,2,2,1.3429
1,6,7,2,2,1.4391
1,6,7,2,2,1.1016
