grp , pp , S , IDR , IDL , accQR
2,5,4,1,1,0.56628
2,5,4,1,1,0.37595
2,5,4,1,1,1.8093
2,5,4,1,1,0.49246
2,5,4,1,1,1.8369
2,5,4,1,1,0.65755
2,5,4,1,1,1.5169
2,5,4,1,1,0.58291
2,5,4,1,1,1.8966
2,5,4,1,1,0.39068
2,5,4,1,1,1.9732
2,5,4,1,1,0.53028
2,5,4,1,1,2.0296
2,5,4,1,1,0.52329
2,5,4,1,1,1.164
2,5,4,1,1,0.55481
2,5,4,1,1,1.4231
2,5,4,1,1,0.64578
2,5,4,1,1,1.6018
2,5,4,1,1,0.83283
2,5,4,1,1,1.3032
2,5,4,1,1,0.75227
2,5,4,1,1,1.5189
2,5,4,1,1,0.73845
2,5,4,1,1,1.5613
2,5,4,1,1,0.69368
2,5,4,1,1,1.1125
2,5,4,1,1,0.63045
2,5,4,1,1,1.4373
2,5,4,1,1,0.57358
2,5,4,1,1,1.3861
2,5,4,1,1,0.54722
2,5,4,1,1,1.593
2,5,4,1,1,0.81605
2,5,4,1,1,1.4299
2,5,4,1,1,0.68295
2,5,4,1,1,1.4555
2,5,4,1,1,0.7301
2,5,4,1,1,1.4065
2,5,4,1,1,0.6
2,5,4,1,1,1.1667
2,5,4,1,1,0.60161
2,5,4,1,1,1.5009
2,5,4,1,1,0.66962
2,5,4,1,1,1.3858
2,5,4,1,1,0.98966
2,5,4,1,1,1.6561
2,5,4,1,1,0.6779
2,5,4,1,1,1.6335
2,5,4,1,1,0.5717
2,5,4,1,1,1.532
2,5,4,1,1,0.63288
2,5,4,1,1,1.0371
2,5,4,1,1,0.48488
2,5,4,1,1,1.0221
2,5,4,1,1,0.84571
2,5,4,1,1,1.2097
2,5,4,1,1,0.51485
2,5,4,1,1,0.94833
2,5,4,1,1,0.70383
2,5,4,1,1,1.084
2,5,4,1,1,0.77051
2,5,4,1,1,0.8012
2,5,4,1,1,0.77301
2,5,4,1,1,1.1278
2,5,4,1,1,0.71088
2,5,4,1,1,1.2252
2,5,4,1,1,0.62074
2,5,4,1,1,0.96585
2,5,4,1,1,0.59714
2,5,4,1,1,1.1202
2,5,4,1,1,0.66514
2,5,4,1,1,0.98346
2,5,4,1,1,1.0393
2,5,4,1,1,0.94009
2,5,4,1,1,0.53333
2,5,4,1,1,0.76692
2,5,4,1,1,0.43217
2,5,4,1,1,1.6176
2,5,4,1,1,0.78825
2,5,4,1,1,1.2985
2,5,4,1,1,0.84291
2,5,4,1,1,1.8251
2,5,4,1,1,0.56366
2,5,4,1,1,1.1869
2,5,4,1,1,0.7367
2,5,4,1,1,1.7887
2,5,4,1,1,0.46667
2,5,4,1,1,1.331
2,5,4,1,1,0.66502
2,5,4,1,1,1.3987
2,5,4,1,1,1.0333
2,5,4,1,1,0.76364
2,5,4,1,1,0.78551
2,5,4,1,1,1.0346
2,5,4,1,1,0.76262
2,5,4,1,1,1.3277
2,5,4,1,1,0.64506
2,5,4,1,1,1.0221
2,5,4,1,1,0.72794
2,5,4,1,1,1.4203
2,5,4,1,1,0.57383
2,5,4,1,1,0.85208
2,5,4,1,1,0.88056
2,5,4,1,1,1.2541
2,5,4,1,1,0.7643
2,5,4,1,1,1.2202
2,5,4,1,2,0.34906
2,5,4,1,2,1.1014
2,5,4,1,2,1.5417
2,5,4,1,2,1.4196
2,5,4,1,2,0.48963
2,5,4,1,2,1.5846
2,5,4,1,2,0.45224
2,5,4,1,2,1.9051
2,5,4,1,2,0.30479
2,5,4,1,2,1.1445
2,5,4,1,2,0.47545
2,5,4,1,2,1.4952
2,5,4,1,2,0.45802
2,5,4,1,2,1.6122
2,5,4,1,2,0.49747
2,5,4,1,2,1.2764
2,5,4,1,2,0.47536
2,5,4,1,2,0.95781
2,5,4,1,2,0.77053
2,5,4,1,2,1.6667
2,5,4,1,2,0.6939
2,5,4,1,2,1.3904
2,5,4,1,2,0.45375
2,5,4,1,2,1.2968
2,5,4,1,2,0.78495
2,5,4,1,2,1.8102
2,5,4,1,2,0.74558
2,5,4,1,2,1.0119
2,5,4,1,2,0.57943
2,5,4,1,2,1.006
2,5,4,1,2,0.45824
2,5,4,1,2,0.96889
2,5,4,1,2,0.39819
2,5,4,1,2,1.0684
2,5,4,1,2,0.56999
2,5,4,1,2,1.1276
2,5,4,1,2,0.62084
2,5,4,1,2,1.577
2,5,4,1,2,0.5302
2,5,4,1,2,1.498
2,5,4,1,2,0.55495
2,5,4,1,2,1.1415
2,5,4,1,2,0.56991
2,5,4,1,2,1.974
2,5,4,1,2,0.59172
2,5,4,1,2,1.0867
2,5,4,1,2,0.52724
2,5,4,1,2,1.5252
2,5,4,1,2,0.29866
2,5,4,1,2,1.1437
2,5,4,1,2,0.33691
2,5,4,1,2,1.8719
2,5,4,1,2,0.51623
2,5,4,1,2,1.4597
2,5,4,1,2,0.54319
2,5,4,1,2,1.257
2,5,4,1,2,0.60127
2,5,4,1,2,1.5769
2,5,4,1,2,0.5725
2,5,4,1,2,1.2119
2,5,4,1,2,0.58573
2,5,4,1,2,1.0101
2,5,4,1,2,0.47017
2,5,4,1,2,1.4138
2,5,4,1,2,0.65865
2,5,4,1,2,1.5349
2,5,4,1,2,0.77856
2,5,4,1,2,1.1351
2,5,4,1,2,0.73942
2,5,4,1,2,1.2654
2,5,4,1,2,0.49226
2,5,4,1,2,1.2874
2,5,4,1,2,0.55678
2,5,4,1,2,1.3978
2,5,4,1,2,0.46795
2,5,4,1,2,1.3235
2,5,4,1,2,0.62801
2,5,4,1,2,1.1053
2,5,4,1,2,0.55897
2,5,4,1,2,1.2897
2,5,4,1,2,0.43129
2,5,4,1,2,1.2003
2,5,4,1,2,0.89655
2,5,4,1,2,1.0643
2,5,4,1,2,0.69661
2,5,4,1,2,1.7759
2,5,4,1,2,0.7248
2,5,4,1,2,1.1741
2,5,4,1,2,0.46154
2,5,4,1,2,1.0314
2,5,4,1,2,0.47923
2,5,4,1,2,1.2639
2,5,4,1,2,0.42115
2,5,4,1,2,1.3522
2,5,4,1,2,0.48079
2,5,4,1,2,0.5422
2,5,4,1,2,0.46037
2,5,4,1,2,1.1766
2,5,4,1,2,0.49278
2,5,4,1,2,1.4449
2,5,4,1,2,0.51453
2,5,4,1,2,0.63777
2,5,4,1,2,1.0619
2,5,4,1,2,0.56962
2,5,4,1,2,1.5231
2,5,4,1,2,0.76211
2,5,4,1,2,1.645
2,5,4,1,2,0.88571
2,5,4,1,2,0.51163
2,5,4,1,2,0.41368
2,5,4,1,2,0.98843
2,5,4,1,2,0.39229
2,5,4,1,2,1.254
2,5,4,1,2,0.46023
2,5,4,1,2,0.79251
2,5,4,1,2,0.61063
2,5,4,1,2,1.0489
2,5,4,1,2,0.60956
2,5,4,1,2,1.322
2,5,4,1,2,0.77695
2,5,4,1,2,1.4156
2,5,4,1,2,0.63066
2,5,4,1,2,1.4008
2,5,4,1,2,0.63841
2,5,4,1,2,1.3627
2,5,4,1,2,0.76707
2,5,4,1,2,1.1888
2,5,4,1,2,0.4561
2,5,4,1,2,1.1566
2,5,4,1,2,0.49941
2,5,4,1,2,1.214
2,5,4,1,2,0.40724
2,5,4,1,2,0.94326
2,5,4,1,2,0.71216
2,5,4,1,2,1.2427
2,5,4,1,2,0.80617
2,5,4,1,2,1.2688
2,5,4,1,2,0.37207
2,5,4,1,2,0.99497
2,5,4,1,2,0.56715
2,5,4,1,2,1.81
2,5,4,1,2,0.51472
2,5,4,1,2,1.4333
2,5,4,1,2,0.49581
2,5,4,1,2,1.3715
2,5,4,1,2,0.53239
2,5,4,1,2,1.0906
2,5,4,1,2,0.65054
2,5,4,1,2,1.5062
2,5,4,1,2,0.5373
2,5,4,1,2,1.0471
2,5,4,1,2,1.7714
2,5,4,1,2,0.70968
2,5,4,1,2,0.47503
2,5,4,1,2,1.1417
2,5,4,1,2,0.61356
2,5,4,1,2,1.6781
2,5,4,1,2,0.82431
2,5,4,1,2,0.34906
2,5,4,1,2,1.1014
2,5,4,1,2,1.5417
2,5,4,1,2,1.4196
2,5,4,1,2,0.48963
2,5,4,1,2,1.5846
2,5,4,1,2,0.45224
2,5,4,1,2,1.9051
2,5,4,1,2,0.30479
2,5,4,1,2,1.1445
2,5,4,1,2,0.47545
2,5,4,1,2,1.4952
2,5,4,1,2,0.45802
2,5,4,1,2,1.6122
2,5,4,1,2,0.49747
2,5,4,1,2,1.2764
2,5,4,1,2,0.47536
2,5,4,1,2,0.95781
2,5,4,1,2,0.77053
2,5,4,1,2,1.6667
2,5,4,1,2,0.6939
2,5,4,1,2,1.3904
2,5,4,1,2,0.45375
2,5,4,1,2,1.2968
2,5,4,1,2,0.78495
2,5,4,1,2,1.8102
2,5,4,1,2,0.74558
2,5,4,1,2,1.0119
2,5,4,1,2,0.57943
2,5,4,1,2,1.006
2,5,4,1,2,0.45824
2,5,4,1,2,0.96889
2,5,4,1,2,0.39819
2,5,4,1,2,1.0684
2,5,4,1,2,0.56999
2,5,4,1,2,1.1276
2,5,4,1,2,0.62084
2,5,4,1,2,1.577
2,5,4,1,2,0.5302
2,5,4,1,2,1.498
2,5,4,1,2,0.55495
2,5,4,1,2,1.1415
2,5,4,1,2,0.56991
2,5,4,1,2,1.974
2,5,4,1,2,0.59172
2,5,4,1,2,1.0867
2,5,4,1,2,0.52724
2,5,4,1,2,1.5252
2,5,4,1,2,0.29866
2,5,4,1,2,1.1437
2,5,4,1,2,0.33691
2,5,4,1,2,1.8719
2,5,4,1,2,0.51623
2,5,4,1,2,1.4597
2,5,4,1,2,0.54319
2,5,4,1,2,1.257
2,5,4,1,2,0.60127
2,5,4,1,2,1.5769
2,5,4,1,2,0.5725
2,5,4,1,2,1.2119
2,5,4,1,2,0.58573
2,5,4,1,2,1.0101
2,5,4,1,2,0.47017
2,5,4,1,2,1.4138
2,5,4,1,2,0.65865
2,5,4,1,2,1.5349
2,5,4,1,2,0.77856
2,5,4,1,2,1.1351
2,5,4,1,2,0.73942
2,5,4,1,2,1.2654
2,5,4,1,2,0.49226
2,5,4,1,2,1.2874
2,5,4,1,2,0.55678
2,5,4,1,2,1.3978
2,5,4,1,2,0.46795
2,5,4,1,2,1.3235
2,5,4,1,2,0.62801
2,5,4,1,2,1.1053
2,5,4,1,2,0.55897
2,5,4,1,2,1.2897
2,5,4,1,2,0.43129
2,5,4,1,2,1.2003
2,5,4,1,2,0.89655
2,5,4,1,2,1.0643
2,5,4,1,2,0.69661
2,5,4,1,2,1.7759
2,5,4,1,2,0.7248
2,5,4,1,2,1.1741
2,5,4,1,2,0.46154
2,5,4,1,2,1.0314
2,5,4,1,2,0.47923
2,5,4,1,2,1.2639
2,5,4,1,2,0.42115
2,5,4,1,2,1.3522
2,5,4,1,2,0.48079
2,5,4,1,2,0.5422
2,5,4,1,2,0.46037
2,5,4,1,2,1.1766
2,5,4,1,2,0.49278
2,5,4,1,2,1.4449
2,5,4,1,2,0.51453
2,5,4,1,2,0.63777
2,5,4,1,2,1.0619
2,5,4,1,2,0.56962
2,5,4,1,2,1.5231
2,5,4,1,2,0.76211
2,5,4,1,2,1.645
2,5,4,1,2,0.88571
2,5,4,1,2,0.51163
2,5,4,1,2,0.41368
2,5,4,1,2,0.98843
2,5,4,1,2,0.39229
2,5,4,1,2,1.254
2,5,4,1,2,0.46023
2,5,4,1,2,0.79251
2,5,4,1,2,0.61063
2,5,4,1,2,1.0489
2,5,4,1,2,0.60956
2,5,4,1,2,1.322
2,5,4,1,2,0.77695
2,5,4,1,2,1.4156
2,5,4,1,2,0.63066
2,5,4,1,2,1.4008
2,5,4,1,2,0.63841
2,5,4,1,2,1.3627
2,5,4,1,2,0.76707
2,5,4,1,2,1.1888
2,5,4,1,2,0.4561
2,5,4,1,2,1.1566
2,5,4,1,2,0.49941
2,5,4,1,2,1.214
2,5,4,1,2,0.40724
2,5,4,1,2,0.94326
2,5,4,1,2,0.71216
2,5,4,1,2,1.2427
2,5,4,1,2,0.80617
2,5,4,1,2,1.2688
2,5,4,1,2,0.37207
2,5,4,1,2,0.99497
2,5,4,1,2,0.56715
2,5,4,1,2,1.81
2,5,4,1,2,0.51472
2,5,4,1,2,1.4333
2,5,4,1,2,0.49581
2,5,4,1,2,1.3715
2,5,4,1,2,0.53239
2,5,4,1,2,1.0906
2,5,4,1,2,0.65054
2,5,4,1,2,1.5062
2,5,4,1,2,0.5373
2,5,4,1,2,1.0471
2,5,4,1,2,1.7714
2,5,4,1,2,0.70968
2,5,4,1,2,0.47503
2,5,4,1,2,1.1417
2,5,4,1,2,0.61356
2,5,4,1,2,1.6781
2,5,4,1,2,0.82431
2,5,4,2,1,0.22852
2,5,4,2,1,1.3084
2,5,4,2,1,0.72888
2,5,4,2,1,1.1182
2,5,4,2,1,0.70353
2,5,4,2,1,1.1263
2,5,4,2,1,0.62348
2,5,4,2,1,0.81925
2,5,4,2,1,0.75468
2,5,4,2,1,1.7259
2,5,4,2,1,0.62264
2,5,4,2,1,1.3333
2,5,4,2,1,0.63434
2,5,4,2,1,1.0933
2,5,4,2,1,0.70737
2,5,4,2,1,1.4092
2,5,4,2,1,0.81352
2,5,4,2,1,1.3314
2,5,4,2,1,0.67708
2,5,4,2,1,1.4815
2,5,4,2,1,0.79908
2,5,4,2,1,1.1417
2,5,4,2,1,0.94045
2,5,4,2,1,1.2632
2,5,4,2,1,1.0291
2,5,4,2,1,1.1308
2,5,4,2,1,0.50649
2,5,4,2,1,0.81864
2,5,4,2,1,0.68254
2,5,4,2,1,1.2212
2,5,4,2,1,0.7868
2,5,4,2,1,1.3084
2,5,4,2,1,0.68966
2,5,4,2,1,0.88998
2,5,4,2,1,0.72277
2,5,4,2,1,0.77892
2,5,4,2,1,0.77641
2,5,4,2,1,1.0226
2,5,4,2,1,0.7398
2,5,4,2,1,1.1153
2,5,4,2,1,1.0322
2,5,4,2,1,1.195
2,5,4,2,1,0.72664
2,5,4,2,1,0.87606
2,5,4,2,1,0.775
2,5,4,2,1,1.2641
2,5,4,2,1,1.0418
2,5,4,2,1,1.0985
2,5,4,2,1,0.7321
2,5,4,2,1,0.94693
2,5,4,2,1,0.73116
2,5,4,2,1,0.90533
2,5,4,2,1,1.0093
2,5,4,2,1,1.012
2,5,4,2,1,0.82164
2,5,4,2,1,0.61013
2,5,4,2,1,0.63934
2,5,4,2,1,1.0867
2,5,4,2,1,0.7027
2,5,4,2,1,1.0421
2,5,4,2,1,0.91343
2,5,4,2,1,1.1903
2,5,4,2,1,1.1006
2,5,4,2,1,1.1223
2,5,4,2,1,0.9129
2,5,4,2,1,0.96795
2,5,4,2,1,0.7197
2,5,4,2,1,1.0929
2,5,4,2,1,0.90221
2,5,4,2,1,0.77011
2,5,4,2,1,0.86905
2,5,4,2,1,1.4469
2,5,4,2,1,0.85143
2,5,4,2,1,1.0828
2,5,4,2,1,0.86389
2,5,4,2,1,1.0633
2,5,4,2,1,0.80925
2,5,4,2,1,0.86527
2,5,4,2,1,0.74933
2,5,4,2,1,0.7882
2,5,4,2,1,0.75645
2,5,4,2,1,1.0637
2,5,4,2,1,0.8739
2,5,4,2,1,1.0326
2,5,4,2,1,0.82154
2,5,4,2,1,0.68622
2,5,4,2,1,0.66667
2,5,4,2,1,0.89329
2,5,4,2,1,0.99649
2,5,4,2,1,0.99666
2,5,4,2,1,0.69377
2,5,4,2,1,0.83832
2,5,4,2,1,0.75493
2,5,4,2,1,0.74859
2,5,4,2,1,0.76836
2,5,4,2,1,1.219
2,5,4,2,1,0.74531
2,5,4,2,1,1.1025
2,5,4,2,1,0.76257
2,5,4,2,1,1.003
2,5,4,2,1,0.64398
2,5,4,2,1,1.1475
2,5,4,2,1,0.82192
2,5,4,2,1,1.0825
2,5,4,2,1,0.7623
2,5,4,2,1,0.90373
2,5,4,2,1,0.74
2,5,4,2,1,0.98559
2,5,4,2,1,0.87293
2,5,4,2,1,1.0368
2,5,4,2,1,0.99403
2,5,4,2,1,0.70419
2,5,4,2,1,0.72905
2,5,4,2,1,1.053
2,5,4,2,1,0.86239
2,5,4,2,1,1.2628
2,5,4,2,1,0.80563
2,5,4,2,1,0.95847
2,5,4,2,1,0.75305
2,5,4,2,1,0.91746
2,5,4,2,1,0.59535
2,5,4,2,1,0.82709
2,5,4,2,1,0.87048
2,5,4,2,1,0.93772
2,5,4,2,1,0.80247
2,5,4,2,1,0.8526
2,5,4,2,1,0.79088
2,5,4,2,1,0.84726
2,5,4,2,1,0.625
2,5,4,2,1,0.90572
2,5,4,2,1,0.98305
2,5,4,2,1,0.90881
2,5,4,2,1,0.90991
2,5,4,2,1,1.0169
2,5,4,2,1,0.95515
2,5,4,2,1,1.145
2,5,4,2,1,0.78649
2,5,4,2,1,1.2767
2,5,4,2,1,0.95092
2,5,4,2,1,1.5714
2,5,4,2,1,0.6791
2,5,4,2,1,1.0604
2,5,4,2,1,0.76684
2,5,4,2,1,1.0642
2,5,4,2,1,0.74559
2,5,4,2,1,1.3072
2,5,4,2,1,0.65491
2,5,4,2,1,1.044
2,5,4,2,1,0.76923
2,5,4,2,1,1.11
2,5,4,2,1,0.74541
2,5,4,2,1,1.1588
2,5,4,2,1,0.68719
2,5,4,2,1,1.0479
2,5,4,2,1,0.61929
2,5,4,2,1,0.98171
2,5,4,2,1,0.6351
2,5,4,2,1,0.93103
2,5,4,2,1,0.81622
2,5,4,2,1,0.80409
2,5,4,2,1,0.67116
2,5,4,2,1,1.0469
2,5,4,2,1,0.7866
2,5,4,2,1,1.0282
2,5,4,2,1,1.0028
2,5,4,2,1,0.98198
2,5,4,2,1,0.79104
2,5,4,2,1,1.1544
2,5,4,2,1,0.70968
2,5,4,2,1,1.0294
2,5,4,2,1,0.86228
2,5,4,2,1,1.1149
2,5,4,2,1,0.90828
2,5,4,2,1,1.0737
2,5,4,2,1,1.0523
2,5,4,2,1,1.1655
2,5,4,2,1,0.78022
2,5,4,2,1,1.0608
2,5,4,2,1,0.8274
2,5,4,2,1,1.0614
2,5,4,2,1,0.86441
2,5,4,2,1,1.0669
2,5,4,2,1,0.71827
2,5,4,2,1,1.1769
2,5,4,2,1,0.90606
2,5,4,2,1,0.84539
2,5,4,2,1,0.77513
2,5,4,2,1,1.2695
2,5,4,2,1,0.70235
2,5,4,2,1,0.82
2,5,4,2,1,0.74934
2,5,4,2,1,1.2
2,5,4,2,1,0.91279
2,5,4,2,1,1.4007
2,5,4,2,1,0.5684
2,5,4,2,1,0.78042
2,5,4,2,1,0.7416
2,5,4,2,1,1.2542
2,5,4,2,1,0.9162
2,5,4,2,1,1.1104
2,5,4,2,1,0.87328
2,5,4,2,1,1.1233
2,5,4,2,1,0.69792
2,5,4,2,1,1.2667
2,5,4,2,1,0.78108
2,5,4,2,1,1.2571
2,5,4,2,1,0.6828
2,5,4,2,1,1.0034
2,5,4,2,1,0.70933
2,5,4,2,1,1.1514
2,5,4,2,1,0.88889
2,5,4,2,1,0.97965
2,5,4,2,1,0.81061
2,5,4,2,1,1.1803
2,5,4,2,1,0.90278
2,5,4,2,1,1.0906
2,5,4,2,1,0.85714
2,5,4,2,1,0.94068
2,5,4,2,1,0.84638
2,5,4,2,1,0.967
2,5,4,2,1,0.68059
2,5,4,2,1,1.0601
2,5,4,2,1,0.68636
2,5,4,2,1,0.99153
2,5,4,2,1,0.62556
2,5,4,2,1,0.97033
2,5,4,2,1,0.88
2,5,4,2,1,1.1512
2,5,4,2,1,0.64179
2,5,4,2,1,1.0096
2,5,4,2,1,0.99189
2,5,4,2,1,1.0227
2,5,4,2,1,0.68488
2,5,4,2,1,0.84524
2,5,4,2,1,0.55532
2,5,4,2,1,0.80313
2,5,4,2,1,0.73798
2,5,4,2,1,0.97449
2,5,4,2,1,0.80965
2,5,4,2,1,1.4951
2,5,4,2,1,0.70738
2,5,4,2,1,1.1796
2,5,4,2,1,0.7602
2,5,4,2,1,0.90145
2,5,4,2,1,0.57676
2,5,4,2,1,0.97654
2,5,4,2,1,0.68519
2,5,4,2,1,0.83063
2,5,4,2,1,0.70263
2,5,4,2,1,1.1098
2,5,4,2,1,0.8617
2,5,4,2,1,1.0871
2,5,4,2,1,0.80163
2,5,4,2,1,0.99369
2,5,4,2,1,0.63038
2,5,4,2,1,0.88724
2,5,4,2,1,0.64407
2,5,4,2,1,1.6218
2,5,4,2,1,0.73039
2,5,4,2,1,1.3069
2,5,4,2,1,0.78297
2,5,4,2,1,1.1
2,5,4,2,1,0.84422
2,5,4,2,1,0.85039
2,5,4,2,1,0.69133
2,5,4,2,1,1.2129
2,5,4,2,1,0.95184
2,5,4,2,1,1.0535
2,5,4,2,1,0.95029
2,5,4,2,1,0.99708
2,5,4,2,1,0.66815
2,5,4,2,1,1.0124
2,5,4,2,1,0.80789
2,5,4,2,1,1.5372
2,5,4,2,1,0.7225
2,5,4,2,1,1.1262
2,5,4,2,1,0.74247
2,5,4,2,1,0.90323
2,5,4,2,1,0.85714
2,5,4,2,1,1.1225
2,5,4,2,1,0.81796
2,5,4,2,1,0.82687
2,5,4,2,1,0.69657
2,5,4,2,1,1.2165
2,5,4,2,1,0.82561
2,5,4,2,1,0.102
2,5,4,2,1,1.0361
2,5,4,2,1,0.90962
2,5,4,2,1,1.1163
2,5,4,2,1,0.70913
2,5,4,2,1,0.87079
2,5,4,2,1,0.80627
2,5,4,2,1,1.1787
2,5,4,2,1,0.86264
2,5,4,2,1,0.76533
2,5,4,2,1,0.77129
2,5,4,2,1,0.795
2,5,4,2,1,0.70918
2,5,4,2,1,1.0423
2,5,4,2,1,0.83626
2,5,4,2,1,1.1373
2,5,4,2,1,0.79189
2,5,4,2,1,0.90712
2,5,4,2,1,0.67403
2,5,4,2,1,0.73574
2,5,4,2,1,0.98993
2,5,4,2,1,1.1612
2,5,4,2,1,0.70699
2,5,4,2,1,0.78151
2,5,4,2,1,0.67708
2,5,4,2,1,0.9462
2,5,4,2,1,0.98701
2,5,4,2,1,1.0065
2,5,4,2,1,0.97753
2,5,4,2,1,0.95053
2,5,4,2,1,0.72632
2,5,4,2,1,0.80115
2,5,4,2,1,0.84393
2,5,4,2,1,1.1296
2,5,4,2,1,1.0063
2,5,4,2,1,0.69359
2,5,4,2,1,0.62053
2,5,4,2,1,0.95302
2,5,4,2,1,0.91445
2,5,4,2,1,1.108
2,5,4,2,1,0.88889
2,5,4,2,1,1.0433
2,5,4,2,1,0.63725
2,5,4,2,1,1.2168
2,5,4,2,1,0.86053
2,5,4,2,1,0.96246
2,5,4,2,1,0.70844
2,5,4,2,1,0.73387
2,5,4,2,1,0.66071
2,5,4,2,1,1.0895
2,5,4,2,1,0.7541
2,5,4,2,1,1.4429
2,5,4,2,1,0.87193
2,5,4,2,1,1.0276
2,5,4,2,1,0.82094
2,5,4,2,1,1.043
2,5,4,2,1,1.0068
2,5,4,2,1,1.1667
2,5,4,2,1,0.82555
2,5,4,2,1,1.0712
2,5,4,2,1,0.79063
2,5,4,2,1,0.94767
2,5,4,2,1,0.92945
2,5,4,2,1,1.0575
2,5,4,2,1,0.96707
2,5,4,2,1,0.97232
2,5,4,2,1,0.79006
2,5,4,2,1,1
2,5,4,2,1,0.87671
2,5,4,2,1,1.1419
2,5,4,2,1,1.0475
2,5,4,2,1,0.99301
2,5,4,2,1,0.90196
2,5,4,2,1,0.97651
2,5,4,2,1,0.75284
2,5,4,2,1,1.1957
2,5,4,2,1,0.78273
2,5,4,2,1,1.0347
2,5,4,2,1,0.81953
2,5,4,2,1,0.84076
2,5,4,2,1,0.80299
2,5,4,2,1,1.4613
2,5,4,2,1,0.66753
2,5,4,2,1,0.7654
2,5,4,2,1,0.68478
2,5,4,2,1,0.90939
2,5,4,2,1,0.78814
2,5,4,2,1,1.1806
2,5,4,2,1,0.85088
2,5,4,2,1,0.86469
2,5,4,2,1,0.75477
2,5,4,2,1,0.76364
2,5,4,2,1,0.8805
2,5,4,2,1,0.97143
2,5,4,2,1,1.0148
2,5,4,2,1,0.8483
2,5,4,2,1,0.84195
2,5,4,2,1,1.4194
2,5,4,2,1,0.79121
2,5,4,2,1,1.2705
2,5,4,2,1,0.49724
2,5,4,2,1,1.0645
2,5,4,2,1,0.77513
2,5,4,2,1,0.86571
2,5,4,2,1,0.91077
2,5,4,2,1,1.2601
2,5,4,2,1,0.69124
2,5,4,2,1,0.84814
2,5,4,2,1,0.61832
2,5,4,2,1,0.88401
2,5,4,2,1,0.8882
2,5,4,2,1,1.1267
2,5,4,2,1,0.81977
2,5,4,2,1,0.95548
2,5,4,2,1,0.86792
2,5,4,2,1,0.89078
2,5,4,2,1,0.72131
2,5,4,2,1,1.2107
2,5,4,2,1,1.0192
2,5,4,2,1,0.91391
2,5,4,2,1,0.70556
2,5,4,2,1,0.71633
2,5,4,2,1,0.85217
2,5,4,2,1,0.92835
2,5,4,2,1,0.77285
2,5,4,2,1,0.9802
2,5,4,2,1,0.65633
2,5,4,2,1,0.94805
2,5,4,2,1,0.91054
2,5,4,2,1,0.96166
2,5,4,2,1,0.91837
2,5,4,2,1,0.65903
2,5,4,2,1,0.22852
2,5,4,2,1,1.3084
2,5,4,2,1,0.72888
2,5,4,2,1,1.1182
2,5,4,2,1,0.70353
2,5,4,2,1,1.1263
2,5,4,2,1,0.62348
2,5,4,2,1,0.81925
2,5,4,2,1,0.75468
2,5,4,2,1,1.7259
2,5,4,2,1,0.62264
2,5,4,2,1,1.3333
2,5,4,2,1,0.63434
2,5,4,2,1,1.0933
2,5,4,2,1,0.70737
2,5,4,2,1,1.4092
2,5,4,2,1,0.81352
2,5,4,2,1,1.3314
2,5,4,2,1,0.67708
2,5,4,2,1,1.4815
2,5,4,2,1,0.79908
2,5,4,2,1,1.1417
2,5,4,2,1,0.94045
2,5,4,2,1,1.2632
2,5,4,2,1,1.0291
2,5,4,2,1,1.1308
2,5,4,2,1,0.50649
2,5,4,2,1,0.81864
2,5,4,2,1,0.68254
2,5,4,2,1,1.2212
2,5,4,2,1,0.7868
2,5,4,2,1,1.3084
2,5,4,2,1,0.68966
2,5,4,2,1,0.88998
2,5,4,2,1,0.72277
2,5,4,2,1,0.77892
2,5,4,2,1,0.77641
2,5,4,2,1,1.0226
2,5,4,2,1,0.7398
2,5,4,2,1,1.1153
2,5,4,2,1,1.0322
2,5,4,2,1,1.195
2,5,4,2,1,0.72664
2,5,4,2,1,0.87606
2,5,4,2,1,0.775
2,5,4,2,1,1.2641
2,5,4,2,1,1.0418
2,5,4,2,1,1.0985
2,5,4,2,1,0.7321
2,5,4,2,1,0.94693
2,5,4,2,1,0.73116
2,5,4,2,1,0.90533
2,5,4,2,1,1.0093
2,5,4,2,1,1.012
2,5,4,2,1,0.82164
2,5,4,2,1,0.61013
2,5,4,2,1,0.63934
2,5,4,2,1,1.0867
2,5,4,2,1,0.7027
2,5,4,2,1,1.0421
2,5,4,2,1,0.91343
2,5,4,2,1,1.1903
2,5,4,2,1,1.1006
2,5,4,2,1,1.1223
2,5,4,2,1,0.9129
2,5,4,2,1,0.96795
2,5,4,2,1,0.7197
2,5,4,2,1,1.0929
2,5,4,2,1,0.90221
2,5,4,2,1,0.77011
2,5,4,2,1,0.86905
2,5,4,2,1,1.4469
2,5,4,2,1,0.85143
2,5,4,2,1,1.0828
2,5,4,2,1,0.86389
2,5,4,2,1,1.0633
2,5,4,2,1,0.80925
2,5,4,2,1,0.86527
2,5,4,2,1,0.74933
2,5,4,2,1,0.7882
2,5,4,2,1,0.75645
2,5,4,2,1,1.0637
2,5,4,2,1,0.8739
2,5,4,2,1,1.0326
2,5,4,2,1,0.82154
2,5,4,2,1,0.68622
2,5,4,2,1,0.66667
2,5,4,2,1,0.89329
2,5,4,2,1,0.99649
2,5,4,2,1,0.99666
2,5,4,2,1,0.69377
2,5,4,2,1,0.83832
2,5,4,2,1,0.75493
2,5,4,2,1,0.74859
2,5,4,2,1,0.76836
