grp , pp , S , IDR , IDL , peakVelL
2,7,7,2,1,0.12446
2,7,7,2,1,0.1263
2,7,7,2,1,0.11929
2,7,7,2,1,0.11465
2,7,7,2,1,0.11856
2,7,7,2,1,0.099427
2,7,7,2,1,0.13403
2,7,7,2,1,0.10261
2,7,7,2,1,0.13122
2,7,7,2,1,0.12252
2,7,7,2,1,0.11192
2,7,7,2,1,0.092072
2,7,7,2,1,0.10739
2,7,7,2,1,0.12546
2,7,7,2,1,0.13371
2,7,7,2,1,0.12047
2,7,7,2,1,0.13809
2,7,7,2,1,0.12264
2,7,7,2,1,0.10723
2,7,7,2,1,0.1251
2,7,7,2,1,0.11973
2,7,7,2,1,0.13792
2,7,7,2,1,0.14892
2,7,7,2,1,0.12312
2,7,7,2,1,0.13232
2,7,7,2,1,0.097493
2,7,7,2,1,0.11933
2,7,7,2,1,0.11986
2,7,7,2,1,0.13932
2,7,7,2,1,0.11722
2,7,7,2,1,0.13075
2,7,7,2,1,0.11475
2,7,7,2,1,0.1368
2,7,7,2,1,0.20808
2,7,7,2,1,0.25755
2,7,7,2,1,0.19131
2,7,7,2,1,0.21544
2,7,7,2,1,0.15637
2,7,7,2,1,0.20586
2,7,7,2,1,0.19741
2,7,7,2,1,0.092957
2,7,7,2,1,0.12493
2,7,7,2,1,0.10892
2,7,7,2,1,0.15555
2,7,7,2,1,0.13176
2,7,7,2,1,0.14396
2,7,7,2,1,0.13028
2,7,7,2,1,0.12991
2,7,7,2,1,0.11534
2,7,7,2,1,0.12642
2,7,7,2,1,0.10831
2,7,7,2,1,0.14128
2,7,7,2,1,0.092324
2,7,7,2,1,0.13512
2,7,7,2,1,0.10291
2,7,7,2,1,0.11479
2,7,7,2,1,0.096654
2,7,7,2,1,0.12323
2,7,7,2,1,0.11882
2,7,7,2,1,0.11901
2,7,7,2,1,0.13276
2,7,7,2,1,0.12859
2,7,7,2,1,0.12536
2,7,7,2,1,0.14249
2,7,7,2,1,0.13614
2,7,7,2,1,0.14103
2,7,7,2,1,0.11195
2,7,7,2,1,0.12148
2,7,7,2,1,0.11723
2,7,7,2,1,0.13052
2,7,7,2,1,0.12682
2,7,7,2,1,0.13735
2,7,7,2,1,0.089794
2,7,7,2,1,0.12999
2,7,7,2,1,0.10879
2,7,7,2,1,0.12809
2,7,7,2,1,0.0915
2,7,7,2,1,0.12654
2,7,7,2,1,0.11697
2,7,7,2,1,0.13463
2,7,7,2,1,0.1128
2,7,7,2,1,0.13691
2,7,7,2,1,0.10109
2,7,7,2,1,0.13243
2,7,7,2,1,0.17699
2,7,7,2,1,0.21322
2,7,7,2,1,0.0020537
2,7,7,2,1,0.01088
2,7,7,2,1,0.18683
2,7,7,2,1,0.10095
2,7,7,2,1,0.14853
2,7,7,2,1,0.11616
2,7,7,2,1,0.12882
2,7,7,2,1,0.10507
2,7,7,2,1,0.097982
2,7,7,2,1,0.086242
2,7,7,2,1,0.14125
2,7,7,2,1,0.084622
2,7,7,2,1,0.12562
2,7,7,2,1,0.10799
2,7,7,2,1,0.12231
2,7,7,2,1,0.094618
2,7,7,2,1,0.14302
2,7,7,2,1,0.09819
2,7,7,2,1,0.11085
2,7,7,2,1,0.10301
2,7,7,2,1,0.11308
2,7,7,2,1,0.10509
2,7,7,2,1,0.10544
2,7,7,2,1,0.096013
2,7,7,2,1,0.098189
2,7,7,2,1,0.085899
2,7,7,2,1,0.087363
2,7,7,2,1,0.089992
2,7,7,2,1,0.10739
2,7,7,2,1,0.092315
2,7,7,2,1,0.10544
2,7,7,2,1,0.089702
2,7,7,2,1,0.12447
2,7,7,2,1,0.11723
2,7,7,2,1,0.11305
2,7,7,2,1,0.10264
2,7,7,2,1,0.10306
2,7,7,2,1,0.1247
2,7,7,2,1,0.12443
2,7,7,2,1,0.13503
2,7,7,2,1,0.13822
2,7,7,2,1,0.11241
2,7,7,2,1,0.14047
2,7,7,2,1,0.24153
2,7,7,2,1,0.25643
2,7,7,2,1,0.25931
2,7,7,2,1,0.31051
2,7,7,2,1,0.25526
2,7,7,2,1,0.28884
2,7,7,2,1,0.23528
2,7,7,2,1,0.10681
2,7,7,2,1,0.1397
2,7,7,2,1,0.12085
2,7,7,2,1,0.0048142
2,7,7,2,1,0.005328
2,7,7,2,1,0.17406
2,7,7,2,1,0.11185
2,7,7,2,1,0.11285
2,7,7,2,1,0.11803
2,7,7,2,1,0.12757
2,7,7,2,1,0.11937
2,7,7,2,1,0.11273
2,7,7,2,1,0.10162
2,7,7,2,1,0.12446
2,7,7,2,1,0.1263
2,7,7,2,1,0.11929
2,7,7,2,1,0.11465
2,7,7,2,1,0.11856
2,7,7,2,1,0.099427
2,7,7,2,1,0.13403
2,7,7,2,1,0.10261
2,7,7,2,1,0.13122
2,7,7,2,1,0.12252
2,7,7,2,1,0.11192
2,7,7,2,1,0.092072
2,7,7,2,1,0.10739
2,7,7,2,1,0.12546
2,7,7,2,1,0.13371
2,7,7,2,1,0.12047
2,7,7,2,1,0.13809
2,7,7,2,1,0.12264
2,7,7,2,1,0.10723
2,7,7,2,1,0.1251
2,7,7,2,1,0.11973
2,7,7,2,1,0.13792
2,7,7,2,1,0.14892
2,7,7,2,1,0.12312
2,7,7,2,1,0.13232
2,7,7,2,1,0.097493
2,7,7,2,1,0.11933
2,7,7,2,1,0.11986
2,7,7,2,1,0.13932
2,7,7,2,1,0.11722
2,7,7,2,1,0.13075
2,7,7,2,1,0.11475
2,7,7,2,1,0.1368
2,7,7,2,1,0.20808
2,7,7,2,1,0.25755
2,7,7,2,1,0.19131
2,7,7,2,1,0.21544
2,7,7,2,1,0.15637
2,7,7,2,1,0.20586
2,7,7,2,1,0.19741
2,7,7,2,1,0.092957
2,7,7,2,1,0.12493
2,7,7,2,1,0.10892
2,7,7,2,1,0.15555
2,7,7,2,1,0.13176
2,7,7,2,1,0.14396
2,7,7,2,1,0.13028
2,7,7,2,1,0.12991
2,7,7,2,1,0.11534
2,7,7,2,1,0.12642
2,7,7,2,1,0.10831
2,7,7,2,1,0.14128
2,7,7,2,1,0.092324
2,7,7,2,1,0.13512
2,7,7,2,1,0.10291
2,7,7,2,1,0.11479
2,7,7,2,1,0.096654
2,7,7,2,1,0.12323
2,7,7,2,1,0.11882
2,7,7,2,1,0.11901
2,7,7,2,1,0.13276
2,7,7,2,1,0.12859
2,7,7,2,1,0.12536
2,7,7,2,1,0.14249
2,7,7,2,1,0.13614
2,7,7,2,1,0.14103
2,7,7,2,1,0.11195
2,7,7,2,1,0.12148
2,7,7,2,1,0.11723
2,7,7,2,1,0.13052
2,7,7,2,1,0.12682
2,7,7,2,1,0.13735
2,7,7,2,1,0.089794
2,7,7,2,1,0.12999
2,7,7,2,1,0.10879
2,7,7,2,1,0.12809
2,7,7,2,1,0.0915
2,7,7,2,1,0.12654
2,7,7,2,1,0.11697
2,7,7,2,1,0.13463
2,7,7,2,1,0.1128
2,7,7,2,1,0.13691
2,7,7,2,1,0.10109
2,7,7,2,1,0.13243
2,7,7,2,1,0.17699
2,7,7,2,1,0.21322
2,7,7,2,1,0.0020537
2,7,7,2,1,0.01088
2,7,7,2,1,0.18683
2,7,7,2,1,0.10095
2,7,7,2,1,0.14853
2,7,7,2,1,0.11616
2,7,7,2,1,0.12882
2,7,7,2,1,0.10507
2,7,7,2,1,0.097982
2,7,7,2,1,0.086242
2,7,7,2,1,0.14125
2,7,7,2,1,0.084622
2,7,7,2,1,0.12562
2,7,7,2,1,0.10799
2,7,7,2,1,0.12231
2,7,7,2,1,0.094618
2,7,7,2,1,0.14302
2,7,7,2,1,0.09819
2,7,7,2,1,0.11085
2,7,7,2,1,0.10301
2,7,7,2,1,0.11308
2,7,7,2,1,0.10509
2,7,7,2,1,0.10544
2,7,7,2,1,0.096013
2,7,7,2,1,0.098189
2,7,7,2,1,0.085899
2,7,7,2,1,0.087363
2,7,7,2,1,0.089992
2,7,7,2,1,0.10739
2,7,7,2,1,0.092315
2,7,7,2,1,0.10544
2,7,7,2,1,0.089702
2,7,7,2,1,0.12447
2,7,7,2,1,0.11723
2,7,7,2,1,0.11305
2,7,7,2,1,0.10264
2,7,7,2,1,0.10306
2,7,7,2,1,0.1247
2,7,7,2,1,0.12443
2,7,7,2,1,0.13503
2,7,7,2,1,0.13822
2,7,7,2,1,0.11241
2,7,7,2,1,0.14047
2,7,7,2,2,0.22276
2,7,7,2,2,0.21922
2,7,7,2,2,0.24543
2,7,7,2,2,0.27284
2,7,7,2,2,0.29178
2,7,7,2,2,0.28198
2,7,7,2,2,0.30567
2,7,7,2,2,0.28549
2,7,7,2,2,0.29936
2,7,7,2,2,0.26638
2,7,7,2,2,0.32839
2,7,7,2,2,0.25216
2,7,7,2,2,0.22928
2,7,7,2,2,0.29488
2,7,7,2,2,0.3236
2,7,7,2,2,0.22574
2,7,7,2,2,0.32076
2,7,7,2,2,0.27825
2,7,7,2,2,0.29244
2,7,7,2,2,0.25141
2,7,7,2,2,0.27127
2,7,7,2,2,0.2966
2,7,7,2,2,0.31401
2,7,7,2,2,0.26187
2,7,7,2,2,0.31104
2,7,7,2,2,0.28671
2,7,7,2,2,0.28304
2,7,7,2,2,0.30544
2,7,7,2,2,0.30825
2,7,7,2,2,0.31257
2,7,7,2,2,0.30083
2,7,7,2,2,0.32557
2,7,7,2,2,0.34355
2,7,7,2,2,0.27226
2,7,7,2,2,0.30509
2,7,7,2,2,0.27143
2,7,7,2,2,0.28567
2,7,7,2,2,0.25786
2,7,7,2,2,0.33259
2,7,7,2,2,0.30519
2,7,7,2,2,0.26903
2,7,7,2,2,0.26629
2,7,7,2,2,0.30967
2,7,7,2,2,0.30856
2,7,7,2,2,0.27682
2,7,7,2,2,0.2898
2,7,7,2,2,0.30621
2,7,7,2,2,0.26946
2,7,7,2,2,0.28524
2,7,7,2,2,0.28852
2,7,7,2,2,0.32199
2,7,7,2,2,0.27953
2,7,7,2,2,0.31297
2,7,7,2,2,0.27692
2,7,7,2,2,0.28545
2,7,7,2,2,0.24141
2,7,7,2,2,0.27996
2,7,7,2,2,0.30222
2,7,7,2,2,0.31035
2,7,7,2,2,0.26003
2,7,7,2,2,0.26645
2,7,7,2,2,0.28221
2,7,7,2,2,0.28408
2,7,7,2,2,0.26294
2,7,7,2,2,0.27725
2,7,7,2,2,0.23634
2,7,7,2,2,0.30121
2,7,7,2,2,0.28924
2,7,7,2,2,0.26118
2,7,7,2,2,0.26379
2,7,7,2,2,0.27868
2,7,7,2,2,0.2566
2,7,7,2,2,0.30422
2,7,7,2,2,0.31716
2,7,7,2,2,0.30188
2,7,7,2,2,0.31259
2,7,7,2,2,0.29631
2,7,7,2,2,0.32809
2,7,7,2,2,0.28296
2,7,7,2,2,0.30964
2,7,7,2,2,0.31913
2,7,7,2,2,0.32929
2,7,7,2,2,0.29902
2,7,7,2,2,0.30602
2,7,7,2,2,0.29974
2,7,7,2,2,0.32229
2,7,7,2,2,0.32228
2,7,7,2,2,0.31437
2,7,7,2,2,0.33588
2,7,7,2,2,0.31927
2,7,7,2,2,0.32391
2,7,7,2,2,0.25736
2,7,7,2,2,0.31453
2,7,7,2,2,0.27369
2,7,7,2,2,0.2924
2,7,7,2,2,0.25297
2,7,7,2,2,0.31979
2,7,7,2,2,0.30321
2,7,7,2,2,0.32192
2,7,7,2,2,0.29398
2,7,7,2,2,0.31101
2,7,7,2,2,0.28854
2,7,7,2,2,0.25409
2,7,7,2,2,0.27405
2,7,7,2,2,0.27541
2,7,7,2,2,0.28674
2,7,7,2,2,0.29679
2,7,7,2,2,0.27831
2,7,7,2,2,0.27107
2,7,7,2,2,0.28313
2,7,7,2,2,0.25301
2,7,7,2,2,0.31092
2,7,7,2,2,0.30681
2,7,7,2,2,0.33076
2,7,7,2,2,0.27642
2,7,7,2,2,0.28872
2,7,7,2,2,0.28518
2,7,7,2,2,0.29692
2,7,7,2,2,0.30332
2,7,7,2,2,0.29159
2,7,7,2,2,0.27246
2,7,7,2,2,0.32699
2,7,7,2,2,0.29574
2,7,7,2,2,0.3083
2,7,7,2,2,0.27498
2,7,7,2,2,0.25257
2,7,7,2,2,0.29143
2,7,7,2,2,0.29707
2,7,7,2,2,0.28524
2,7,7,2,2,0.27838
2,7,7,2,2,0.23745
2,7,7,2,2,0.29999
2,7,7,2,2,0.29057
2,7,7,2,2,0.30878
2,7,7,2,2,0.29218
2,7,7,2,2,0.27332
2,7,7,2,2,0.25178
2,7,7,2,2,0.28875
2,7,7,2,2,0.29375
2,7,7,2,2,0.29619
2,7,7,2,2,0.2963
2,7,7,2,2,0.25896
2,7,7,2,2,0.26095
2,7,7,2,2,0.29669
2,7,7,2,2,0.30288
2,7,7,2,2,0.3451
2,7,7,2,2,0.30359
2,7,7,2,2,0.31126
2,7,7,2,2,0.28735
2,7,7,2,2,0.30794
2,7,7,2,2,0.29657
2,7,7,2,2,0.30612
2,7,7,2,2,0.27776
2,7,7,2,2,0.26998
2,7,7,2,2,0.23643
2,7,7,2,2,0.28854
2,7,7,2,2,0.30124
2,7,7,2,2,0.32476
2,7,7,2,2,0.2899
2,7,7,2,2,0.25094
2,7,7,2,2,0.22622
2,7,7,2,2,0.2599
2,7,7,2,2,0.26584
2,7,7,2,2,0.29504
2,7,7,2,2,0.275
2,7,7,2,2,0.26633
2,7,7,2,2,0.28534
2,7,7,2,2,0.26916
2,7,7,2,2,0.22548
2,7,7,2,2,0.25891
2,7,7,2,2,0.26628
2,7,7,2,2,0.30478
2,7,7,2,2,0.28734
2,7,7,2,2,0.28674
2,7,7,2,2,0.33716
2,7,7,2,2,0.36485
2,7,7,2,2,0.33376
2,7,7,2,2,0.31673
2,7,7,2,2,0.33884
2,7,7,2,2,0.36781
2,7,7,2,2,0.36588
2,7,7,2,2,0.32466
2,7,7,2,2,0.31687
2,7,7,2,2,0.34284
2,7,7,2,2,0.345
2,7,7,2,2,0.29912
2,7,7,2,2,0.31528
2,7,7,2,2,0.32019
2,7,7,2,2,0.38066
2,7,7,2,2,0.35958
2,7,7,2,2,0.31289
2,7,7,2,2,0.28644
2,7,7,2,2,0.35512
2,7,7,2,2,0.34188
2,7,7,2,2,0.34672
2,7,7,2,2,0.27217
2,7,7,2,2,0.31852
2,7,7,2,2,0.28171
2,7,7,2,2,0.32429
2,7,7,2,2,0.30063
2,7,7,2,2,0.32208
2,7,7,2,2,0.28586
2,7,7,2,2,0.30724
2,7,7,2,2,0.30743
2,7,7,2,2,0.34095
2,7,7,2,2,0.29996
2,7,7,2,2,0.3228
2,7,7,2,2,0.28672
2,7,7,2,2,0.31186
2,7,7,2,2,0.26222
2,7,7,2,2,0.35336
2,7,7,2,2,0.34694
2,7,7,2,2,0.32387
2,7,7,2,2,0.32664
2,7,7,2,2,0.32519
2,7,7,2,2,0.34535
2,7,7,2,2,0.34453
2,7,7,2,2,0.30944
2,7,7,2,2,0.30166
2,7,7,2,2,0.26009
2,7,7,2,2,0.27322
2,7,7,2,2,0.31066
2,7,7,2,2,0.33752
2,7,7,2,2,0.34597
2,7,7,2,2,0.33554
2,7,7,2,2,0.29444
2,7,7,2,2,0.3062
2,7,7,2,2,0.34387
2,7,7,2,2,0.32266
2,7,7,2,2,0.31103
2,7,7,2,2,0.3359
2,7,7,2,2,0.34309
2,7,7,2,2,0.35865
2,7,7,2,2,0.33019
2,7,7,2,2,0.32702
2,7,7,2,2,0.30864
2,7,7,2,2,0.31839
2,7,7,2,2,0.32791
2,7,7,2,2,0.37135
2,7,7,2,2,0.32867
2,7,7,2,2,0.34544
2,7,7,2,2,0.33693
2,7,7,2,2,0.32817
2,7,7,2,2,0.29394
2,7,7,2,2,0.29618
2,7,7,2,2,0.27744
2,7,7,2,2,0.349
2,7,7,2,2,0.35108
2,7,7,2,2,0.33034
2,7,7,2,2,0.32047
2,7,7,2,2,0.35626
2,7,7,2,2,0.3544
2,7,7,2,2,0.35828
2,7,7,2,2,0.30434
2,7,7,2,2,0.33387
2,7,7,2,2,0.22276
2,7,7,2,2,0.21922
2,7,7,2,2,0.24543
2,7,7,2,2,0.27284
2,7,7,2,2,0.29178
2,7,7,2,2,0.28198
2,7,7,2,2,0.30567
2,7,7,2,2,0.28549
2,7,7,2,2,0.29936
2,7,7,2,2,0.26638
2,7,7,2,2,0.32839
2,7,7,2,2,0.25216
2,7,7,2,2,0.22928
2,7,7,2,2,0.29488
2,7,7,2,2,0.3236
2,7,7,2,2,0.22574
2,7,7,2,2,0.32076
2,7,7,2,2,0.27825
2,7,7,2,2,0.29244
2,7,7,2,2,0.25141
2,7,7,2,2,0.27127
2,7,7,2,2,0.2966
2,7,7,2,2,0.31401
2,7,7,2,2,0.26187
2,7,7,2,2,0.31104
2,7,7,2,2,0.28671
2,7,7,2,2,0.28304
2,7,7,2,2,0.30544
2,7,7,2,2,0.30825
2,7,7,2,2,0.31257
2,7,7,2,2,0.30083
2,7,7,2,2,0.32557
2,7,7,2,2,0.34355
2,7,7,2,2,0.27226
2,7,7,2,2,0.30509
2,7,7,2,2,0.27143
2,7,7,2,2,0.28567
2,7,7,2,2,0.25786
2,7,7,2,2,0.33259
2,7,7,2,2,0.30519
2,7,7,2,2,0.26903
2,7,7,2,2,0.26629
2,7,7,2,2,0.30967
2,7,7,2,2,0.30856
2,7,7,2,2,0.27682
2,7,7,2,2,0.2898
2,7,7,2,2,0.30621
2,7,7,2,2,0.26946
2,7,7,2,2,0.28524
2,7,7,2,2,0.28852
2,7,7,2,2,0.32199
2,7,7,2,2,0.27953
2,7,7,2,2,0.31297
2,7,7,2,2,0.27692
2,7,7,2,2,0.28545
2,7,7,2,2,0.24141
2,7,7,2,2,0.27996
2,7,7,2,2,0.30222
2,7,7,2,2,0.31035
2,7,7,2,2,0.26003
2,7,7,2,2,0.26645
2,7,7,2,2,0.28221
2,7,7,2,2,0.28408
2,7,7,2,2,0.26294
2,7,7,2,2,0.27725
2,7,7,2,2,0.23634
2,7,7,2,2,0.30121
2,7,7,2,2,0.28924
2,7,7,2,2,0.26118
2,7,7,2,2,0.26379
2,7,7,2,2,0.27868
2,7,7,2,2,0.2566
2,7,7,2,2,0.30422
2,7,7,2,2,0.31716
2,7,7,2,2,0.30188
2,7,7,2,2,0.31259
2,7,7,2,2,0.29631
2,7,7,2,2,0.32809
2,7,7,2,2,0.28296
2,7,7,2,2,0.30964
2,7,7,2,2,0.31913
2,7,7,2,2,0.32929
2,7,7,2,2,0.29902
2,7,7,2,2,0.30602
2,7,7,2,2,0.29974
2,7,7,2,2,0.32229
2,7,7,2,2,0.32228
2,7,7,2,2,0.31437
2,7,7,2,2,0.33588
2,7,7,2,2,0.31927
2,7,7,2,2,0.32391
2,7,7,2,2,0.25736
2,7,7,2,2,0.31453
2,7,7,2,2,0.27369
2,7,7,2,2,0.2924
2,7,7,2,2,0.25297
2,7,7,2,2,0.31979
2,7,7,2,2,0.30321
2,7,7,2,2,0.32192
2,7,7,2,2,0.29398
2,7,7,2,2,0.31101
2,7,7,2,2,0.28854
2,7,7,2,2,0.25409
2,7,7,2,2,0.27405
2,7,7,2,2,0.27541
2,7,7,2,2,0.28674
2,7,7,2,2,0.29679
2,7,7,2,2,0.27831
2,7,7,2,2,0.27107
2,7,7,2,2,0.28313
2,7,7,2,2,0.25301
2,7,7,2,2,0.31092
2,7,7,2,2,0.30681
2,7,7,2,2,0.33076
2,7,7,2,2,0.27642
2,7,7,2,2,0.28872
2,7,7,2,2,0.28518
2,7,7,2,2,0.29692
2,7,7,2,2,0.30332
2,7,7,2,2,0.29159
2,7,7,2,2,0.27246
2,7,7,2,2,0.32699
2,7,7,2,2,0.29574
2,7,7,2,2,0.3083
2,7,7,2,2,0.27498
2,7,7,2,2,0.25257
2,7,7,2,2,0.29143
2,7,7,2,2,0.29707
2,7,7,2,2,0.28524
2,7,7,2,2,0.27838
2,7,7,2,2,0.23745
2,7,7,2,2,0.29999
2,7,7,2,2,0.29057
2,7,7,2,2,0.30878
2,7,7,2,2,0.29218
2,7,7,2,2,0.27332
2,7,7,2,2,0.25178
2,7,7,2,2,0.28875
2,7,7,2,2,0.29375
2,7,7,2,2,0.29619
2,7,7,2,2,0.2963
2,7,7,2,2,0.25896
2,7,7,2,2,0.26095
2,7,7,2,2,0.29669
2,7,7,2,2,0.30288
2,7,7,2,2,0.3451
2,7,7,2,2,0.30359
2,7,7,2,2,0.31126
2,7,7,2,2,0.28735
2,7,7,2,2,0.30794
2,7,7,2,2,0.29657
2,7,7,2,2,0.30612
2,7,7,2,2,0.27776
2,7,7,2,2,0.26998
2,7,7,2,2,0.23643
2,7,7,2,2,0.28854
2,7,7,2,2,0.30124
2,7,7,2,2,0.32476
2,7,7,2,2,0.2899
2,7,7,2,2,0.25094
2,7,7,2,2,0.22622
2,7,7,2,2,0.2599
2,7,7,2,2,0.26584
2,7,7,2,2,0.29504
2,7,7,2,2,0.275
2,7,7,2,2,0.26633
2,7,7,2,2,0.28534
2,7,7,2,2,0.26916
2,7,7,2,2,0.22548
2,7,7,2,2,0.25891
2,7,7,2,2,0.26628
2,7,7,2,2,0.30478
2,7,7,2,2,0.28734
2,7,7,2,2,0.28674
2,7,7,2,2,0.33716
2,7,7,2,2,0.36485
2,7,7,2,2,0.33376
2,7,7,2,2,0.31673
2,7,7,2,2,0.33884
2,7,7,2,2,0.36781
2,7,7,2,2,0.36588
2,7,7,2,2,0.32466
2,7,7,2,2,0.31687
2,7,7,2,2,0.34284
2,7,7,2,2,0.345
2,7,7,2,2,0.29912
2,7,7,2,2,0.31528
2,7,7,2,2,0.32019
2,7,7,2,2,0.38066
2,7,7,2,2,0.35958
2,7,7,2,2,0.31289
2,7,7,2,2,0.28644
2,7,7,2,2,0.35512
2,7,7,2,2,0.34188
2,7,7,2,2,0.34672
2,7,7,2,2,0.27217
2,7,7,2,2,0.31852
2,7,7,2,2,0.28171
2,7,7,2,2,0.32429
2,7,7,2,2,0.30063
2,7,7,2,2,0.32208
2,7,7,2,2,0.28586
2,7,7,2,2,0.30724
2,7,7,2,2,0.30743
2,7,7,2,2,0.34095
2,7,7,2,2,0.29996
2,7,7,2,2,0.3228
2,7,7,2,2,0.28672
2,7,7,2,2,0.31186
2,7,7,2,2,0.26222
2,7,7,2,2,0.35336
2,7,7,2,2,0.34694
2,7,7,2,2,0.32387
2,7,7,2,2,0.32664
2,7,7,2,2,0.32519
2,7,7,2,2,0.34535
2,7,7,2,2,0.34453
2,7,7,2,2,0.30944
2,7,7,2,2,0.30166
2,7,7,2,2,0.26009
2,7,7,2,2,0.27322
2,7,7,2,2,0.31066
2,7,7,2,2,0.33752
2,7,7,2,2,0.34597
2,7,7,2,2,0.33554
2,7,7,2,2,0.29444
2,7,7,2,2,0.3062
2,7,7,2,2,0.34387
2,7,7,2,2,0.32266
2,7,7,2,2,0.31103
2,7,7,2,2,0.3359
2,7,7,2,2,0.34309
2,7,7,2,2,0.35865
2,7,7,2,2,0.33019
2,7,7,2,2,0.32702
2,7,7,2,2,0.30864
2,7,7,2,2,0.31839
2,7,7,2,2,0.32791
2,7,7,2,2,0.37135
2,7,7,2,2,0.32867
2,7,7,2,2,0.34544
2,7,7,2,2,0.33693
2,7,7,2,2,0.32817
2,7,7,2,2,0.29394
2,7,7,2,2,0.29618
2,7,7,2,2,0.27744
2,7,7,2,2,0.349
2,7,7,2,2,0.35108
2,7,7,2,2,0.33034
2,7,7,2,2,0.32047
2,7,7,2,2,0.35626
2,7,7,2,2,0.3544
2,7,7,2,2,0.35828
2,7,7,2,2,0.30434
2,7,7,2,2,0.33387
2,7,7,3,1,0.1806
2,7,7,3,1,0.02101
2,7,7,3,1,0.0043665
2,7,7,3,1,0.15646
2,7,7,3,1,0.16608
2,7,7,3,1,0.1437
2,7,7,3,1,0.13581
2,7,7,3,1,0.13794
2,7,7,3,1,0.13762
2,7,7,3,1,0.1242
2,7,7,3,1,0.16036
2,7,7,3,1,0.12595
2,7,7,3,1,0.12367
2,7,7,3,1,0.15469
2,7,7,3,1,0.15356
2,7,7,3,1,0.12486
2,7,7,3,1,0.13072
2,7,7,3,1,0.1035
2,7,7,3,1,0.13352
2,7,7,3,1,0.1236
2,7,7,3,1,0.11215
2,7,7,3,1,0.0012506
2,7,7,3,1,0.0014448
2,7,7,3,1,0.12334
2,7,7,3,1,0.14312
2,7,7,3,1,0.12932
2,7,7,3,1,0.12828
2,7,7,3,1,0.10984
2,7,7,3,1,0.11918
2,7,7,3,1,0.1033
2,7,7,3,1,0.13558
2,7,7,3,1,0.12745
2,7,7,3,1,0.12791
2,7,7,3,1,0.12172
2,7,7,3,1,0.11024
2,7,7,3,1,0.12025
2,7,7,3,1,0.11725
2,7,7,3,1,0.11738
2,7,7,3,1,0.10333
2,7,7,3,1,0.1232
2,7,7,3,1,0.12499
2,7,7,3,1,0.11971
2,7,7,3,1,0.12581
2,7,7,3,1,0.10842
2,7,7,3,1,0.10745
2,7,7,3,1,0.12261
2,7,7,3,1,0.11348
2,7,7,3,1,0.11482
2,7,7,3,1,0.1098
2,7,7,3,1,0.12046
2,7,7,3,1,0.12819
2,7,7,3,1,0.15915
2,7,7,3,1,0.13849
2,7,7,3,1,0.13797
2,7,7,3,1,0.11392
2,7,7,3,1,0.14921
2,7,7,3,1,0.14112
2,7,7,3,1,0.13454
2,7,7,3,1,0.13166
2,7,7,3,1,0.1333
2,7,7,3,1,0.1341
2,7,7,3,1,0.12907
2,7,7,3,1,0.13041
2,7,7,3,1,0.13218
2,7,7,3,1,0.14135
2,7,7,3,1,0.1343
2,7,7,3,1,0.12968
2,7,7,3,1,0.13054
2,7,7,3,1,0.13524
2,7,7,3,1,0.13112
2,7,7,3,1,0.12992
2,7,7,3,1,0.12591
2,7,7,3,1,0.11532
2,7,7,3,1,0.13079
2,7,7,3,1,0.12221
2,7,7,3,1,0.12941
2,7,7,3,1,0.1169
2,7,7,3,1,0.15066
2,7,7,3,1,0.10936
2,7,7,3,1,0.13355
2,7,7,3,1,0.11113
2,7,7,3,1,0.15189
2,7,7,3,1,0.12374
2,7,7,3,1,0.14174
2,7,7,3,1,0.15287
2,7,7,3,1,0.14044
2,7,7,3,1,0.11688
2,7,7,3,1,0.15543
2,7,7,3,1,0.14731
2,7,7,3,1,0.12246
2,7,7,3,1,0.13757
2,7,7,3,1,0.0017361
2,7,7,3,1,0.0031128
2,7,7,3,1,0.14904
2,7,7,3,1,0.12349
2,7,7,3,1,0.14735
2,7,7,3,1,0.11335
2,7,7,3,1,0.13491
2,7,7,3,1,0.12133
2,7,7,3,1,0.13137
2,7,7,3,1,0.12348
2,7,7,3,1,0.11383
2,7,7,3,1,0.0010892
2,7,7,3,1,0.0014235
2,7,7,3,1,0.12989
2,7,7,3,1,0.12539
2,7,7,3,1,0.10862
2,7,7,3,1,0.013921
2,7,7,3,1,0.013707
2,7,7,3,1,0.16419
2,7,7,3,1,0.16104
2,7,7,3,1,0.16313
2,7,7,3,1,0.1351
2,7,7,3,1,0.14711
2,7,7,3,1,0.11813
2,7,7,3,1,0.12431
2,7,7,3,1,0.12187
2,7,7,3,1,0.15278
2,7,7,3,1,0.13049
2,7,7,3,1,0.13331
2,7,7,3,1,0.15328
2,7,7,3,1,0.15005
2,7,7,3,1,0.12505
2,7,7,3,1,0.17885
2,7,7,3,1,0.15352
2,7,7,3,1,0.0064176
2,7,7,3,1,0.002814
2,7,7,3,1,0.12085
2,7,7,3,1,0.14702
2,7,7,3,1,0.13443
2,7,7,3,1,0.12145
2,7,7,3,1,0.14523
2,7,7,3,1,0.12751
2,7,7,3,1,0.13256
2,7,7,3,1,0.12949
2,7,7,3,1,0.13337
2,7,7,3,1,0.13346
2,7,7,3,1,0.13501
2,7,7,3,1,0.12166
2,7,7,3,1,0.14786
2,7,7,3,1,0.13343
2,7,7,3,1,0.15073
2,7,7,3,1,0.12476
