grp , pp , S , IDR , IDL , peakVelR
1,3,1,2,2,0.29559
1,3,1,2,2,0.26949
1,3,1,2,2,0.28731
1,3,1,2,2,0.28651
1,3,1,2,2,0.32318
1,3,1,2,2,0.27846
1,3,1,2,2,0.30271
1,3,1,2,2,0.28984
1,3,1,2,2,0.27202
1,3,1,2,2,0.28259
1,3,1,2,2,0.30677
1,3,1,2,2,0.26124
1,3,1,2,2,0.29541
1,3,1,2,2,0.26596
1,3,1,2,2,0.30914
1,3,1,2,2,0.25047
1,3,1,2,2,0.30041
1,3,1,2,2,0.26337
1,3,1,2,2,0.28558
1,3,1,2,2,0.27207
1,3,1,2,2,0.31261
1,3,1,2,2,0.25843
1,3,1,2,2,0.3125
1,3,1,2,2,0.27088
1,3,1,2,2,0.28728
1,3,1,2,2,0.24653
1,3,1,2,2,0.29756
1,3,1,2,2,0.24083
1,3,1,2,2,0.28426
1,3,1,2,2,0.23219
1,3,1,2,2,0.27924
1,3,1,2,2,0.27785
1,3,1,2,2,0.25763
1,3,1,2,2,0.26067
1,3,1,2,2,0.26044
1,3,1,2,2,0.0017747
1,3,1,2,2,0.0091491
1,3,1,2,2,0.28933
1,3,1,2,2,0.27011
1,3,1,2,2,0.3132
1,3,1,2,2,0.011923
1,3,1,2,2,0.015466
1,3,1,2,2,0.27374
1,3,1,2,2,0.31107
1,3,1,2,2,0.27088
1,3,1,2,2,0.31975
1,3,1,2,2,0.31193
1,3,1,2,2,0.32042
1,3,1,2,2,0.0025571
1,3,1,2,2,0.024288
1,3,1,2,2,0.27628
1,3,1,2,2,0.3153
1,3,1,2,2,0.28678
1,3,1,2,2,0.30319
1,3,1,2,2,0.31133
1,3,1,2,2,0.30146
1,3,1,2,2,0.32967
1,3,1,2,2,0.31011
1,3,1,2,2,0.30405
1,3,1,2,2,0.30789
1,3,1,2,2,0.28528
1,3,1,2,2,0.29197
1,3,1,2,2,0.30092
1,3,1,2,2,0.27519
1,3,1,2,2,0.31173
1,3,1,2,2,0.30438
1,3,1,2,2,0.30343
1,3,1,2,2,0.30387
1,3,1,2,2,0.28168
1,3,1,2,2,0.30492
1,3,1,2,2,0.28463
1,3,1,2,2,0.29002
1,3,1,2,2,0.281
1,3,1,2,2,0.31173
1,3,1,2,2,0.29545
1,3,1,2,2,0.30403
1,3,1,2,2,0.29532
1,3,1,2,2,0.31737
1,3,1,2,2,0.25275
1,3,1,2,2,0.28408
1,3,1,2,2,0.28741
1,3,1,2,2,0.27944
1,3,1,2,2,0.25193
1,3,1,2,2,0.30396
1,3,1,2,2,0.0025983
1,3,1,2,2,0.0031904
1,3,1,2,2,0.26995
1,3,1,2,2,0.30507
1,3,1,2,2,0.25654
1,3,1,2,2,0.29786
1,3,1,2,2,0.25927
1,3,1,2,2,0.30665
1,3,1,2,2,0.23619
1,3,1,3,1,0.22829
1,3,1,3,1,0.22179
1,3,1,3,1,0.21877
1,3,1,3,1,0.23245
1,3,1,3,1,0.2194
1,3,1,3,1,0.22447
1,3,1,3,1,0.20712
1,3,1,3,1,0.23196
1,3,1,3,1,0.1833
1,3,1,3,1,0.24836
1,3,1,3,1,0.0014089
1,3,1,3,1,0.003701
1,3,1,3,1,0.21449
1,3,1,3,1,0.21722
1,3,1,3,1,0.21198
1,3,1,3,1,0.2462
1,3,1,3,1,0.20648
1,3,1,3,1,0.23474
1,3,1,3,1,0.20074
1,3,1,3,1,0.21124
1,3,1,3,1,0.17384
1,3,1,3,1,0.24505
1,3,1,3,1,0.20187
1,3,1,3,1,0.21106
1,3,1,3,1,0.18639
1,3,1,3,1,0.23947
1,3,1,3,1,0.19469
1,3,1,3,1,0.22854
1,3,1,3,1,0.2081
1,3,1,3,1,0.23441
1,3,1,3,1,0.1881
1,3,1,3,1,0.22674
1,3,1,3,1,0.18793
1,3,1,3,1,0.2408
1,3,1,3,1,0.20587
1,3,1,3,1,0.2379
1,3,1,3,1,0.18932
1,3,1,3,1,0.24905
1,3,1,3,1,0.18616
1,3,1,3,1,0.24555
1,3,1,3,1,0.1838
1,3,1,3,1,0.23492
1,3,1,3,1,0.18997
1,3,1,3,1,0.19126
1,3,1,3,1,0.0031146
1,3,1,3,1,0.0023406
1,3,1,3,1,0.19278
1,3,1,3,1,0.22831
1,3,1,3,1,0.19788
1,3,1,3,1,0.21876
1,3,1,3,1,0.20851
1,3,1,3,1,0.23133
1,3,1,3,1,0.20371
1,3,1,3,1,0.2229
1,3,1,3,1,0.18832
1,3,1,3,1,0.21417
1,3,1,3,1,0.24161
1,3,1,3,1,0.31589
1,3,1,3,1,0.27187
1,3,1,3,1,0.30149
1,3,1,3,1,0.0029329
1,3,1,3,1,0.0051705
1,3,1,3,1,0.25527
1,3,1,3,1,0.29837
1,3,1,3,1,0.2612
1,3,1,3,1,0.29682
1,3,1,3,1,0.2655
1,3,1,3,1,0.28059
1,3,1,3,1,0.28345
1,3,1,3,1,0.31427
1,3,1,3,1,0.26479
1,3,1,3,1,0.29981
1,3,1,3,1,0.24824
1,3,1,3,1,0.29649
1,3,1,3,1,0.24002
1,3,1,3,1,0.27992
1,3,1,3,1,0.23213
1,3,1,3,1,0.29435
1,3,1,3,1,0.24562
1,3,1,3,1,0.24802
1,3,1,3,1,0.25597
1,3,1,3,1,0.27508
1,3,1,3,1,0.25739
1,3,1,3,1,0.25733
1,3,1,3,1,0.23751
1,3,1,3,1,0.24914
1,3,1,3,1,0.23228
1,3,1,3,1,0.27167
1,3,1,3,1,0.0045883
1,3,1,3,1,0.0091438
1,3,1,3,1,0.2822
1,3,1,3,1,0.24567
1,3,1,3,1,0.0021414
1,3,1,3,1,0.00085997
1,3,1,3,1,0.20849
1,3,1,3,1,0.2153
1,3,1,3,1,0.21294
1,3,1,3,1,0.242
1,3,1,3,1,0.20342
1,3,1,3,1,0.23744
1,3,1,3,1,0.21269
1,3,1,3,1,0.23277
1,3,1,3,1,0.211
1,3,1,3,1,0.22092
1,3,1,3,1,0.0028583
1,3,1,3,1,0.0067815
1,3,1,3,1,0.20452
1,3,1,3,1,0.25118
1,3,1,3,1,0.22689
1,3,1,3,1,0.11626
1,3,1,3,1,0.18346
1,3,1,3,1,0.15951
1,3,1,3,1,0.15364
1,3,1,3,1,0.16706
1,3,1,3,1,0.16972
1,3,1,3,1,0.14256
1,3,1,3,1,0.17822
1,3,1,3,1,0.15762
1,3,1,3,1,0.1746
1,3,1,3,1,0.15254
1,3,1,3,1,0.17559
1,3,1,3,1,0.15593
1,3,1,3,1,0.16218
1,3,1,3,1,0.16436
1,3,1,3,1,0.18546
1,3,1,3,1,0.15859
1,3,1,3,1,0.19092
1,3,1,3,1,0.15753
1,3,1,3,1,0.21082
1,3,1,3,1,0.18551
1,3,1,3,1,0.20601
1,3,1,3,1,0.18528
1,3,1,3,1,0.20391
1,3,1,3,1,0.0025459
1,3,1,3,1,0.0015747
1,3,1,3,1,0.19472
1,3,1,3,1,0.22003
1,3,1,3,1,0.20264
1,3,1,3,1,0.21986
1,3,1,3,1,0.18539
1,3,1,3,1,0.2243
1,3,1,3,1,0.15982
1,3,1,3,1,0.20034
1,3,1,3,1,0.17012
1,3,1,3,1,0.21586
1,3,1,3,1,0.17545
1,3,1,3,1,0.20969
1,3,1,3,1,0.1809
1,3,1,3,1,0.18736
1,3,1,3,1,0.18764
1,3,1,3,1,0.18302
1,3,1,3,1,0.18052
1,3,1,3,1,0.19105
1,3,1,3,1,0.17108
1,3,1,3,1,0.20891
1,3,1,3,1,0.16272
1,3,1,3,1,0.21633
1,3,1,3,1,0.00079081
1,3,1,3,1,0.0010795
1,3,1,3,1,0.1705
1,3,1,3,1,0.19437
1,3,1,3,1,0.16653
1,3,1,3,1,0.17154
1,3,1,3,1,0.0018233
1,3,1,3,1,0.0049158
1,3,1,3,1,0.17195
1,3,1,3,1,0.18852
1,3,1,3,1,0.15931
1,3,1,3,1,0.17633
1,3,1,3,1,0.18006
1,3,1,3,1,0.22829
1,3,1,3,1,0.22179
1,3,1,3,1,0.21877
1,3,1,3,1,0.23245
1,3,1,3,1,0.2194
1,3,1,3,1,0.22447
1,3,1,3,1,0.20712
1,3,1,3,1,0.23196
1,3,1,3,1,0.1833
1,3,1,3,1,0.24836
1,3,1,3,1,0.0014089
1,3,1,3,1,0.003701
1,3,1,3,1,0.21449
1,3,1,3,1,0.21722
1,3,1,3,1,0.21198
1,3,1,3,1,0.2462
1,3,1,3,1,0.20648
1,3,1,3,1,0.23474
1,3,1,3,1,0.20074
1,3,1,3,1,0.21124
1,3,1,3,1,0.17384
1,3,1,3,1,0.24505
1,3,1,3,1,0.20187
1,3,1,3,1,0.21106
1,3,1,3,1,0.18639
1,3,1,3,1,0.23947
1,3,1,3,1,0.19469
1,3,1,3,1,0.22854
1,3,1,3,1,0.2081
1,3,1,3,1,0.23441
1,3,1,3,1,0.1881
1,3,1,3,1,0.22674
1,3,1,3,1,0.18793
1,3,1,3,1,0.2408
1,3,1,3,1,0.20587
1,3,1,3,1,0.2379
1,3,1,3,1,0.18932
1,3,1,3,1,0.24905
1,3,1,3,1,0.18616
1,3,1,3,1,0.24555
1,3,1,3,1,0.1838
1,3,1,3,1,0.23492
1,3,1,3,1,0.18997
1,3,1,3,1,0.19126
1,3,1,3,1,0.0031146
1,3,1,3,1,0.0023406
1,3,1,3,1,0.19278
1,3,1,3,1,0.22831
1,3,1,3,1,0.19788
1,3,1,3,1,0.21876
1,3,1,3,1,0.20851
1,3,1,3,1,0.23133
1,3,1,3,1,0.20371
1,3,1,3,1,0.2229
1,3,1,3,1,0.18832
1,3,1,3,1,0.21417
1,3,1,3,1,0.24161
1,3,1,3,1,0.31589
1,3,1,3,1,0.27187
1,3,1,3,1,0.30149
1,3,1,3,1,0.0029329
1,3,1,3,1,0.0051705
1,3,1,3,1,0.25527
1,3,1,3,1,0.29837
1,3,1,3,1,0.2612
1,3,1,3,1,0.29682
1,3,1,3,1,0.2655
1,3,1,3,1,0.28059
1,3,1,3,1,0.28345
1,3,1,3,1,0.31427
1,3,1,3,1,0.26479
1,3,1,3,1,0.29981
1,3,1,3,1,0.24824
1,3,1,3,1,0.29649
1,3,1,3,1,0.24002
1,3,1,3,1,0.27992
1,3,1,3,1,0.23213
1,3,1,3,1,0.29435
1,3,1,3,1,0.24562
1,3,1,3,1,0.24802
1,3,1,3,1,0.25597
1,3,1,3,1,0.27508
1,3,1,3,1,0.25739
1,3,1,3,1,0.25733
1,3,1,3,1,0.23751
1,3,1,3,1,0.24914
1,3,1,3,1,0.23228
1,3,1,3,1,0.27167
1,3,1,3,1,0.0045883
1,3,1,3,1,0.0091438
1,3,1,3,1,0.2822
1,3,1,3,1,0.24567
1,3,1,3,1,0.0021414
1,3,1,3,1,0.00085997
1,3,1,3,1,0.20849
1,3,1,3,1,0.2153
1,3,1,3,1,0.21294
1,3,1,3,1,0.242
1,3,1,3,1,0.20342
1,3,1,3,1,0.23744
1,3,1,3,1,0.21269
1,3,1,3,1,0.23277
1,3,1,3,1,0.211
1,3,1,3,1,0.22092
1,3,1,3,1,0.0028583
1,3,1,3,1,0.0067815
1,3,1,3,1,0.20452
1,3,1,3,1,0.25118
1,3,1,3,1,0.22689
1,3,1,3,1,0.11626
1,3,1,3,1,0.18346
1,3,1,3,1,0.15951
1,3,1,3,1,0.15364
1,3,1,3,1,0.16706
1,3,1,3,1,0.16972
1,3,1,3,1,0.14256
1,3,1,3,1,0.17822
1,3,1,3,1,0.15762
1,3,1,3,1,0.1746
1,3,1,3,1,0.15254
1,3,1,3,1,0.17559
1,3,1,3,1,0.15593
1,3,1,3,1,0.16218
1,3,1,3,1,0.16436
1,3,1,3,1,0.18546
1,3,1,3,1,0.15859
1,3,1,3,1,0.19092
1,3,1,3,1,0.15753
1,3,1,3,1,0.21082
1,3,1,3,1,0.18551
1,3,1,3,1,0.20601
1,3,1,3,1,0.18528
1,3,1,3,1,0.20391
1,3,1,3,1,0.0025459
1,3,1,3,1,0.0015747
1,3,1,3,1,0.19472
1,3,1,3,1,0.22003
1,3,1,3,1,0.20264
1,3,1,3,1,0.21986
1,3,1,3,1,0.18539
1,3,1,3,1,0.2243
1,3,1,3,1,0.15982
1,3,1,3,1,0.20034
1,3,1,3,1,0.17012
1,3,1,3,1,0.21586
1,3,1,3,1,0.17545
1,3,1,3,1,0.20969
1,3,1,3,1,0.1809
1,3,1,3,1,0.18736
1,3,1,3,1,0.18764
1,3,1,3,1,0.18302
1,3,1,3,1,0.18052
1,3,1,3,1,0.19105
1,3,1,3,1,0.17108
1,3,1,3,1,0.20891
1,3,1,3,1,0.16272
1,3,1,3,1,0.21633
1,3,1,3,1,0.00079081
1,3,1,3,1,0.0010795
1,3,1,3,1,0.1705
1,3,1,3,1,0.19437
1,3,1,3,1,0.16653
1,3,1,3,1,0.17154
1,3,1,3,1,0.0018233
1,3,1,3,1,0.0049158
1,3,1,3,1,0.17195
1,3,1,3,1,0.18852
1,3,1,3,1,0.15931
1,3,1,3,1,0.17633
1,3,1,3,1,0.18006
1,3,1,3,2,0.31982
1,3,1,3,2,0.2884
1,3,1,3,2,0.3421
1,3,1,3,2,0.27711
1,3,1,3,2,0.29132
1,3,1,3,2,0.30434
1,3,1,3,2,0.30887
1,3,1,3,2,0.29933
1,3,1,3,2,0.32495
1,3,1,3,2,0.31745
1,3,1,3,2,0.35554
1,3,1,3,2,0.33568
1,3,1,3,2,0.3284
1,3,1,3,2,0.29601
1,3,1,3,2,0.33346
1,3,1,3,2,0.2623
1,3,1,3,2,0.34044
1,3,1,3,2,0.28414
1,3,1,3,2,0.31842
1,3,1,3,2,0.30884
1,3,1,3,2,0.32716
1,3,1,3,2,0.30194
1,3,1,3,2,0.31512
1,3,1,3,2,0.28929
1,3,1,3,2,0.31278
1,3,1,3,2,0.27696
1,3,1,3,2,0.26826
1,3,1,3,2,0.25604
1,3,1,3,2,0.25421
1,3,1,3,2,0.25968
1,3,1,3,2,0.27479
1,3,1,3,2,0.28557
1,3,1,3,2,0.27031
1,3,1,3,2,0.27626
1,3,1,3,2,0.26436
1,3,1,3,2,0.27529
1,3,1,3,2,0.27899
1,3,1,3,2,0.24969
1,3,1,3,2,0.2464
1,3,1,3,2,0.27488
1,3,1,3,2,0.29975
1,3,1,3,2,0.28891
1,3,1,3,2,0.28286
1,3,1,3,2,0.29793
1,3,1,3,2,0.26225
1,3,1,3,2,0.29305
1,3,1,3,2,0.2767
1,3,1,3,2,0.2796
1,3,1,3,2,0.20548
1,3,1,3,2,0.25322
1,3,1,3,2,0.27011
1,3,1,3,2,0.30328
1,3,1,3,2,0.28017
1,3,1,3,2,0.2864
1,3,1,3,2,0.33602
1,3,1,3,2,0.2897
1,3,1,3,2,0.32817
1,3,1,3,2,0.29473
1,3,1,3,2,0.34094
1,3,1,3,2,0.31565
1,3,1,3,2,0.31135
1,3,1,3,2,0.28078
1,3,1,3,2,0.30593
1,3,1,3,2,0.28601
1,3,1,3,2,0.32519
1,3,1,3,2,0.26287
1,3,1,3,2,0.28643
1,3,1,3,2,0.28316
1,3,1,3,2,0.29724
1,3,1,3,2,0.2592
1,3,1,3,2,0.30315
1,3,1,3,2,0.29519
1,3,1,3,2,0.31901
1,3,1,3,2,0.28872
1,3,1,3,2,0.27813
1,3,1,3,2,0.21852
1,3,1,3,2,0.27685
1,3,1,3,2,0.23363
1,3,1,3,2,0.28235
1,3,1,3,2,0.25343
1,3,1,3,2,0.28026
1,3,1,3,2,0.25184
1,3,1,3,2,0.28073
1,3,1,3,2,0.25453
1,3,1,3,2,0.27488
1,3,1,3,2,0.25837
1,3,1,3,2,0.26447
1,3,1,3,2,0.2623
1,3,1,3,2,0.26939
1,3,1,3,2,0.25514
1,3,1,3,2,0.28062
1,3,1,3,2,0.27708
1,3,1,3,2,0.25926
1,3,1,3,2,0.2303
1,3,1,3,2,0.26649
1,3,1,3,2,0.2558
1,3,1,3,2,0.2677
1,3,1,3,2,0.24266
1,3,1,3,2,0.25608
1,3,1,3,2,0.27593
1,3,1,3,2,0.26134
1,3,1,3,2,0.21388
1,3,1,3,2,0.30804
1,3,1,3,2,0.30156
1,3,1,3,2,0.312
1,3,1,3,2,0.29762
1,3,1,3,2,0.30157
1,3,1,3,2,0.28947
1,3,1,3,2,0.29632
1,3,1,3,2,0.30519
1,3,1,3,2,0.30667
1,3,1,3,2,0.30338
1,3,1,3,2,0.30843
1,3,1,3,2,0.31916
1,3,1,3,2,0.28666
1,3,1,3,2,0.32423
1,3,1,3,2,0.27848
1,3,1,3,2,0.29692
1,3,1,3,2,0.30786
1,3,1,3,2,0.31643
1,3,1,3,2,0.28664
1,3,1,3,2,0.28939
1,3,1,3,2,0.23547
1,3,1,3,2,0.25704
1,3,1,3,2,0.25983
1,3,1,3,2,0.29479
1,3,1,3,2,0.2838
1,3,1,3,2,0.2862
1,3,1,3,2,0.26346
1,3,1,3,2,0.29225
1,3,1,3,2,0.28802
1,3,1,3,2,0.29097
1,3,1,3,2,0.27
1,3,1,3,2,0.31292
1,3,1,3,2,0.25556
1,3,1,3,2,0.28739
1,3,1,3,2,0.24382
1,3,1,3,2,0.29986
1,3,1,3,2,0.2489
1,3,1,3,2,0.29213
1,3,1,3,2,0.26609
1,3,1,3,2,0.28907
1,3,1,3,2,0.27277
1,3,1,3,2,0.29687
1,3,1,3,2,0.26829
1,3,1,3,2,0.30467
1,3,1,3,2,0.26112
1,3,1,3,2,0.31982
1,3,1,3,2,0.2884
1,3,1,3,2,0.3421
1,3,1,3,2,0.27711
1,3,1,3,2,0.29132
1,3,1,3,2,0.30434
1,3,1,3,2,0.30887
1,3,1,3,2,0.29933
1,3,1,3,2,0.32495
1,3,1,3,2,0.31745
1,3,1,3,2,0.35554
1,3,1,3,2,0.33568
1,3,1,3,2,0.3284
1,3,1,3,2,0.29601
1,3,1,3,2,0.33346
1,3,1,3,2,0.2623
1,3,1,3,2,0.34044
1,3,1,3,2,0.28414
1,3,1,3,2,0.31842
1,3,1,3,2,0.30884
1,3,1,3,2,0.32716
1,3,1,3,2,0.30194
1,3,1,3,2,0.31512
1,3,1,3,2,0.28929
1,3,1,3,2,0.31278
1,3,1,3,2,0.27696
1,3,1,3,2,0.26826
1,3,1,3,2,0.25604
1,3,1,3,2,0.25421
1,3,1,3,2,0.25968
1,3,1,3,2,0.27479
1,3,1,3,2,0.28557
1,3,1,3,2,0.27031
1,3,1,3,2,0.27626
1,3,1,3,2,0.26436
1,3,1,3,2,0.27529
1,3,1,3,2,0.27899
1,3,1,3,2,0.24969
1,3,1,3,2,0.2464
1,3,1,3,2,0.27488
1,3,1,3,2,0.29975
1,3,1,3,2,0.28891
1,3,1,3,2,0.28286
1,3,1,3,2,0.29793
1,3,1,3,2,0.26225
1,3,1,3,2,0.29305
1,3,1,3,2,0.2767
1,3,1,3,2,0.2796
1,3,1,3,2,0.20548
1,3,1,3,2,0.25322
1,3,1,3,2,0.27011
1,3,1,3,2,0.30328
1,3,1,3,2,0.28017
1,3,1,3,2,0.2864
1,3,1,3,2,0.33602
1,3,1,3,2,0.2897
1,3,1,3,2,0.32817
1,3,1,3,2,0.29473
1,3,1,3,2,0.34094
1,3,1,3,2,0.31565
1,3,1,3,2,0.31135
1,3,1,3,2,0.28078
1,3,1,3,2,0.30593
1,3,1,3,2,0.28601
1,3,1,3,2,0.32519
1,3,1,3,2,0.26287
1,3,1,3,2,0.28643
1,3,1,3,2,0.28316
1,3,1,3,2,0.29724
1,3,1,3,2,0.2592
1,3,1,3,2,0.30315
1,3,1,3,2,0.29519
1,3,1,3,2,0.31901
1,3,1,3,2,0.28872
1,3,1,3,2,0.27813
1,3,1,3,2,0.21852
1,3,1,3,2,0.27685
1,3,1,3,2,0.23363
1,3,1,3,2,0.28235
1,3,1,3,2,0.25343
1,3,1,3,2,0.28026
1,3,1,3,2,0.25184
1,3,1,3,2,0.28073
1,3,1,3,2,0.25453
1,3,1,3,2,0.27488
1,3,1,3,2,0.25837
1,3,1,3,2,0.26447
1,3,1,3,2,0.2623
1,3,1,3,2,0.26939
1,3,1,3,2,0.25514
1,3,1,3,2,0.28062
1,3,1,3,2,0.27708
1,3,1,3,2,0.25926
1,3,1,3,2,0.2303
1,3,1,3,2,0.26649
1,3,1,3,2,0.2558
1,3,1,3,2,0.2677
1,3,1,3,2,0.24266
1,3,1,3,2,0.25608
1,3,1,3,2,0.27593
1,3,1,3,2,0.26134
1,3,1,3,2,0.21388
1,3,1,3,2,0.30804
1,3,1,3,2,0.30156
1,3,1,3,2,0.312
1,3,1,3,2,0.29762
1,3,1,3,2,0.30157
1,3,1,3,2,0.28947
1,3,1,3,2,0.29632
1,3,1,3,2,0.30519
1,3,1,3,2,0.30667
1,3,1,3,2,0.30338
1,3,1,3,2,0.30843
1,3,1,3,2,0.31916
1,3,1,3,2,0.28666
1,3,1,3,2,0.32423
1,3,1,3,2,0.27848
1,3,1,3,2,0.29692
1,3,1,3,2,0.30786
1,3,1,3,2,0.31643
1,3,1,3,2,0.28664
1,3,1,3,2,0.28939
1,3,1,3,2,0.23547
1,3,1,3,2,0.25704
1,3,1,3,2,0.25983
1,3,1,3,2,0.29479
1,3,1,3,2,0.2838
1,3,1,3,2,0.2862
1,3,1,3,2,0.26346
1,3,1,3,2,0.29225
1,3,1,3,2,0.28802
1,3,1,3,2,0.29097
1,3,1,3,2,0.27
1,3,1,3,2,0.31292
1,3,1,3,2,0.25556
1,3,1,3,2,0.28739
1,3,1,3,2,0.24382
1,3,1,3,2,0.29986
1,3,1,3,2,0.2489
1,3,1,3,2,0.29213
1,3,1,3,2,0.26609
1,3,1,3,2,0.28907
1,3,1,3,2,0.27277
1,3,1,3,2,0.29687
1,3,1,3,2,0.26829
1,3,1,3,2,0.30467
1,3,1,3,2,0.26112
1,3,4,1,1,0.13124
1,3,4,1,1,0.17994
1,3,4,1,1,0.2267
1,3,4,1,1,0.19331
1,3,4,1,1,0.23941
1,3,4,1,1,0.18908
1,3,4,1,1,0.19336
1,3,4,1,1,0.17968
1,3,4,1,1,0.0049574
1,3,4,1,1,0.0043895
1,3,4,1,1,0.2206
1,3,4,1,1,0.17738
1,3,4,1,1,0.20823
1,3,4,1,1,0.01246
1,3,4,1,1,0.00085602
1,3,4,1,1,0.18309
1,3,4,1,1,0.21462
1,3,4,1,1,0.15989
1,3,4,1,1,0.19426
1,3,4,1,1,0.17496
1,3,4,1,1,0.21449
1,3,4,1,1,0.16253
1,3,4,1,1,0.0048121
1,3,4,1,1,0.0019292
1,3,4,1,1,0.18207
1,3,4,1,1,0.002703
1,3,4,1,1,0.0029774
1,3,4,1,1,0.19202
1,3,4,1,1,0.0013294
1,3,4,1,1,0.0017878
1,3,4,1,1,0.17522
1,3,4,1,1,0.1712
1,3,4,1,1,0.0017272
1,3,4,1,1,0.0067623
1,3,4,1,1,0.17664
1,3,4,1,1,0.16884
1,3,4,1,1,0.20276
1,3,4,1,1,0.17923
1,3,4,1,1,0.0017223
1,3,4,1,1,0.010736
1,3,4,1,1,0.20896
1,3,4,1,1,0.0041996
1,3,4,1,1,0.00080826
1,3,4,1,1,0.16876
1,3,4,1,1,0.18896
1,3,4,1,1,0.17271
1,3,4,1,1,0.0043862
1,3,4,1,1,0.012188
1,3,4,1,1,0.0018786
1,3,4,1,1,0.0026969
1,3,4,1,1,0.21186
1,3,4,1,1,0.1989
1,3,4,1,1,0.0010447
1,3,4,1,1,0.0012505
1,3,4,1,1,0.20034
1,3,4,1,1,0.18408
1,3,4,1,1,0.0063783
1,3,4,1,1,0.0038695
1,3,4,1,1,0.19588
1,3,4,1,1,0.20444
1,3,4,1,1,0.22915
1,3,4,1,1,0.19542
1,3,4,1,1,0.22562
1,3,4,1,1,0.20059
1,3,4,1,1,0.21575
1,3,4,1,1,0.17643
1,3,4,1,1,0.2174
1,3,4,1,1,0.004155
1,3,4,1,1,0.0020371
1,3,4,1,1,0.17646
1,3,4,1,1,0.2005
1,3,4,1,1,0.1891
1,3,4,1,1,0.21125
1,3,4,1,1,0.17871
1,3,4,1,1,0.0062095
1,3,4,1,1,0.0023655
1,3,4,1,1,0.21526
1,3,4,1,1,0.19751
1,3,4,1,1,0.2106
1,3,4,1,1,0.19454
1,3,4,1,1,0.0013786
1,3,4,1,1,0.0023508
1,3,4,1,1,0.21624
1,3,4,1,1,0.18151
1,3,4,1,1,0.0029698
1,3,4,1,1,0.0073381
1,3,4,1,1,0.2322
1,3,4,1,1,0.0018264
1,3,4,1,1,0.0014241
1,3,4,1,1,0.16344
1,3,4,1,1,0.0029395
1,3,4,1,1,0.012686
1,3,4,1,1,0.19958
1,3,4,1,1,0.0033078
1,3,4,1,1,0.0017453
1,3,4,1,1,0.17188
1,3,4,1,1,0.18782
1,3,4,1,1,0.0017539
1,3,4,1,1,0.0056754
1,3,4,1,1,0.18934
1,3,4,1,1,0.0045361
1,3,4,1,1,0.010664
1,3,4,1,1,0.20608
1,3,4,1,1,0.0048127
1,3,4,1,1,0.0012216
1,3,4,1,1,0.19608
1,3,4,1,1,0.19037
1,3,4,1,1,0.0041597
1,3,4,1,1,0.0014056
1,3,4,1,1,0.17191
1,3,4,1,1,0.18811
1,3,4,1,1,0.0065535
1,3,4,1,1,0.0010067
1,3,4,1,1,0.17666
1,3,4,1,1,0.18116
1,3,4,1,1,0.0063233
1,3,4,1,1,0.0055393
1,3,4,1,1,0.19315
1,3,4,1,1,0.0046668
1,3,4,1,1,0.004896
1,3,4,1,1,0.20882
1,3,4,1,1,0.20686
1,3,4,1,1,0.1912
1,3,4,1,1,0.20174
1,3,4,1,1,0.19766
1,3,4,1,1,0.20275
1,3,4,1,1,0.19008
1,3,4,1,1,0.1989
1,3,4,1,1,0.18085
1,3,4,1,1,0.0074984
1,3,4,1,1,0.0031471
1,3,4,1,1,0.20225
1,3,4,1,1,0.1705
1,3,4,1,1,0.0077214
1,3,4,1,1,0.0015531
1,3,4,1,1,0.19481
1,3,4,1,1,0.18934
1,3,4,1,1,0.0020167
1,3,4,1,1,0.0065937
1,3,4,1,1,0.19288
1,3,4,1,1,0.17658
1,3,4,1,1,0.18752
1,3,4,1,1,0.15827
1,3,4,1,1,0.18107
1,3,4,1,1,0.17083
1,3,4,1,1,0.17833
1,3,4,1,1,0.18083
1,3,4,1,1,0.0022176
1,3,4,1,1,0.0017287
1,3,4,1,1,0.20217
1,3,4,1,1,0.0010347
1,3,4,1,1,0.0026637
1,3,4,1,1,0.17517
1,3,4,1,1,0.0041499
1,3,4,1,1,0.0034765
1,3,4,1,1,0.19195
1,3,4,1,1,0.19144
1,3,4,1,1,0.0017146
1,3,4,1,1,0.0020325
1,3,4,1,1,0.20427
1,3,4,1,1,0.19305
1,3,4,1,1,0.0049612
1,3,4,1,1,0.0013001
1,3,4,1,1,0.21688
1,3,4,1,1,0.1836
1,3,4,1,1,0.18229
1,3,4,1,1,0.18845
1,3,4,1,1,0.18666
1,3,4,1,1,0.17279
1,3,4,1,1,0.003312
1,3,4,1,1,0.0042978
1,3,4,1,1,0.18521
1,3,4,1,1,0.15404
1,3,4,1,1,0.18273
1,3,4,1,1,0.17552
1,3,4,1,1,0.17886
1,3,4,1,1,0.15107
1,3,4,1,1,0.169
1,3,4,1,1,0.20192
1,3,4,1,1,0.0070319
1,3,4,1,1,0.015485
1,3,4,1,1,0.17832
1,3,4,1,1,0.20927
1,3,4,1,1,0.1739
1,3,4,1,1,0.13724
1,3,4,1,1,0.1873
1,3,4,1,1,0.21379
1,3,4,1,1,0.0082722
1,3,4,1,1,0.0041548
1,3,4,1,1,0.17011
1,3,4,1,1,0.0022329
1,3,4,1,1,0.0051527
1,3,4,1,1,0.18234
1,3,4,1,1,0.0039176
1,3,4,1,1,0.0039896
1,3,4,1,1,0.17145
1,3,4,1,1,0.16395
1,3,4,1,1,0.15972
