grp , pp , S , IDR , IDL , decTimeL
1,6,1,1,1,0.33423
1,6,1,1,1,0.56994
1,6,1,1,1,0.36509
1,6,1,1,1,0.66062
1,6,1,1,1,0.3206
1,6,1,1,1,0.62832
1,6,1,1,1,0.42329
1,6,1,1,1,0.66847
1,6,1,1,1,0.37642
1,6,1,1,1,0.56532
1,6,1,1,1,0.40239
1,6,1,1,1,0.6613
1,6,1,1,1,0.27127
1,6,1,1,1,0.45902
1,6,1,1,1,0.59756
1,6,1,1,1,0.6285
1,6,1,1,1,0.27102
1,6,1,1,1,0.62722
1,6,1,1,1,0.25268
1,6,1,1,1,0.58592
1,6,1,1,1,0.2406
1,6,1,1,1,0.63598
1,6,1,1,1,0.26799
1,6,1,1,1,0.54715
1,6,1,1,1,0.45977
1,6,1,1,1,0.32787
1,6,1,1,1,0.30809
1,6,1,1,1,0.62808
1,6,1,1,1,0.36965
1,6,1,1,1,0.52096
1,6,1,1,1,0.30134
1,6,1,1,1,0.56868
1,6,1,1,1,0.38557
1,6,1,1,1,0.29114
1,6,1,1,1,0.44245
1,6,1,1,1,0.68183
1,6,1,1,1,0.30848
1,6,1,1,1,0.63465
1,6,1,1,1,0.34148
1,6,1,1,1,0.62825
1,6,1,1,1,0.26766
1,6,1,1,1,0.62999
1,6,1,1,1,0.31282
1,6,1,1,1,0.58908
1,6,1,1,1,0.19902
1,6,1,1,1,0.6014
1,6,1,1,1,0.27758
1,6,1,1,1,0.66304
1,6,1,1,1,0.25132
1,6,1,1,1,0.60676
1,6,1,1,1,0.27356
1,6,1,1,1,0.54462
1,6,1,1,1,0.44269
1,6,1,1,1,0.59761
1,6,1,1,1,0.32987
1,6,1,1,1,0.40659
1,6,1,1,1,0.70297
1,6,1,1,1,0.29725
1,6,1,1,1,0.56058
1,6,1,1,1,0.27124
1,6,1,1,1,0.57976
1,6,1,1,1,0.34725
1,6,1,1,1,0.63351
1,6,1,1,1,0.26155
1,6,1,1,1,0.6517
1,6,1,1,1,0.34441
1,6,1,1,1,0.61483
1,6,1,1,1,0.27359
1,6,1,1,1,0.65396
1,6,1,1,1,0.28957
1,6,1,1,1,0.58
1,6,1,1,1,0.51429
1,6,1,1,1,0.39344
1,6,1,1,1,0.33941
1,6,1,1,1,0.56275
1,6,1,1,1,0.4167
1,6,1,1,1,0.58099
1,6,1,1,1,0.43352
1,6,1,1,1,0.63633
1,6,1,1,1,0.24188
1,6,1,1,1,0.63147
1,6,1,1,1,0.24969
1,6,1,1,1,0.72115
1,6,1,1,1,0.32706
1,6,1,1,1,0.5718
1,6,1,1,1,0.29594
1,6,1,1,1,0.57646
1,6,1,1,1,0.3027
1,6,1,1,1,0.64759
1,6,1,1,1,0.34278
1,6,1,1,1,0.51456
1,6,1,1,1,0.47917
1,6,1,1,1,0.57089
1,6,1,1,1,0.31013
1,6,1,1,1,0.65863
1,6,1,1,1,0.30237
1,6,1,1,1,0.67256
1,6,1,1,1,0.30751
1,6,1,1,1,0.6047
1,6,1,1,1,0.30086
1,6,1,1,1,0.58337
1,6,1,1,1,0.4081
1,6,1,1,1,0.61361
1,6,1,1,1,0.644
1,6,1,1,1,0.57303
1,6,1,1,1,0.3167
1,6,1,1,1,0.46099
1,6,1,1,1,0.59722
1,6,1,1,1,0.67422
1,6,1,1,1,0.42466
1,6,1,1,1,0.66315
1,6,1,1,1,0.6129
1,6,1,1,1,0.46914
1,6,1,1,1,0.28219
1,6,1,1,1,0.68274
1,6,1,1,2,0.53636
1,6,1,1,2,0.67872
1,6,1,1,2,0.32097
1,6,1,1,2,0.65273
1,6,1,1,2,0.34948
1,6,1,1,2,0.62281
1,6,1,1,2,0.36604
1,6,1,1,2,0.68722
1,6,1,1,2,0.32505
1,6,1,1,2,0.64553
1,6,1,1,2,0.32244
1,6,1,1,2,0.52014
1,6,1,1,2,0.33094
1,6,1,1,2,0.59911
1,6,1,1,2,0.32656
1,6,1,1,2,0.68997
1,6,1,1,2,0.25474
1,6,1,1,2,0.69846
1,6,1,1,2,0.31717
1,6,1,1,2,0.53051
1,6,1,1,2,0.34057
1,6,1,1,2,0.71607
1,6,1,1,2,0.47946
1,6,1,1,2,0.64258
1,6,1,1,2,0.34224
1,6,1,1,2,0.62218
1,6,1,1,2,0.3189
1,6,1,1,2,0.66644
1,6,1,1,2,0.31344
1,6,1,1,2,0.69741
1,6,1,1,2,0.29507
1,6,1,1,2,0.64733
1,6,1,1,2,0.33333
1,6,1,1,2,0.60327
1,6,1,1,2,0.36409
1,6,1,1,2,0.67791
1,6,1,1,2,0.39407
1,6,1,1,2,0.67364
1,6,1,1,2,0.30183
1,6,1,1,2,0.66433
1,6,1,1,2,0.38451
1,6,1,1,2,0.6519
1,6,1,1,2,0.24626
1,6,1,1,2,0.62044
1,6,1,1,2,0.29245
1,6,1,1,2,0.64417
1,6,1,1,2,0.28287
1,6,1,1,2,0.31317
1,6,1,1,2,0.59634
1,6,1,1,2,0.38102
1,6,1,1,2,0.69718
1,6,1,1,2,0.25426
1,6,1,1,2,0.66952
1,6,1,1,2,0.30829
1,6,1,1,2,0.69543
1,6,1,1,2,0.33045
1,6,1,1,2,0.55671
1,6,1,1,2,0.42621
1,6,1,1,2,0.70128
1,6,1,1,2,0.34377
1,6,1,1,2,0.66404
1,6,1,1,2,0.39893
1,6,1,1,2,0.6513
1,6,1,1,2,0.30446
1,6,1,1,2,0.66845
1,6,1,1,2,0.34501
1,6,1,1,2,0.69297
1,6,1,1,2,0.36682
1,6,1,1,2,0.6475
1,6,1,1,2,0.2622
1,6,1,1,2,0.60984
1,6,1,1,2,0.2607
1,6,1,1,2,0.65481
1,6,1,1,2,0.39601
1,6,1,1,2,0.6781
1,6,1,1,2,0.29732
1,6,1,1,2,0.63191
1,6,1,1,2,0.3204
1,6,1,1,2,0.63879
1,6,1,1,2,0.28295
1,6,1,1,2,0.66809
1,6,1,1,2,0.32103
1,6,1,1,2,0.50877
1,6,1,1,2,0.52239
1,6,1,1,2,0.68374
1,6,1,1,2,0.32951
1,6,1,1,2,0.73056
1,6,1,1,2,0.36592
1,6,1,1,2,0.67555
1,6,1,1,2,0.28511
1,6,1,1,2,0.70238
1,6,1,1,2,0.36043
1,6,1,1,2,0.60444
1,6,1,1,2,0.33588
1,6,1,1,2,0.61642
1,6,1,1,2,0.26063
1,6,1,1,2,0.72846
1,6,1,1,2,0.3908
1,6,1,1,2,0.59634
1,6,1,1,2,0.31598
1,6,1,1,2,0.66267
1,6,1,1,2,0.37104
1,6,1,1,2,0.63328
1,6,1,1,2,0.27851
1,6,1,1,2,0.54042
1,6,1,1,2,0.30205
1,6,1,1,2,0.66212
1,6,1,1,2,0.37899
1,6,1,1,2,0.67405
1,6,1,1,2,0.38123
1,6,1,1,2,0.62115
1,6,1,1,2,0.33989
1,6,1,1,2,0.76335
1,6,1,1,2,0.35798
1,6,1,1,2,0.67274
1,6,1,1,2,0.34104
1,6,1,1,2,0.55919
1,6,1,1,2,0.33571
1,6,1,1,2,0.60446
1,6,1,1,2,0.31709
1,6,1,1,2,0.64541
1,6,1,1,2,0.31423
1,6,1,1,2,0.58969
1,6,1,1,2,0.34875
1,6,1,1,2,0.62112
1,6,1,1,2,0.3948
1,6,1,1,2,0.60318
1,6,1,1,2,0.27713
1,6,1,1,2,0.66116
1,6,1,1,2,0.42707
1,6,1,1,2,0.55509
1,6,1,1,2,0.37203
1,6,1,1,2,0.71155
1,6,1,1,2,0.23794
1,6,1,1,2,0.60133
1,6,1,1,2,0.42171
1,6,1,1,2,0.63497
1,6,1,1,2,0.35165
1,6,1,1,2,0.66556
1,6,1,1,2,0.28404
1,6,1,1,2,0.60051
1,6,1,1,2,0.39465
1,6,1,1,2,0.62762
1,6,1,1,2,0.31748
1,6,1,1,2,0.65991
1,6,1,1,2,0.30746
1,6,1,1,2,0.62725
1,6,1,1,2,0.33988
1,6,1,1,2,0.53636
1,6,1,1,2,0.67872
1,6,1,1,2,0.32097
1,6,1,1,2,0.65273
1,6,1,1,2,0.34948
1,6,1,1,2,0.62281
1,6,1,1,2,0.36604
1,6,1,1,2,0.68722
1,6,1,1,2,0.32505
1,6,1,1,2,0.64553
1,6,1,1,2,0.32244
1,6,1,1,2,0.52014
1,6,1,1,2,0.33094
1,6,1,1,2,0.59911
1,6,1,1,2,0.32656
1,6,1,1,2,0.68997
1,6,1,1,2,0.25474
1,6,1,1,2,0.69846
1,6,1,1,2,0.31717
1,6,1,1,2,0.53051
1,6,1,1,2,0.34057
1,6,1,1,2,0.71607
1,6,1,1,2,0.47946
1,6,1,1,2,0.64258
1,6,1,1,2,0.34224
1,6,1,1,2,0.62218
1,6,1,1,2,0.3189
1,6,1,1,2,0.66644
1,6,1,1,2,0.31344
1,6,1,1,2,0.69741
1,6,1,1,2,0.29507
1,6,1,1,2,0.64733
1,6,1,1,2,0.33333
1,6,1,1,2,0.60327
1,6,1,1,2,0.36409
1,6,1,1,2,0.67791
1,6,1,1,2,0.39407
1,6,1,1,2,0.67364
1,6,1,1,2,0.30183
1,6,1,1,2,0.66433
1,6,1,1,2,0.38451
1,6,1,1,2,0.6519
1,6,1,1,2,0.24626
1,6,1,1,2,0.62044
1,6,1,1,2,0.29245
1,6,1,1,2,0.64417
1,6,1,1,2,0.28287
1,6,1,1,2,0.31317
1,6,1,1,2,0.59634
1,6,1,1,2,0.38102
1,6,1,1,2,0.69718
1,6,1,1,2,0.25426
1,6,1,1,2,0.66952
1,6,1,1,2,0.30829
1,6,1,1,2,0.69543
1,6,1,1,2,0.33045
1,6,1,1,2,0.55671
1,6,1,1,2,0.42621
1,6,1,1,2,0.70128
1,6,1,1,2,0.34377
1,6,1,1,2,0.66404
1,6,1,1,2,0.39893
1,6,1,1,2,0.6513
1,6,1,1,2,0.30446
1,6,1,1,2,0.66845
1,6,1,1,2,0.34501
1,6,1,1,2,0.69297
1,6,1,1,2,0.36682
1,6,1,1,2,0.6475
1,6,1,1,2,0.2622
1,6,1,1,2,0.60984
1,6,1,1,2,0.2607
1,6,1,1,2,0.65481
1,6,1,1,2,0.39601
1,6,1,1,2,0.6781
1,6,1,1,2,0.29732
1,6,1,1,2,0.63191
1,6,1,1,2,0.3204
1,6,1,1,2,0.63879
1,6,1,1,2,0.28295
1,6,1,1,2,0.66809
1,6,1,1,2,0.32103
1,6,1,1,2,0.50877
1,6,1,1,2,0.52239
1,6,1,1,2,0.68374
1,6,1,1,2,0.32951
1,6,1,1,2,0.73056
1,6,1,1,2,0.36592
1,6,1,1,2,0.67555
1,6,1,1,2,0.28511
1,6,1,1,2,0.70238
1,6,1,1,2,0.36043
1,6,1,1,2,0.60444
1,6,1,1,2,0.33588
1,6,1,1,2,0.61642
1,6,1,1,2,0.26063
1,6,1,1,2,0.72846
1,6,1,1,2,0.3908
1,6,1,1,2,0.59634
1,6,1,1,2,0.31598
1,6,1,1,2,0.66267
1,6,1,1,2,0.37104
1,6,1,1,2,0.63328
1,6,1,1,2,0.27851
1,6,1,1,2,0.54042
1,6,1,1,2,0.30205
1,6,1,1,2,0.66212
1,6,1,1,2,0.37899
1,6,1,1,2,0.67405
1,6,1,1,2,0.38123
1,6,1,1,2,0.62115
1,6,1,1,2,0.33989
1,6,1,1,2,0.76335
1,6,1,1,2,0.35798
1,6,1,1,2,0.67274
1,6,1,1,2,0.34104
1,6,1,1,2,0.55919
1,6,1,1,2,0.33571
1,6,1,1,2,0.60446
1,6,1,1,2,0.31709
1,6,1,1,2,0.64541
1,6,1,1,2,0.31423
1,6,1,1,2,0.58969
1,6,1,1,2,0.34875
1,6,1,1,2,0.62112
1,6,1,1,2,0.3948
1,6,1,1,2,0.60318
1,6,1,1,2,0.27713
1,6,1,1,2,0.66116
1,6,1,1,2,0.42707
1,6,1,1,2,0.55509
1,6,1,1,2,0.37203
1,6,1,1,2,0.71155
1,6,1,1,2,0.23794
1,6,1,1,2,0.60133
1,6,1,1,2,0.42171
1,6,1,1,2,0.63497
1,6,1,1,2,0.35165
1,6,1,1,2,0.66556
1,6,1,1,2,0.28404
1,6,1,1,2,0.60051
1,6,1,1,2,0.39465
1,6,1,1,2,0.62762
1,6,1,1,2,0.31748
1,6,1,1,2,0.65991
1,6,1,1,2,0.30746
1,6,1,1,2,0.62725
1,6,1,1,2,0.33988
1,6,1,2,1,0.3356
1,6,1,2,1,0.64083
1,6,1,2,1,0.26669
1,6,1,2,1,0.62201
1,6,1,2,1,0.32784
1,6,1,2,1,0.71682
1,6,1,2,1,0.39027
1,6,1,2,1,0.54088
1,6,1,2,1,0.26107
1,6,1,2,1,0.64064
1,6,1,2,1,0.25849
1,6,1,2,1,0.67637
1,6,1,2,1,0.32109
1,6,1,2,1,0.52261
1,6,1,2,1,0.32705
1,6,1,2,1,0.68817
1,6,1,2,1,0.38762
1,6,1,2,1,0.59788
1,6,1,2,1,0.33691
1,6,1,2,1,0.68918
1,6,1,2,1,0.29671
1,6,1,2,1,0.70937
1,6,1,2,1,0.36546
1,6,1,2,1,0.66736
1,6,1,2,1,0.47423
1,6,1,2,1,0.35
1,6,1,2,1,0.29889
1,6,1,2,1,0.6959
1,6,1,2,1,0.48219
1,6,1,2,1,0.54697
1,6,1,2,1,0.50725
1,6,1,2,1,0.4
1,6,1,2,1,0.31263
1,6,1,2,1,0.51562
1,6,1,2,1,0.55238
1,6,1,2,1,0.61928
1,6,1,2,1,0.29265
1,6,1,2,1,0.64211
1,6,1,2,1,0.39987
1,6,1,2,1,0.66471
1,6,1,2,1,0.31486
1,6,1,2,1,0.66787
1,6,1,2,1,0.28359
1,6,1,2,1,0.71734
1,6,1,2,1,0.37453
1,6,1,2,1,0.64127
1,6,1,2,1,0.36585
1,6,1,2,1,0.74364
1,6,1,2,1,0.39808
1,6,1,2,1,0.6156
1,6,1,2,1,0.29217
1,6,1,2,1,0.58448
1,6,1,2,1,0.28588
1,6,1,2,1,0.56688
1,6,1,2,1,0.3374
1,6,1,2,1,0.63773
1,6,1,2,1,0.31332
1,6,1,2,1,0.60535
1,6,1,2,1,0.27519
1,6,1,2,1,0.52239
1,6,1,2,1,0.66667
1,6,1,2,1,0.66268
1,6,1,2,1,0.33555
1,6,1,2,1,0.52525
1,6,1,2,1,0.64368
1,6,1,2,1,0.30519
1,6,1,2,1,0.61236
1,6,1,2,1,0.38692
1,6,1,2,1,0.47368
1,6,1,2,1,0.5098
1,6,1,2,1,0.70429
1,6,1,2,1,0.33596
1,6,1,2,1,0.65988
1,6,1,2,1,0.29867
1,6,1,2,1,0.64431
1,6,1,2,1,0.28316
1,6,1,2,1,0.66198
1,6,1,2,1,0.27429
1,6,1,2,1,0.74337
1,6,1,2,1,0.33333
1,6,1,2,1,0.54
1,6,1,2,1,0.36214
1,6,1,2,1,0.47836
1,6,1,2,1,0.27282
1,6,1,2,1,0.56217
1,6,1,2,1,0.34953
1,6,1,2,1,0.63874
1,6,1,2,1,0.31622
1,6,1,2,1,0.63104
1,6,1,2,1,0.39567
1,6,1,2,1,0.66717
1,6,1,2,1,0.32399
1,6,1,2,1,0.55356
1,6,1,2,1,0.46525
1,6,1,2,1,0.42708
1,6,1,2,1,0.53046
1,6,1,2,1,0.39744
1,6,1,2,1,0.43434
1,6,1,2,1,0.46526
1,6,1,2,1,0.30831
1,6,1,2,1,0.59294
1,6,1,2,1,0.29512
1,6,1,2,1,0.66566
1,6,1,2,1,0.63077
1,6,1,2,1,0.32394
1,6,1,2,1,0.31375
1,6,1,2,1,0.6643
1,6,1,2,1,0.31615
1,6,1,2,1,0.43779
1,6,1,2,1,0.62921
1,6,1,2,1,0.66631
1,6,1,2,1,0.22658
1,6,1,2,1,0.4627
1,6,1,2,1,0.37021
1,6,1,2,1,0.61128
1,6,1,2,1,0.42222
1,6,1,2,1,0.50246
1,6,1,2,1,0.28394
1,6,1,2,1,0.59087
1,6,1,2,1,0.36782
1,6,1,2,1,0.61538
1,6,1,2,1,0.38719
1,6,1,2,1,0.58596
1,6,1,2,1,0.33187
1,6,1,2,1,0.55414
1,6,1,2,1,0.41803
1,6,1,2,1,0.32576
1,6,1,2,1,0.33795
1,6,1,2,1,0.57895
1,6,1,2,1,0.27394
1,6,1,2,1,0.60451
1,6,1,2,1,0.34179
1,6,1,2,1,0.50467
1,6,1,2,1,0.52055
1,6,1,2,1,0.64233
1,6,1,2,1,0.32627
1,6,1,2,1,0.67033
1,6,1,2,1,0.27256
1,6,1,2,1,0.30492
1,6,1,2,1,0.64013
1,6,1,2,1,0.65753
1,6,1,2,1,0.36313
1,6,1,2,1,0.4581
1,6,1,2,1,0.67294
1,6,1,2,1,0.37075
1,6,1,2,1,0.52494
1,6,1,2,1,0.36661
1,6,1,2,1,0.46373
1,6,1,2,1,0.60227
1,6,1,2,1,0.34468
1,6,1,2,1,0.44737
1,6,1,2,1,0.40273
1,6,1,2,1,0.37013
1,6,1,2,1,0.60664
1,6,1,2,1,0.29412
1,6,1,2,1,0.67833
1,6,1,2,1,0.43077
1,6,1,2,1,0.2931
1,6,1,2,1,0.27642
1,6,1,2,1,0.36975
1,6,1,2,1,0.54622
1,6,1,2,1,0.62494
1,6,1,2,1,0.54286
1,6,1,2,1,0.625
1,6,1,2,1,0.35661
1,6,1,2,1,0.47482
1,6,1,2,1,0.37682
1,6,1,2,1,0.52004
1,6,1,2,1,0.39194
1,6,1,2,1,0.56064
1,6,1,2,1,0.42596
1,6,1,2,1,0.60601
1,6,1,2,1,0.29583
1,6,1,2,1,0.58407
1,6,1,2,1,0.39453
1,6,1,2,1,0.65616
1,6,1,2,1,0.31741
1,6,1,2,1,0.61383
1,6,1,2,1,0.57367
1,6,1,2,1,0.37027
1,6,1,2,1,0.31409
1,6,1,2,1,0.59721
1,6,1,2,1,0.32205
1,6,1,2,1,0.66281
1,6,1,2,1,0.32834
1,6,1,2,1,0.63029
1,6,1,2,1,0.37868
1,6,1,2,1,0.59117
1,6,1,2,1,0.29449
1,6,1,2,1,0.64255
1,6,1,2,1,0.35451
1,6,1,2,1,0.57717
1,6,1,2,1,0.36374
1,6,1,2,1,0.30645
1,6,1,2,1,0.70667
1,6,1,2,1,0.72009
1,6,1,2,1,0.38456
1,6,1,2,1,0.60686
1,6,1,2,1,0.33503
1,6,1,2,1,0.63435
1,6,1,2,1,0.40753
1,6,1,2,1,0.3356
1,6,1,2,1,0.64083
1,6,1,2,1,0.26669
1,6,1,2,1,0.62201
1,6,1,2,1,0.32784
1,6,1,2,1,0.71682
1,6,1,2,1,0.39027
1,6,1,2,1,0.54088
1,6,1,2,1,0.26107
1,6,1,2,1,0.64064
1,6,1,2,1,0.25849
1,6,1,2,1,0.67637
1,6,1,2,1,0.32109
1,6,1,2,1,0.52261
1,6,1,2,1,0.32705
1,6,1,2,1,0.68817
1,6,1,2,1,0.38762
1,6,1,2,1,0.59788
1,6,1,2,1,0.33691
1,6,1,2,1,0.68918
1,6,1,2,1,0.29671
1,6,1,2,1,0.70937
1,6,1,2,1,0.36546
1,6,1,2,1,0.66736
1,6,1,2,1,0.47423
1,6,1,2,1,0.35
1,6,1,2,1,0.29889
1,6,1,2,1,0.6959
1,6,1,2,1,0.48219
1,6,1,2,1,0.54697
1,6,1,2,1,0.50725
1,6,1,2,1,0.4
1,6,1,2,1,0.31263
1,6,1,2,1,0.51562
1,6,1,2,1,0.55238
1,6,1,2,1,0.61928
1,6,1,2,1,0.29265
1,6,1,2,1,0.64211
1,6,1,2,1,0.39987
1,6,1,2,1,0.66471
1,6,1,2,1,0.31486
1,6,1,2,1,0.66787
1,6,1,2,1,0.28359
1,6,1,2,1,0.71734
1,6,1,2,1,0.37453
1,6,1,2,1,0.64127
1,6,1,2,1,0.36585
1,6,1,2,1,0.74364
1,6,1,2,1,0.39808
1,6,1,2,1,0.6156
1,6,1,2,1,0.29217
1,6,1,2,1,0.58448
1,6,1,2,1,0.28588
1,6,1,2,1,0.56688
1,6,1,2,1,0.3374
1,6,1,2,1,0.63773
1,6,1,2,1,0.31332
1,6,1,2,1,0.60535
1,6,1,2,1,0.27519
1,6,1,2,1,0.52239
1,6,1,2,1,0.66667
1,6,1,2,1,0.66268
1,6,1,2,1,0.33555
1,6,1,2,1,0.52525
1,6,1,2,1,0.64368
1,6,1,2,1,0.30519
1,6,1,2,1,0.61236
1,6,1,2,1,0.38692
1,6,1,2,1,0.47368
1,6,1,2,1,0.5098
1,6,1,2,1,0.70429
1,6,1,2,1,0.33596
1,6,1,2,1,0.65988
1,6,1,2,1,0.29867
1,6,1,2,1,0.64431
1,6,1,2,1,0.28316
1,6,1,2,1,0.66198
1,6,1,2,1,0.27429
1,6,1,2,1,0.74337
1,6,1,2,1,0.33333
1,6,1,2,1,0.54
1,6,1,2,1,0.36214
1,6,1,2,1,0.47836
1,6,1,2,1,0.27282
1,6,1,2,1,0.56217
1,6,1,2,1,0.34953
1,6,1,2,1,0.63874
1,6,1,2,1,0.31622
1,6,1,2,1,0.63104
1,6,1,2,1,0.39567
1,6,1,2,1,0.66717
1,6,1,2,1,0.32399
1,6,1,2,1,0.55356
1,6,1,2,1,0.46525
1,6,1,2,1,0.42708
1,6,1,2,1,0.53046
1,6,1,2,1,0.39744
1,6,1,2,1,0.43434
1,6,1,2,1,0.46526
1,6,1,2,1,0.30831
1,6,1,2,1,0.59294
1,6,1,2,1,0.29512
1,6,1,2,1,0.66566
1,6,1,2,1,0.63077
1,6,1,2,1,0.32394
1,6,1,2,1,0.31375
1,6,1,2,1,0.6643
1,6,1,2,1,0.31615
1,6,1,2,1,0.43779
1,6,1,2,1,0.62921
1,6,1,2,1,0.66631
1,6,1,2,1,0.22658
1,6,1,2,1,0.4627
1,6,1,2,1,0.37021
1,6,1,2,1,0.61128
1,6,1,2,1,0.42222
1,6,1,2,1,0.50246
1,6,1,2,1,0.28394
1,6,1,2,1,0.59087
1,6,1,2,1,0.36782
1,6,1,2,1,0.61538
1,6,1,2,1,0.38719
1,6,1,2,1,0.58596
1,6,1,2,1,0.33187
1,6,1,2,1,0.55414
1,6,1,2,1,0.41803
1,6,1,2,1,0.32576
1,6,1,2,1,0.33795
1,6,1,2,1,0.57895
1,6,1,2,1,0.27394
1,6,1,2,1,0.60451
1,6,1,2,1,0.34179
1,6,1,2,1,0.50467
1,6,1,2,1,0.52055
1,6,1,2,1,0.64233
1,6,1,2,1,0.32627
1,6,1,2,1,0.67033
1,6,1,2,1,0.27256
1,6,1,2,1,0.30492
1,6,1,2,1,0.64013
1,6,1,2,1,0.65753
1,6,1,2,1,0.36313
1,6,1,2,1,0.4581
1,6,1,2,1,0.67294
1,6,1,2,1,0.37075
1,6,1,2,1,0.52494
1,6,1,2,1,0.36661
1,6,1,2,1,0.46373
1,6,1,2,1,0.60227
1,6,1,2,1,0.34468
1,6,1,2,1,0.44737
1,6,1,2,1,0.40273
1,6,1,2,1,0.37013
1,6,1,2,1,0.60664
1,6,1,2,1,0.29412
1,6,1,2,1,0.67833
1,6,1,2,1,0.43077
1,6,1,2,1,0.2931
1,6,1,2,1,0.27642
1,6,1,2,1,0.36975
1,6,1,2,1,0.54622
1,6,1,2,1,0.62494
1,6,1,2,1,0.54286
1,6,1,2,1,0.625
1,6,1,2,1,0.35661
1,6,1,2,1,0.47482
1,6,1,2,1,0.37682
1,6,1,2,1,0.52004
1,6,1,2,1,0.39194
1,6,1,2,1,0.56064
1,6,1,2,1,0.42596
1,6,1,2,1,0.60601
1,6,1,2,1,0.29583
1,6,1,2,1,0.58407
1,6,1,2,1,0.39453
1,6,1,2,1,0.65616
1,6,1,2,1,0.31741
1,6,1,2,1,0.61383
1,6,1,2,1,0.57367
1,6,1,2,1,0.37027
1,6,1,2,1,0.31409
1,6,1,2,1,0.59721
1,6,1,2,1,0.32205
1,6,1,2,1,0.66281
1,6,1,2,1,0.32834
1,6,1,2,1,0.63029
1,6,1,2,1,0.37868
1,6,1,2,1,0.59117
1,6,1,2,1,0.29449
1,6,1,2,1,0.64255
1,6,1,2,1,0.35451
1,6,1,2,1,0.57717
1,6,1,2,1,0.36374
1,6,1,2,1,0.30645
1,6,1,2,1,0.70667
1,6,1,2,1,0.72009
1,6,1,2,1,0.38456
1,6,1,2,1,0.60686
1,6,1,2,1,0.33503
1,6,1,2,1,0.63435
1,6,1,2,1,0.40753
1,6,1,2,2,0.39757
1,6,1,2,2,0.64877
1,6,1,2,2,0.39578
1,6,1,2,2,0.57886
1,6,1,2,2,0.4411
1,6,1,2,2,0.60528
1,6,1,2,2,0.46167
1,6,1,2,2,0.61397
1,6,1,2,2,0.39842
1,6,1,2,2,0.59542
1,6,1,2,2,0.37696
1,6,1,2,2,0.56643
1,6,1,2,2,0.40643
1,6,1,2,2,0.58673
1,6,1,2,2,0.41376
1,6,1,2,2,0.65031
1,6,1,2,2,0.3944
1,6,1,2,2,0.6131
1,6,1,2,2,0.40016
1,6,1,2,2,0.62266
1,6,1,2,2,0.34966
1,6,1,2,2,0.59625
1,6,1,2,2,0.37353
1,6,1,2,2,0.63793
1,6,1,2,2,0.31364
1,6,1,2,2,0.475
1,6,1,2,2,0.36958
1,6,1,2,2,0.56317
1,6,1,2,2,0.41977
1,6,1,2,2,0.57114
1,6,1,2,2,0.47277
1,6,1,2,2,0.59435
1,6,1,2,2,0.40892
1,6,1,2,2,0.55282
1,6,1,2,2,0.33669
1,6,1,2,2,0.59071
1,6,1,2,2,0.46425
1,6,1,2,2,0.51931
1,6,1,2,2,0.44944
1,6,1,2,2,0.54141
1,6,1,2,2,0.39908
1,6,1,2,2,0.63666
1,6,1,2,2,0.37973
1,6,1,2,2,0.58855
1,6,1,2,2,0.33528
1,6,1,2,2,0.58109
1,6,1,2,2,0.50758
1,6,1,2,2,0.43119
1,6,1,2,2,0.41028
1,6,1,2,2,0.5717
1,6,1,2,2,0.46487
1,6,1,2,2,0.31722
1,6,1,2,2,0.63257
1,6,1,2,2,0.31891
1,6,1,2,2,0.655
1,6,1,2,2,0.33495
1,6,1,2,2,0.6551
1,6,1,2,2,0.32478
1,6,1,2,2,0.6631
1,6,1,2,2,0.30789
1,6,1,2,2,0.53041
1,6,1,2,2,0.32806
1,6,1,2,2,0.65737
1,6,1,2,2,0.33393
1,6,1,2,2,0.62248
1,6,1,2,2,0.31347
1,6,1,2,2,0.61619
1,6,1,2,2,0.43471
1,6,1,2,2,0.65217
1,6,1,2,2,0.52216
1,6,1,2,2,0.64322
1,6,1,2,2,0.40506
1,6,1,2,2,0.66467
1,6,1,2,2,0.44785
1,6,1,2,2,0.64079
1,6,1,2,2,0.41285
1,6,1,2,2,0.53194
1,6,1,2,2,0.39699
1,6,1,2,2,0.58659
1,6,1,2,2,0.33525
1,6,1,2,2,0.60642
1,6,1,2,2,0.36014
1,6,1,2,2,0.6626
1,6,1,2,2,0.39185
1,6,1,2,2,0.61207
1,6,1,2,2,0.4226
1,6,1,2,2,0.68745
1,6,1,2,2,0.40435
1,6,1,2,2,0.69032
1,6,1,2,2,0.36657
1,6,1,2,2,0.64821
1,6,1,2,2,0.45057
1,6,1,2,2,0.52031
1,6,1,2,2,0.32012
1,6,1,2,2,0.52541
1,6,1,2,2,0.40885
1,6,1,2,2,0.39308
1,6,1,2,2,0.57696
1,6,1,2,2,0.38997
1,6,1,2,2,0.6097
1,6,1,2,2,0.31988
1,6,1,2,2,0.63289
1,6,1,2,2,0.37802
1,6,1,2,2,0.59101
1,6,1,2,2,0.44824
1,6,1,2,2,0.58672
1,6,1,2,2,0.49121
1,6,1,2,2,0.64007
1,6,1,2,2,0.44906
1,6,1,2,2,0.63651
1,6,1,2,2,0.36214
1,6,1,2,2,0.58508
1,6,1,2,2,0.47756
1,6,1,2,2,0.61323
1,6,1,2,2,0.41549
1,6,1,2,2,0.58621
1,6,1,2,2,0.44188
1,6,1,2,2,0.63045
1,6,1,2,2,0.38905
